study_id,SYMBOL,logFC,SE,P.Value
GSE278723,ABCA9,-0.6604310018594666,0.09611143783868593,6.352446748045331e-12
GSE278723,ABCB1,-0.5496460504294264,0.12976502470104145,2.2783818339821205e-5
GSE278723,ABCB10,-0.06083363027291665,0.05188468595635955,0.24100537411658082
GSE278723,ABCB6,-0.13611366168580238,0.08096259915459345,0.09272565644356853
GSE278723,ABCB7,-0.28388403009947855,0.06384356617225442,8.72576869356387e-6
GSE278723,ABCB8,0.36833228911705507,0.0744625170371087,7.554176107689951e-7
GSE278723,ABCB9,0.3802736176679234,0.0639746450161211,2.7792868201238402e-9
GSE278723,ABCC1,0.37562105842795335,0.06611437456101715,1.3361019904623805e-8
GSE278723,ABCC10,0.2083703653085006,0.06735119034362039,0.001976180421425819
GSE278723,ABCC12,-0.28367967181261144,0.38087299756258575,0.4563839623043946
GSE278723,ABCC2,-0.3005440470600388,0.21681414992954964,0.16569108987873932
GSE278723,ABCC3,0.9867370662268559,0.6312175597147643,0.11799893817150153
GSE278723,ABCC4,-0.4328042912829143,0.08303517652385885,1.8651311061649054e-7
GSE278723,ABCC5,-0.23650294038470213,0.081275618703641,0.0036155839838667996
GSE278723,ABCC6,0.9026050880096003,0.19792455786150606,5.10686389694611e-6
GSE278723,ABCC8,0.4781989040003554,0.10404504295568939,4.3052213582778315e-6
GSE278723,ABCC9,-0.5625714615007835,0.09635030409449584,5.257386306273138e-9
GSE278723,ABCD1,0.8901493398843419,0.09294266129744763,9.951553757864916e-22
GSE278723,ABCD2,-0.49123378232488846,0.09516036385737367,2.4410609830048755e-7
GSE278723,ABCD3,-0.494364413692612,0.07397852589161785,2.3483680135598022e-11
GSE278723,ABCD4,-0.02739323928509852,0.063723431874153,0.6672850992783962
GSE278723,ABCE1,-1.1241343801377284,0.08499283731581236,6.192020202109356e-40
GSE278723,ABCF1,0.6055319819568613,0.05320398893016701,5.180553482372105e-30
GSE278723,ABCF2,0.1762622979474381,0.04554012344289786,1.0861969368021558e-4
GSE278723,ABCF3,0.24541193273910034,0.05998124099159615,4.286324664561717e-5
GSE278723,ABCG1,0.025117628315773542,0.07246179185228466,0.728867258012802
GSE278723,ABCG2,-0.481720204460721,0.15337235709591304,0.001684558998873598
GSE278723,ABCG4,0.5599164369257936,0.10069739533132252,2.6917787245607915e-8
GSE278723,ABHD1,0.6041905361320976,0.15680127828037702,1.1657238723582067e-4
GSE278723,ABHD10,-0.5886543465961274,0.11657343428948684,4.4263409927167585e-7
GSE278723,ABHD11,0.3933548543813872,0.07767828897634403,4.1077164623358507e-7
GSE278723,ABHD12,0.6648864655916732,0.07115574773983975,9.267373164665983e-21
GSE278723,ABHD12B,-0.139597728425808,0.30868103913265094,0.6510965259367716
GSE278723,ABHD13,-1.1305765626883897,0.07405824360533805,1.2874640206964072e-52
GSE278723,ABHD14A,0.6632940453953575,0.08788003040531617,4.429368681659388e-14
GSE278723,ABHD14A-ACY1,0.8119505260768616,0.21651532867980666,1.7677581173587166e-4
GSE278723,ABHD14B,0.4610545800984297,0.08555021016604673,7.073801784831839e-8
GSE278723,ABHD15,0.5692747698562776,0.08175120836122758,3.319145176212858e-12
GSE278723,ABHD16A,0.29144891982794413,0.06359418535607787,4.584634856555862e-6
GSE278723,ABHD17A,1.0056342602719832,0.10860909928659435,2.0595383193746578e-20
GSE278723,ABHD17B,-0.44617549031676396,0.09056091697881785,8.358740202168894e-7
GSE278723,ABHD17C,0.1061830725170049,0.08507849136409706,0.21200903974808874
GSE278723,ABHD18,-0.28405725213606237,0.06781856830797192,2.8081929146437057e-5
GSE278723,ABHD2,-0.22072053912819461,0.06178749592478437,3.539238655559854e-4
GSE278723,ABHD3,-0.7969419950450415,0.091910254639877,4.2882595016494576e-18
GSE278723,ABHD4,0.8152862603848435,0.09385296526507428,3.726405845091599e-18
GSE278723,ABHD5,-0.16266585420812799,0.06318436198793509,0.010039558469381121
GSE278723,ABHD6,-0.12561541753543967,0.08351505652916554,0.13255432250964347
GSE278723,ABHD8,0.7295785375341988,0.084652901679521,6.785434447945491e-18
GSE278723,ABI1,0.1282056274227744,0.06456043285601072,0.047052920802450514
