SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
ZNF121,5,-0.6562086158761182,0.07687524723813832,0.7959278173303717,4,0.938993162397428,0,0.07687524723813832,0.1140244184525173,0.13315183406087458,0.1498574450072955,0.9999781025987472
ZNF124,5,-1.1005215030827824,0.07929746398879392,2.779915546631191,4,0.5953045976540408,0,0.07929746398879392,0.11761714649284326,0.13734723653995445,0.1545792147127338,0.9999781025987472
ZNF131,5,-0.5428505214573407,0.05261888763925131,2.9920169082193118,4,0.5591622393475542,0,0.05261888763925131,0.07804642298057445,0.09113858682894124,0.10257309529447858,0.9999781025987472
ZNF132,5,0.06575694066585061,0.08287108190525705,0.19106247750666658,4,0.9957173532134646,0,0.08287108190525705,0.12291767844994962,0.14353692433810702,0.16154547849247197,0.9999781025987472
ZNF133,5,-0.3435862788043788,0.08466050844993435,3.658918791118303,4,0.45412911438420395,0,0.08466050844993435,0.12557182693663055,0.14663630202990055,0.16503371299769432,0.9999781025987472
ZNF134,5,-0.254278007834249,0.0723088119401326,4.8658683692300695,4,0.3013391688737373,17.794734742630876,0.0723088119401326,0.10725130034281924,0.12524253611525274,0.14095582385958785,0.9999781025987472
ZNF135,5,0.6087708564368035,0.11805105326333268,0.5647519241302354,4,0.9668988562298526,0,0.11805105326333268,0.17509800852231547,0.2044704221391119,0.23012386766915854,0.9999781025987472
ZNF136,5,-0.3547147121333228,0.07640352825072826,1.8491014344725163,4,0.7634877718383294,0,0.07640352825072826,0.11332474612436433,0.1323347928077854,0.14893789541553001,0.9999781025987472
ZNF138,5,-1.1113524383255378,0.10776488209707366,3.6639832620078114,4,0.45338600402005463,0,0.10776488209707366,0.15984115111407204,0.18665425106380126,0.21007242867855244,0.9999781025987472
ZNF14,5,-0.3927588588758595,0.06208876996343979,1.6023574227038626,4,0.808368369809494,0,0.06208876996343979,0.09209252837369857,0.10754090415613413,0.12103329439115991,0.9999781025987472
ZNF140,5,-0.5576064412113099,0.10167377287365836,0.5566740288556572,4,0.9677543557055261,0,0.10167377287365836,0.15080657611258666,0.17610414041439457,0.19819867089207285,0.9999781025987472
ZNF141,5,-0.9111959428293351,0.08987193151873098,1.575893683937202,4,0.8131181157986304,0,0.08987193151873098,0.13330161651231553,0.1556627515647928,0.1751926467767651,0.9999781025987472
ZNF142,5,0.7039163562769235,0.058525789458190126,1.8685935929033777,4,0.7599117668383346,0,0.058525789458190126,0.08680777424718178,0.10136964089466428,0.11408776674331352,0.9999781025987472
ZNF143,5,-0.07213927193267765,0.05875329120420434,2.1843936183572263,4,0.7018874676102334,0,0.05875329120420434,0.08714521386810223,0.10176368547757153,0.11453124928961061,0.9999781025987472
ZNF146,5,-0.009739096510998486,0.13889627942300256,1.8128645821274834,4,0.7701278752548733,0,0.13889627942300256,0.2060164754640176,0.240575412942924,0.27075869415902537,0.9999781025987472
ZNF148,5,-0.46656404801910195,0.0719618043776869,1.4470113511175653,4,0.8359844424778063,0,0.0719618043776869,0.10673660495089513,0.12464150138648615,0.1402793815901375,0.9999781025987472
ZNF154,5,-0.2651701547951499,0.06467471702810522,0.7171374880875638,4,0.9491988247808019,0,0.06467471702810522,0.09592810771543481,0.11201989585781826,0.12607423323633118,0.9999781025987472
ZNF155,5,-0.284402093524373,0.11582611548133141,1.1860437797754633,4,0.8803910301551012,0,0.11582611548133141,0.17179789247976351,0.2006167168570061,0.22578666547092618,0.9999781025987472
ZNF157,4,-0.21476156210784927,0.1113232589842729,0.005459298054722138,3,0.9998928942360528,0,0.1113232589842729,0.15344852290807834,0.1760175274715525,0.19600482333791286,0.9999781025987472
ZNF16,5,0.2275897410940275,0.07397224351271975,6.002020149396214,4,0.19899745828405183,33.355771882865334,0.07397224351271975,0.10971856808522083,0.1281236841138879,0.14419844894852168,0.9999781025987472
ZNF160,5,-0.587539434517187,0.07889769927244679,1.1720760760322047,4,0.8826743627759309,0,0.07889769927244679,0.1170241995959297,0.13665482374016788,0.15379992981742452,0.9999781025987472
ZNF169,5,-0.23720044080084687,0.08537683187229289,2.2410612587350287,4,0.6915192604421991,0,0.08537683187229289,0.12663430627286387,0.14787701059207717,0.166430084414114,0.9999781025987472
