SYMBOL,max_loo_p,min_loo_p
ALKBH4,0.6687804694750132,0.1380333413045708
ALKBH5,0.6008617571785821,0.1187168176387925
ALKBH6,0.4293504185889915,5.578998333532335e-8
ALKBH7,0.614427630240739,0.1115150601271486
ALKBH8,0.064468976858118,1.314021433158656e-5
ALMS1,0.9483978491305032,0.0838699355334596
ALOX12,0.020184643793800795,1.264502789238144e-4
ALOX15B,8.396359143819716e-4,4.860593869688287e-11
ALOX5,0.8972892708479846,0.21665698342115983
ALOX5AP,0.4169284450177485,7.190922127030821e-4
ALPK1,0.8380711330282573,0.1364843264785228
ALPK3,0.32688036860414954,0.040454861502165054
ALPL,0.41774384483192556,0.06102298064877965
ALS2,0.32370190919773034,0.04301384482900618
ALS2CL,0.36366675820009337,0.03503774295628747
ALX3,0.39895774530505707,0.0028130779442724755
ALYREF,0.9739636240735744,0.0030054687159573957
AMACR,1.2119486399979448e-8,4.170675145632864e-14
AMBRA1,0.8222925496402759,0.3584873339509035
AMD1,0.834741281565403,0.20077917491270686
AMDHD2,0.9286269858469655,0.24529240646473516
AMER1,0.45273441552565524,1.5158066275189633e-6
AMER2,0.15284642345233337,6.251391570491999e-5
AMER3,0.7057991223458377,0.15882315732759952
AMFR,0.7314762412558892,0.3219976352186458
AMH,0.3539068491568053,0.0014262214702379752
AMIGO1,0.8855609257581647,0.04673528298110079
AMIGO2,0.35552408312556605,0.0056957369723008916
AMIGO3,0.03736275201807673,3.5711903653886897e-4
AMMECR1,0.10344608760102324,0.018476995074283447
AMMECR1L,0.754588231703569,0.002469330230917995
AMN1,0.1933886981041945,0.019856911964505532
AMOT,0.017483378032555372,2.1288723148224973e-8
AMOTL1,0.03351821106771936,3.4439187943504048e-6
AMOTL2,0.02386656356135325,2.172397395804338e-5
AMPD2,0.3754815246763132,0.09004927572012184
AMPD3,0.2484910456883804,0.0011063173254367978
AMPH,0.3945973921595008,0.056482451039799327
AMT,0.427753608377837,0.005642844381371188
AMY2B,0.16639193586007447,0.012311238490329486
AMZ1,6.910891909590018e-4,3.4698978707596096e-8
AMZ2,0.10471499181813002,4.794763627481686e-4
AMZ2P1,0.008711684152757923,6.330195680482388e-5
ANAPC1,0.2608362287471147,0.05486570764617941
ANAPC10,0.2982982024647392,0.046483279570370954
ANAPC11,0.5697951168490036,0.16239804584352582
ANAPC13,0.15977650144407088,0.0010746725493606098
ANAPC15,0.9056853547994708,9.695277292623575e-5
ANAPC16,0.5874337637772072,2.0471950949652244e-9
ANAPC1P2,0.800457228704276,0.378435317486281
ANAPC2,0.9467820546016278,0.2534102311898561
ANAPC4,0.23099562982892774,0.07407278979242532
ANAPC5,0.3792940372772944,0.07007817256783135
ANAPC7,0.06186758056684804,3.576670138117075e-5
ANGEL1,0.8804911171904178,0.015044318937089862
ANGEL2,0.5995494025853041,0.36046282621434694
ANGPT1,0.13188821216186286,2.563076785740044e-7
ANGPT2,0.86640682545315,0.46468308786609636
ANGPTL1,0.850980340222129,0.23383234037828834
ANGPTL2,0.11170061803434925,0.001760739127381886
ANGPTL4,0.7317168002107399,0.1416249784644568
ANK1,0.9794065632407415,0.4006894216493274
ANK2,0.32037938440648084,1.2152584506427092e-7
ANK3,0.06468539103946809,8.12702739440332e-5
ANKAR,0.9830853715347205,0.020165258407287733
ANKDD1A,0.9004160653574071,0.07765905213539552
ANKEF1,0.8521088015708368,0.20877507393587705
ANKFN1,0.8219892425421255,0.09272606534673712
ANKFY1,0.010782493380566957,1.9020783589615792e-8
ANKH,0.7807285297175132,0.21318069771905418
ANKHD1,0.8796076934557765,0.40737035990070924
ANKHD1-EIF4EBP3,0.1133433640090325,0.001328037796154274
ANKIB1,0.6795260164359207,0.09336186605537443
ANKLE1,0.3112172090910741,0.03105893548538217
ANKLE2,0.5256763725268354,0.006083602016646413
