SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
CEP97,5,-0.16297067488066264,0.26119660066133005,-0.6239387284062397,0.5326678248501525,-0.6749066050611603,0.348965255299835,0.3147623439287899,94.96101193198695,0.7308346784602485
TMEM258,4,0.11446663828024685,0.18351537969593226,0.6237441159967482,0.5327956456808686,-0.24521689653297346,0.47415017309346713,0.1122831435875426,91.51159675728519,0.7308938372294108
HECTD3,5,0.08397942802649765,0.13465724931234904,0.6236532266577061,0.5328553468344317,-0.17994393088293742,0.34790278693593274,0.0819550497366855,94.16267860439937,0.7308938372294108
GTF2E2,5,-0.0245401294482203,0.03935356220592225,-0.6235808926218958,0.5329028622551557,-0.10167169403518456,0.05259143513874395,0,0,0.7308938372294108
SLMAP,5,0.07480291653994932,0.11995791558900633,0.6235763281869222,0.5329058606534327,-0.16031027767499895,0.3099161107548976,0.061833202612467,92.90080576342504,0.7308938372294108
ZMYM1,5,-0.15363546451844112,0.24645651067478572,-0.6233775853508386,0.5330364240095657,-0.6366813491964325,0.3294104201595502,0.2745947270199285,95.09084186130146,0.7310060641601424
EIF3E,5,-0.15174206733135598,0.2435940089832818,-0.6229302106595334,0.5333303843115706,-0.6291775517883147,0.3256934171256027,0.2634770289155735,96.18334943292027,0.7313423326283826
ZNF525,5,-0.08896495867245283,0.14285481805604255,-0.6227648453379535,0.5334390630549298,-0.3689552570803184,0.19102533973541277,0.07263081712693965,76.12016537751973,0.7314244909736624
ADORA1,5,0.1579417576218256,0.2537885454452554,0.6223360370529218,0.5337209296939354,-0.3394746511396817,0.655358166383333,0.30485485244018085,96.07582154379159,0.7315416388500888
DDA1,5,0.11538036796195132,0.1854250015423812,0.6222481704312117,0.5337786959568277,-0.24804595689439973,0.4788066928183024,0.13892910005960687,89.960859937488,0.7315416388500888
GPR162,5,0.12027517601028324,0.1933083955412937,0.6221932351851246,0.5338148137089687,-0.25860231715987553,0.49915266918044204,0.15203943100277786,88.8714441781269,0.7315416388500888
TXLNG,5,-0.07537963993071194,0.12115437116287975,-0.6221784588306076,0.5338245287884937,-0.31283784397955433,0.16207856411813043,0.061512206896037876,90.03082643651126,0.7315416388500888
UACA,5,0.06739642736437922,0.1083278050026924,0.6221526168900416,0.5338415194257802,-0.14492216896517573,0.2797150236939342,0.023940764821829767,44.67472825089586,0.7315416388500888
ZNF582,5,-0.09772812722670618,0.15708618790466716,-0.6221306184221344,0.5338559832602817,-0.4056113979885453,0.2101551435351329,0.10329809450786363,90.81536403408946,0.7315416388500888
PRDM11,5,0.049043548075241125,0.0788335066387115,0.622115521259308,0.5338659096508482,-0.10546728571163265,0.20355438186211489,0.01801941865917729,63.00445781951449,0.7315416388500888
DENND4A,5,-0.12112851936708613,0.19486953696365725,-0.6215877620198602,0.5342129701458564,-0.503065793499851,0.26080875476567883,0.17025472856651133,96.1437699491386,0.7319503370071894
KNDC1,5,0.16745700217148876,0.2695620299923641,0.6212188050974105,0.5344556680602544,-0.3608748682130507,0.6957888725560282,0.3217094584127963,95.14772619477958,0.7322159814793346
ERH,5,-0.1142200947893223,0.18390758633414733,-0.6210733176704973,0.5345513842161107,-0.4746723404879416,0.24623215090929704,0.13263124867244716,88.92888560827635,0.7322596729578074
ITCH,5,-0.10608503497401912,0.17082333395935484,-0.6210219208065606,0.5345852002725509,-0.4408926172534125,0.22872254730537428,0.12734553663176015,92.58455400382965,0.7322596729578074
LRRC8C,5,-0.14469875086350825,0.2330684362858354,-0.6208423292721179,0.5347033692147053,-0.6015044919168139,0.3121069901897974,0.24864924246648856,96.13709840891329,0.7323546557256291
RNF169,5,0.13505511592216166,0.21762458688528724,0.62058758091222,0.534871012991492,-0.29148123652340907,0.5615914683677323,0.21748003713912278,95.98622112321979,0.7325173780003094
MYO5C,5,0.08432384960826225,0.13594482218776838,0.6202799654391639,0.5350734826721866,-0.18212310576446536,0.3507708049809899,0.05528897844358369,65.62769193335136,0.7327277610335183
USP32P1,3,0.17876866446975742,0.28848640282450455,0.6196779561167327,0.5354698314648376,-0.3866542950957856,0.7441916240353004,0.14815324960078716,59.78793258797718,0.7331539893644463
ASTN2,5,0.13650274732999582,0.22036827994567607,0.61943010747121,0.5356330521702966,-0.29541114469856944,0.5684166393585611,0.22625787208164833,96.72316789623613,0.7331539893644463
CNN1,3,0.06570512239771288,0.10607363501236365,0.619429346322057,0.5356335534636114,-0.14219538193576675,0.2736056267311925,0,0,0.7331539893644463
MRPL28,5,-0.13428820335528646,0.21681126954485896,-0.6193783359932856,0.5356671494371699,-0.5592304831056158,0.2906540763950429,0.21620260973113956,93.866435693998,0.7331539893644463
RXYLT1,3,-0.036029938022728795,0.05817138374263666,-0.6193756397842173,0.5356689252201805,-0.15004375508915546,0.07798387904369786,0,0,0.7331539893644463
LCP1,5,0.08841081251386936,0.14274501159333114,0.6193618363753721,0.535678016497431,-0.19136426918181215,0.36818589420955083,0.04595818954162927,47.17423733765492,0.7331539893644463
RGS22,4,-0.09556061281667294,0.1544515304228693,-0.6187093941707131,0.5361078202219896,-0.3982800498025892,0.2071588241692433,0.05120150301356945,54.94505020239559,0.7336700957319929
SIRT1,5,0.13254557199268313,0.21425283652987312,0.6186409204164837,0.536152938150435,-0.2873822711914158,0.5524734151767821,0.21370212641734573,95.18335930850832,0.7336700957319929
TUBB,5,-0.14711597621453168,0.23792324969751977,-0.6183337542739745,0.5363553560021532,-0.6134369767064006,0.3192050242773373,0.2593747613676848,94.01154507161617,0.733880129964997
TOP1,5,-0.04175519029047489,0.06759606197492217,-0.6177163146865845,0.5367623556806245,-0.17424103725805976,0.09073065667710997,0.014984101463206428,71.67144299741166,0.7343341263518421
KIAA1656,3,0.18998963337219357,0.3075849362011749,0.6176818530798645,0.536785076426535,-0.4128657637691594,0.7928450305135465,0.2383905904487001,85.7477697588725,0.7343341263518421
LRWD1,5,0.11258474737941071,0.18234982723955515,0.6174107707352351,0.5369638195214946,-0.24481434659721824,0.46998384135603966,0.1411725292681638,91.1248940788101,0.73446535292046
CHURC1-FNTB,4,0.058897295368747216,0.09539756189684766,0.6173878472117791,0.5369789359374468,-0.12807849016200473,0.24587308089949916,0.010841689099484086,27.015209931372652,0.73446535292046
NME6,5,0.08273524142460434,0.13406322011011712,0.6171360150580234,0.5371450152247992,-0.1800238416426911,0.34549432449189976,0.078696260769206,92.30766707377951,0.7345668172675978
CELF6,5,0.08232604419671996,0.1334021451175498,0.6171268394835542,0.5371510668571913,-0.17913735569406342,0.34378944408750334,0.06563943605958786,78.10713712014106,0.7345668172675978
ZNF30,5,0.0487802383945441,0.07906061620276485,0.6169979534366214,0.537236075616615,-0.10617572195841884,0.20373619874750704,0.01463717644889268,50.93676384119625,0.7346160906348443
ZBTB21,5,-0.05914574456453737,0.09591492190491155,-0.616647997932725,0.537466928206363,-0.2471355370781359,0.12884404794906118,0.030071099541245854,68.86680965772099,0.7348556827561019
ELMO1,5,-0.05764484891617052,0.09349069598259081,-0.6165838034503962,0.5375092803198342,-0.24088324593163202,0.12559354809929096,0.022255306069813213,55.24754089563632,0.7348556827561019
DOCK5,5,0.122039029339245,0.19800779899062676,0.6163344573363095,0.537673801557089,-0.2660491253404299,0.5101271840189199,0.1407623595318419,79.53351658876345,0.7349473442382418
SAPCD2,5,0.14531030008748821,0.2357892351975814,0.6162719852996017,0.5377150252375991,-0.3168281088420154,0.6074487090169918,0.2186754670818431,84.64641782691147,0.7349473442382418
MAPRE3,5,-0.13823315410685552,0.22434357792723936,-0.6161671993645758,0.5377841743283577,-0.5779384870070996,0.3014721787933886,0.2200830165736548,92.21603952819275,0.7349473442382418
ERC2-IT1,3,0.30317298874269405,0.49207896268332385,0.6161063807513353,0.5378243110736496,-0.6612840556664499,1.267630033151838,0.6408493415455155,88.30318606978607,0.7349473442382418
LEO1,5,-0.025824011302220277,0.0419177869472805,-0.6160633273578786,0.5378527247169387,-0.10798136403051323,0.05633334142607268,9.823176756199703e-4,10.032059453839757,0.7349473442382418
LINC01106,3,-0.23523158889481063,0.38184673762616095,-0.6160366600411006,0.537870324535181,-0.9836374422562015,0.5131742644665802,0.3772300506054863,86.95649223742171,0.7349473442382418
SLC38A9,5,-0.151684554565533,0.24641478169135256,-0.6155659718316975,0.5381810155541842,-0.6346486519388839,0.3312795428078179,0.2841178751111189,96.85904864243984,0.7353048872560766
