"","LOAD1","LOAD2","LOAD3","LOAD4","CTRL1","CTRL2","CTRL3","CTRL4"
"ALKBH6",1.71813945962102,1.2169935459664,1.67897337413955,1.69407197430999,1.14331592814006,1.12823118898504,1.63207237127061,2.2140698691241
"LOC101927572",5.5402654366377,5.18833169059624,4.81981500108882,5.16974348987849,5.29066681876316,5.70629380433813,5.56373311281583,5.7336349460532
"CLIP3",7.8560326706162,7.52761998339364,7.19999750926599,7.49273849105371,7.43660683182352,7.74423708864536,7.89007474802366,8.10047319611032
"THAP8",1.37596271445853,1.68198227622029,1.42488552602675,1.55195363338549,1.09154945673748,0.830712355532951,1.72869071677075,1.27190660229671
"WDR62",1.12339189856754,1.98325003701763,2.74380921116413,1.57475010175362,1.3946733801903,1.70166210288627,1.82471774895429,2.0954212622866
"POLR2I",4.58241610530261,4.34405264486158,3.94623101348407,4.45541830302777,4.23679546108739,3.79317325175045,4.48336378448327,4.5113595606203
"TBCB",4.92247532033741,4.47599429854486,3.99939415088543,4.70570986232108,4.12536961830116,3.9131943010985,4.5706739117619,4.8269246043152
"CAPNS1",6.14032544807702,5.42768117978209,5.24673795751503,5.80329963219573,5.54854019485774,5.47545209671213,5.88525190584257,5.77604367769119
"COX7A1",3.07371363748564,1.9220622678578,2.24140774601015,3.26105464357662,1.21280353583335,1.58524645658597,2.53521194772136,2.15376731204266
"ZNF565",2.93862035510691,3.11724184869347,3.44904489466924,3.1286632828571,3.42304738898279,3.74389409004896,3.07494559463456,3.12715671986908
"ZNF146",5.38982328719679,5.50955381861976,5.60085385630847,5.40337917997923,6.16391943655392,5.84029988645285,5.5171502645845,5.08454809224199
"LOC107985304",3.09537440420307,3.39868486016903,3.56463601316592,3.42684517857102,4.04463734043504,3.63322893211566,3.4005448494517,3.21409384586747
"LINC00665",1.99031873084759,2.26303639564589,2.20334869351109,2.38738890544211,1.5938593492121,1.90214548670794,2.12017402103387,2.45443619623084
"ZFP14",4.68792826125398,4.5115770297343,4.55099461681134,4.7414101407768,5.21042633576747,4.83427538048738,4.43317035673466,4.52757469144656
"ZFP82",3.67631919078976,3.63261564449347,4.28736750545746,3.52521629814101,3.70898490415967,4.46768939347453,3.76046475698544,3.77638864756373
"ZNF566",3.15284780254774,3.02175940033709,3.49072150539217,3.38875824579897,3.21138722328426,3.65560744952743,3.06803722105859,2.97116261639306
"ZNF260",3.42270291080409,3.7387896255817,3.99605866839311,3.63639402129396,4.25573399806244,4.49400772224603,3.63519351285631,3.47748374371187
"ZNF529",4.48134362104242,4.36099883945095,4.29824153137148,4.449263283546,4.98214293479134,4.70290859410045,4.05295506496547,4.23712267655555
"ZNF529-AS1",1.42655362395048,1.33001956116858,1.82146578415078,1.49333489958292,1.09154945673748,1.67561863508327,1.15536182225249,1.70308756930154
"ZNF382",4.93890611598875,4.87909794806992,5.2537377445452,5.30796366590624,4.75973409812885,5.1223202478775,4.64605870178535,4.91649581731645
"ZNF461",3.32440825477349,3.08754096406973,3.41114597716564,3.20553533838348,3.46026101007311,3.63997901083951,3.11348021930112,3.05598181761482
"ZNF567",3.61901206491308,3.40385852284869,3.87538587768401,3.767090913105,3.80049788696684,3.9624944482294,3.17049385846731,3.55280267055415
"ZNF567-DT",2.13424472976373,2.32616590141863,1.70644474384601,2.25955850057613,2.5643068076427,1.31976927505522,2.03298934409765,2.26789432468694
"ZNF850",1.16867831638332,0.931942582625872,1.47046397337753,0.809804471500232,0.924075096550439,1.41729201810828,0.930068946430195,1.02497466245518
"LOC728485",1.46336557026564,1.12809073215312,1.22664405470359,1.97679661006329,1.7489390423423,0.766361355526493,1.67514116368986,2.08161496214258
"ZNF790-AS1",1.70282724837497,1.61217829336784,2.04451170016352,2.22394768211305,1.42007934879475,1.87188198701884,1.91987511592156,2.24330154227331
"ZNF790",2.83005478024343,2.92431537909851,3.45876998753836,3.01865594742269,3.10575150966967,3.21795948502663,2.79434512668361,2.82413988653581
"ZNF345",2.53671067184801,2.05953867805906,2.64504787376347,2.79908349034155,1.97146376728821,2.64153040747644,1.93007089686028,2.41827550261986
"ZNF829",2.95379173691066,3.07029039940239,3.66746140507359,3.0019324692778,3.20895992009028,2.97978744097567,2.74032654755949,2.8569305276691
"ZNF568",3.6970747935443,3.78446271212589,4.09914529094727,3.99861826077328,4.44088349573771,4.1880398265447,3.56985874685381,3.60360192604963
"ZNF420",3.36226095536989,3.26670992706585,3.78034604510418,3.63096600728064,3.61310853449868,3.96069824489612,3.40968164846725,3.34120778588758
"ZNF585A",3.34428134953508,3.15250403317846,3.44415765371313,3.31958644051088,3.24967873579225,4.03256819225884,3.24996676375151,3.34699022629916
"ZNF585B",3.45047287085293,3.43114234811457,3.37736120460315,3.28544423379768,3.91214272889408,3.85443151934369,3.45451731793466,3.36419977561883
"ZNF383",3.64594994639157,3.51481816547579,3.93466245505756,3.83829600328738,3.86204208331287,3.73761413442745,3.5435374571738,3.42560122058623
"LINC01535",0.452166580915569,1.63582354990098,2.17609706971262,2.13854495061832,1.76224436188241,1.22717657257619,1.78032356402743,1.1270803204559
"LOC284412",1.82572234787289,2.07691750912155,2.52366423713461,1.92451125790756,0.863632366445664,2.23497615352088,1.10225036065988,2.39613588166856
"ZNF875",4.91030601398055,5.14057719988604,5.08032231535077,5.29515157936826,4.96426421598829,5.12793325688454,5.0552859763881,5.20777027488412
"ZNF527",2.68434346132388,2.64732202756847,2.73583246968658,2.52543407409408,2.79218959948185,2.88825965893688,2.62581457455078,2.5207403899878
"ZNF569",2.50174572634758,2.52603155631254,2.78304447487981,2.46570502611919,3.21864472533024,3.03886679045937,2.31170569121474,2.45086064127644
"ZNF570",3.58461660973064,3.81714680019361,4.2505171599147,3.86049806202519,4.36005467972543,4.29455015303753,3.7286923987188,3.84881791578467
"ZNF793",3.27349381206616,3.57262354929821,3.75820219374419,3.41583997323133,3.12132419366789,3.66225387052669,3.70810312115786,3.67889098403749
"ZNF571-AS1",2.7253348980074,2.46463954329729,2.42458947646452,2.36140241053437,1.94836735113031,2.53933075297428,1.94019512777335,2.30797302975409
"ZNF540",4.43421633999307,4.11086323209908,4.18757774069455,4.32451364567842,4.57980974682294,4.55837068029799,4.25098421148341,4.3699017338324
"ZNF571",1.67694011309044,2.1608036315395,2.5451246640241,1.88401491105938,2.22793273561734,2.94387008645592,2.06109471681601,1.87835383197334
"ZFP30",4.18611860344829,3.93261784945889,4.23078723333122,4.31354348319923,4.70307963561163,4.27299965368332,3.94523217194905,3.91129416960028
"ZNF781",1.74828478696092,1.68198227622029,2.07855019386138,1.86101585499647,0.875925194265041,2.95473949409131,1.48768220952168,1.39609361258512
"ZNF607",3.69320579514428,3.37604875136773,4.16795012896127,3.58257898641376,4.09808345872926,3.8659933131094,3.67058942111486,3.8074766714959
"ZNF573",3.35574881296075,3.14428425270842,3.27098356657778,3.44860689607413,4.02130915896053,3.5850728311809,3.44566096279931,3.34313784233677
"LOC644554",1.68735077421581,0.903003217420361,0.996755844861613,1.1352854765668,1.48571939106941,1.19086262330056,1.43137466313337,1.46152043563075
"SIPA1L3",5.16291905899055,6.46362199973526,6.35439904675208,5.32403066070895,5.76847165125685,6.65980921841315,6.87522807722195,6.20060557369533
"DPF1",5.48464585916248,5.06421121172524,5.83324496389131,5.52322287895836,4.96354443808096,5.15095727193762,5.6309031249965,5.67737492025281
"PPP1R14A",3.60535212750619,3.17486989068798,0.165321856298032,3.50607136640877,4.56089956698263,2.28750907092027,3.34828107339461,2.80466208499971
"SPINT2",6.32771682042158,5.80410119922575,5.41436952966939,5.74576446583051,5.96287420959031,5.90384203556604,6.33083195161758,6.36990980458047
"YIF1B",2.72280677381336,2.87549367709796,2.69527348002465,2.76231862459532,2.14909386189007,2.53933075297428,3.04241967100144,3.1777836710697
"KCNK6",0.978322606840692,1.19328553566067,0.816883014256228,1.29482254977751,1.17350705607978,1.60377945287216,1.38023571470435,1.72101032094364
"CATSPERG",1.82100238553468,2.52286470850523,2.60181475529309,1.97679661006329,1.60866687428692,1.6843521326005,1.48768220952168,2.22248238774193
"PSMD8",5.50759232980245,5.28496405769861,4.5898657057201,5.04978079144362,4.67960456562085,4.84697187700558,5.60130226730283,5.65424188442906
"SPRED3",2.62871162373742,2.85800812860174,2.8608990119842,1.74017675838518,2.2422471299003,3.09234424903793,3.06572705895107,3.71212770916419
"FAM98C",1.40147991643132,1.85816401338559,1.7651012388012,1.78973342980473,1.29749226266556,1.250887804063,1.29602253917309,1.8074289966841
"RASGRP4",0.995180805036966,1.46814094299656,2.37409212388192,2.13087405991367,0.88811416244549,2.05138208602137,0.98977535069754,1.56437440223539
"RYR1",6.30782349745447,6.62221518226904,6.68937535766291,6.65572705055451,5.27508781316072,6.23148979960967,5.94177245438399,6.51522378684295
"EIF3K",5.66105757090374,5.57637597425425,5.24580208128262,5.47139487496918,5.40906082913982,5.21715138425615,5.83119456052439,5.75915720452071
"ACTN4",7.44200799733437,7.36868869442985,7.23059489437903,7.57374443992326,7.16785200796163,7.20372159463862,7.30106711764749,7.46193305868598
"ECH1",4.42257950256614,4.23313343995781,3.65764319840391,3.95475580391912,3.95187830762465,3.76668950754152,4.38673058517545,4.56526723029338
"HNRNPL",6.03904914666215,5.6244444455149,5.87379098288013,5.67862260043046,5.77176466742613,5.72968628385713,5.66411438446426,5.74462838918767
"RINL",1.17608975053283,1.06852374160608,0.611346245128961,0.929599848269106,0.418915594144589,0.392898973589833,1.12017231139806,1.29602058557743
"SIRT2",6.15750995659711,6.18080091418384,5.84503456851586,6.20347016911545,6.53216217632926,5.44108075965832,6.01843175055541,6.06129091786619
"NFKBIB",3.3912072158341,3.91581509023427,4.07405593718975,3.92179477809909,4.11373868460652,3.72708640992271,3.95025024839106,4.01542006959918
"CCER2",1.02010440075659,0.893226308355563,1.19596186482738,1.20999559128598,1.11247946470734,1.39618286486111,1.38023571470435,1.23079873598948
"SARS2",2.68953153900267,2.69312007949545,2.20334869351109,2.91080499517592,1.88895491309008,1.87950758591975,2.64451068376511,2.72696903858885
"MRPS12",2.08784665651107,1.87316295169305,2.18002181713093,1.73512616424723,1.5485024453865,1.39618286486111,2.22326763190382,2.3236978691152
"FBXO17",2.32633872026176,2.20888963253591,2.57523902536354,2.59677750599118,1.88895491309008,2.07813764149594,1.80269141034446,2.34696835955717
"FBXO27",2.77009955600033,2.51969089388121,2.33238173011644,3.12093952903821,1.65219883165969,2.54413667331083,2.02349788313265,2.80185795016824
"ACP7",0.92653282122981,1.575967504791,0.755083279041786,0.866332982722172,1.7219545197733,2.24090850373618,1.19817500336109,0.603473796206092
"PAK4",3.13394326572615,3.34051530893347,3.30552600363298,3.11706209008699,2.84941392833312,3.36644201572101,3.47032302859577,3.37367266964803
"LRFN1",2.75037542779488,2.72653907869272,2.9532305076485,2.67797860916252,2.42066087427911,2.93657805133457,3.22533977892955,3.26180851579149
"SAMD4B",5.50501980136804,5.57140321921425,5.20834079639949,5.33867255721232,5.235089815038,5.41245609991406,5.49457108059171,5.80433973671713
"PAF1",4.88847760604092,5.14160988640931,5.33166455826197,4.99484689317127,5.57281284743818,4.71254664762037,5.21286742776571,5.10289019461322
"MED29",5.14839197681554,4.89816553046233,3.79321481793679,4.7890987149158,5.06567627255842,4.47273956328764,5.0558680604244,5.03167444088741
"ZFP36",2.32633872026176,2.70713885959071,1.30780296445741,1.67837037601889,2.88937510474904,2.33819612175327,2.41331952965827,1.79620124463993
"PLEKHG2",0.854454441075924,1.16105636841597,0.969803827006058,1.11209659642364,1.47767586224764,1.67561863508327,0.98977535069754,0.468529859126023
"RPS16",4.03840765182671,4.0756363607979,3.64775771619661,3.62278550104566,3.28467685510279,3.19675153106258,3.86114274392219,4.17887704944187
"SUPT5H",7.25563672221649,7.27285776221237,7.32278681106688,7.14419824223744,7.2305222052994,7.28060772400527,7.32166433929178,7.50707051789855
"TIMM50",4.72060666023693,4.53455841688731,4.32861349718862,4.30163542159764,3.97348971563212,4.37632357892858,4.62110334934915,4.7899033243174
"EID2B",3.08949910180214,2.56350123022231,2.11999913980894,2.9934974680002,2.89240367822302,2.06482188739064,2.52179141997562,2.92035722874225
"EID2",3.4242597899278,3.03293340208164,3.21086958142966,3.36443298782746,3.31433662784,3.19063440900169,3.42778346356321,3.2246016776811
"DYRK1B",4.56769930819838,4.45537885931384,4.70601849393819,4.46001739596269,3.73957821791234,4.49772859500689,4.58848519171607,4.69107445732949
"FBL",3.51910328729243,3.08754096406973,3.12593295902945,3.09948348607798,2.71901855313945,2.56320184158271,3.056449239636,3.39801498916584
"FCGBP",5.07198883215976,5.13954377363236,4.43754211515313,5.34614520651659,5.66380099202787,6.73791818684047,5.65300046034137,5.33493374789991
"PSMC4",6.46867301658058,6.04638494535244,5.89871437467607,6.12793079587509,5.99175502091829,5.55379582564593,6.3776798913693,6.33202392349108
"ZNF546",3.29577768341635,3.19490591767113,3.75425892731563,3.61455834428049,3.3675408950261,3.83691321924772,3.1812043446552,3.06302522491268
"ZNF780B",5.18833832938335,5.37508929943007,5.61215461778812,5.39979301006448,5.78323138977144,5.86691692139056,5.24691186977046,5.30157502200565
"ZNF780A",3.83455976611537,3.85667299719378,4.10225100235109,4.05543890166076,4.53206126673726,4.38839987541414,3.70216609380482,3.84881791578467
"MAP3K10",5.97250530526715,6.66342189134157,6.58205089803466,6.27154867495468,5.62609143737357,6.21952240766537,6.66430532831212,6.95991319610453
"TTC9B",3.24910450367987,3.00369900794004,3.02043961228085,3.26281049728685,2.21831028820017,2.40840321111318,2.98733911069966,3.66507032222626
"AKT2",4.71743542451187,4.94505603486527,5.3382650989454,5.19249172321625,4.28598854507773,4.92273664225481,4.4650740116791,4.92425230045422
"C19orf47",3.95469864625561,4.2136249001731,4.4449003610992,4.37652617148949,3.85118725563536,4.51741278218941,4.0412448100025,4.39802554248862
"PLD3",7.68743329104328,7.44282122393129,7.00954392176228,7.33059117644816,7.1026622438293,6.98103462810771,7.86189235112958,7.91682628305925
"HIPK4",4.26989758306546,4.37335935804522,3.8123052747833,4.36839439132212,3.70898490415967,4.03598410383389,4.44921037180292,4.57433309760402
"PRX",1.74828478696092,1.48125274572103,2.05309690922104,1.75522331266745,0.547437843324239,2.3437196432759,0.452745639146077,0.577475925114149
"SERTAD1",1.31684332778687,1.65908751003748,2.44103664032579,1.23167448452005,1.18343197768364,1.86421586750358,1.62581337037315,2.6727473605256
"BLVRB",2.82770380571944,2.43798772964023,1.60499892058116,2.33827380023858,1.79498051233595,1.33093643684879,2.3038861786191,2.84880247327342
"SPTBN4",7.74283770649942,7.74950359992207,8.31147705510335,8.10685747379046,7.35470795231546,7.71003084825211,7.90104957539615,8.18354144873566
"SHKBP1",2.35926648188538,2.88045086853989,3.52198069502146,2.56866206461701,3.19185347781962,3.36644201572101,2.89926580424538,2.75333435116001
"LTBP4",5.05198690602777,5.19481334430721,4.67088937555221,5.24451246659611,3.43555888941521,4.25991312294778,5.10281704908958,5.74791015293643
"NUMBL",5.45677161955523,5.29428062959769,4.88137041102822,5.04978079144362,4.7663525027877,4.79550138419633,5.39641486490098,5.65346435842797
"COQ8B",2.64215318514885,3.15250403317846,2.98722639832917,2.89050562443018,2.74270524614028,2.44996861441604,2.66906780807108,2.80746078006701
"ITPKC",4.49991942899857,4.75233169695531,4.60381135370689,4.36757868668859,4.65752244732463,4.37901594977657,4.50824585574183,4.83723212269439
"SNRPA",1.20536051420879,1.63582354990098,1.45758782670597,1.07260045455391,-0.92345187796434,1.3639284687182,0.867784496078952,1.34307206570549
"MIA-RAB4B",2.54245665491433,2.45137518005998,1.88535805884614,2.70147371250392,2.5219125159058,1.80938118885641,2.89926580424538,2.55111484675983
"RAB4B-EGLN2",4.13093504306334,4.27326232015297,4.19438480156936,4.2714280185691,4.16472885671717,3.96428841801031,4.3913501709209,4.58334235075959
"RAB4B",2.53671067184801,2.44134625666782,1.78585311802616,2.6753442653016,2.53747314245026,1.82526206063353,2.88623323105254,2.54106091661876
"EGLN2",3.58182921906045,3.82616720094225,3.92767652936141,3.73456114943787,3.65828897863519,3.64893026704116,3.81099233446868,4.21410583408973
"CYP2T1P",1.89921428411411,2.07691750912155,2.55422515824949,2.35812093807434,1.70827059566703,1.98930375361665,1.46682356602676,1.63539747930689
"CYP2A7",2.27203932664531,1.81738733765763,2.44430369188872,2.84668981338543,2.0549243694641,0.9221574092495,1.32721722552314,1.35076692400698
"AXL",4.82565809267697,5.23938741565776,4.57130835430004,4.59646659313015,4.4856893482909,5.21187559204517,4.3848786011003,4.17129238946119
"HNRNPUL1",6.32958730386557,6.26755349844028,6.16491635791509,6.21643953121148,6.4699156772241,6.17954219707774,6.16510937430103,6.20644861506227
"LOC105372401",1.26912594928156,1.575967504791,2.27482304909753,1.57475010175362,0.665441381979102,1.51843932337759,1.07494294851099,1.44003949635265
"CCDC97",4.05759461004185,4.05166465827775,3.96568713893755,4.24502281511468,3.7496335009723,3.85055690567584,3.79294973042242,4.09087299908606
"TGFB1",2.39463958319598,3.12352754522036,2.47657363335887,2.72713832131195,2.36069366780536,2.32708522870713,3.2356521590261,2.47218224268499
"TMEM91",1.72825805160222,2.25923544677298,1.88535805884614,1.62476208738954,2.08170505042116,1.27421562560466,2.01872863293139,2.27195267103031
"EXOSC5",2.21201523060316,2.08552904483326,1.79611818407164,2.18002093462184,0.900201011272505,1.81734347628046,2.35017987842636,2.14494315490244
"BCKDHA",4.00342299271965,3.62377432794854,2.98722639832917,3.88236361873281,3.84025013675863,3.27977457466867,3.73015187846012,3.51734506499802
"DMAC2",3.66845820426579,3.4021360292802,3.34975192926519,3.38392589541207,3.87893635468129,3.66886981217332,3.92880182192509,3.74461593994559
"RPS19",6.36912600547595,5.85849992181546,5.75680077837167,5.76880747731384,5.43888519138094,5.39127554716766,5.8664618254136,6.020263553493
"ARHGEF1",5.1039118775756,5.02445684908445,4.54263594324616,4.89592040799196,4.46447823105681,5.31389120626079,4.51588142681418,4.91908594799718
"RABAC1",4.35725048172727,4.01832050613254,3.01605511394998,3.90839658126235,3.58717545601223,3.29980471749477,4.22223203410738,4.36325986693074
"ATP1A3",10.3808949090994,10.3026443762688,10.1841065830429,10.0093070674472,10.2367718239811,10.3756378264188,10.9843045388082,10.7389056745357
"GRIK5",6.18692698436058,6.4520141494354,6.39231846603739,6.2039272136371,5.48475585495376,6.36139970556523,6.74845242001151,6.7526394012023
"ZNF574",3.16593511425102,2.95518589135131,3.42112903521443,3.0757071224512,2.4862750560441,2.86540107452623,2.95525045194254,3.32567366957849
"POU2F2",2.66866633898416,2.65890855859813,2.82625818746073,2.81831493738259,2.08700204382056,2.46525200317978,2.32335606299457,2.47570540704903
"DEDD2",3.30763563216605,3.54635160096527,5.2044924393628,3.39036543903054,3.2800592031925,3.43013678714764,3.5714879911449,3.95233401046413
"ZNF526",2.9276851357618,2.69312007949545,2.99169925427391,2.81113315331661,2.98326849288225,2.84607163279993,2.19395203240448,2.91517688391458
"GSK3A",5.81318747794779,5.68484337123472,5.46269470905939,5.7972545781209,5.3661340656931,5.42813991360766,5.91475192480089,5.8603305577948
"ERF",3.38162284869206,3.14839999697857,3.40445201959566,3.17042024368644,3.49055550817512,3.37185864718318,2.75186817830507,3.39615701574588
"CIC",6.47338053627797,6.57368860125693,6.54429852263171,6.94917229155815,6.03658914133443,6.08542066576328,6.29183122870979,6.93309443265714
"PAFAH1B3",3.54222949050257,3.16271333538657,3.3960406576788,3.72312775338135,2.62382908418085,2.27020977339737,3.31948379437338,3.5792449012759
"PRR19",1.74330410533085,1.38686452332334,1.60499892058116,1.97251114759723,0.88811416244549,0.534868383567342,1.72283798140906,1.9151473871761
"TMEM145",3.35737960641547,3.31144465604054,3.64917408182825,4.17121618638496,2.75273883360064,2.64153040747644,3.26414073141438,3.46867055150647
"MEGF8",7.79649343402795,7.76080498090057,8.13507386497822,7.88847303912664,7.79535778054483,7.97885194318332,7.90210201706543,8.17537210323829
"LIPE-AS1",1.47543040431867,1.575967504791,1.1244438836484,1.69407197430999,1.65932814491064,1.71023982172113,1.14664458492786,1.52410840281737
"LIPE",3.69449661449016,3.81972981776246,2.82124089362507,3.88806305461135,4.14581810437746,3.21494879806359,3.34637903518743,3.51905343045585
"CEACAM1",1.1310390434003,1.33001956116858,0.690517335011121,1.67309830367256,0.0580795725124375,0.892315144590164,0.137870977250916,1.33533594539799
"PHLDB3",1.78752306876258,2.27060838253446,2.4344802578962,1.75522331266745,1.94253500675598,1.79332355636474,1.98977722205598,2.98606178428312
"ETHE1",2.11509321115142,2.08122970231637,2.31106542477119,2.01896532297792,2.15414954356032,0.515422528925741,1.79713187677681,1.85689981567039
"XRCC1",3.73771110965119,3.80676823337262,3.52661170023967,4.01225195429889,3.72436265347791,3.10865743521491,3.61004785416455,3.9983752094568
"IRGQ",6.67532107836887,6.80702304131024,6.65981834510883,6.62687437769709,7.24747453226615,6.95171960723252,6.82420736988019,7.08022015074726
"ZNF576",2.916666397099,2.78057264020258,3.0248108260342,2.9934974680002,2.77915884292492,3.19980039313151,2.57474034656274,3.04179099572845
"ZNF428",5.10342606579508,4.90182709888861,4.83855895193758,4.75394913067605,4.42004790753575,4.51251685669692,5.25909515317294,5.29161501902352
"SRRM5",4.26903144205533,4.34405264486158,4.53882047753079,4.04934792605735,3.69344147516886,3.87365001854382,4.50824585574183,4.66739173570545
"CADM4",6.80497073253565,6.81254497632546,6.24554706738426,6.75777580873198,7.44385016119027,6.50727375949894,6.75671077693841,6.84984992204368
"PLAUR",1.51688006612091,1.88307630734846,2.40795264557469,2.30457616074377,1.85830525772039,2.21703132069425,1.93007089686028,2.17992049811574
"SMG9",3.43819661030946,3.87789752463638,4.26721639215891,3.63639402129396,3.31207663015969,3.61963328261296,3.7590356379091,3.70163521142612
"LYPD5",3.6176518766634,3.6148784945972,3.7436905517683,4.02885692082878,4.61690236937477,4.02227166003932,4.26313329742299,3.87039155693417
"ZNF283",4.08639666330269,4.50917861613354,4.4538431032303,4.4078092707489,4.60863928573877,4.57019910688936,4.45363446414015,4.32275342799061
"ZNF404",2.52224478687538,2.3691211243992,2.42127742306706,2.53998779709655,3.25439449746781,2.79052943315793,2.64760328136583,2.06767526084477
"LOC100505715",2.41043595665508,2.24007902475593,2.42458947646452,2.37769874013914,1.97718055597033,2.34922209800116,2.74322062305771,2.64171970634417
"ZNF45",3.71244785623183,3.69444080167758,4.17681561396647,3.74464865434201,3.95911814065479,3.96965698141457,3.75330496268403,3.47748374371187
"ZNF221",3.3277395059958,3.3969561747517,3.88142434173507,3.75840480327164,3.80693231438153,3.65338515402024,3.53854830287796,3.46158102771556
"ZNF155",2.24410350392373,2.31155850054132,1.9465403448316,2.26307171065672,2.71560276837509,2.180457830398,2.28811884621989,2.1045526025205
"ZNF230",1.74330410533085,1.50712418056471,1.91391877449244,1.73512616424723,1.7489390423423,1.60377945287216,1.21495075356061,1.17120594201572
"ZNF222",1.82100238553468,1.81738733765763,2.15232168971632,2.28397318414908,2.77915884292492,1.92443364804079,1.98489499433265,1.94086559958234
"ZNF223",3.47020164724961,3.23222439183491,2.46052888676898,3.3145163353151,3.71754832620617,3.59205147188889,3.14664710275434,3.23503352904314
"ZNF284",2.66340254466984,2.91950688830593,3.23936013979001,2.76479897909737,3.37188727239159,3.35281078952445,2.96271912779479,2.93322729001203
"ZNF224",4.12136906983532,4.38299744283635,4.33918216144113,4.48279547980781,4.3111021309301,4.57137663312555,3.9922135552792,4.15270476820061
"ZNF225-AS1",2.66340254466984,2.94339066042492,2.8486225523736,2.76974693158884,2.90445479246517,2.75366039322361,2.77467807852184,2.7962332763388
"ZNF225",2.56521443380883,2.52603155631254,2.20334869351109,2.76479897909737,3.3675408950261,2.63253297678162,2.44210245784816,2.43646914099932
"ZNF234",3.39279843819815,3.11724184869347,3.40612842304666,3.11706209008699,3.6349717940354,3.76463201638401,2.99464391605654,3.13163027528986
"ZNF226",4.81145098975867,5.06039392410988,5.39508349824615,5.05890490914355,5.0796937496332,5.56920247069012,4.95025048880822,4.93644874435751
"ZNF227",3.96543176856899,3.93381059119981,4.47635941647416,4.17960587489963,4.15341217682792,4.1601365733235,4.03889130949248,3.88636268133099
"ZNF233",3.2855355723684,2.96221701651616,3.22613453094316,3.33635924972189,3.23782144909826,3.52069778655174,3.38950375667898,3.14717937428427
"ZNF235",3.06375928738235,3.27614474153095,3.50173943042821,3.28025249187482,3.15701979000858,3.29125440027788,2.96520011893668,3.08395144714348
"ZNF112",2.61514364884689,2.87300867925175,3.13404838669665,2.93082270314812,3.39982397076367,3.12157646073103,2.74610890460266,2.63227977641605
"ZNF285",2.5959315260129,2.74296269339604,2.70074768043713,2.56011946635105,3.00021295053019,2.94750232895877,2.53854766324587,2.52754575034457
"ZNF229",3.314368098841,3.08968285336673,3.54346599394878,2.72204179418042,3.42931670210974,3.62871126983949,3.35397218834571,3.1000201064037
"ZNF180",2.43844075920024,2.18504696512977,2.6675865025139,2.74483570482182,2.93120728412155,2.97267514995186,2.48076411438261,2.18853392069733
"PVR",5.03629239797933,5.00699715395481,5.32370383963439,5.16035442222595,5.03036861169494,4.84794391808487,5.1212882784954,5.28510394754997
"BCAM",2.2084054086972,2.00156661313519,2.33941774498556,2.36794304842869,1.03785615964932,3.14074064196452,1.56168292348269,2.03938516541569
"NECTIN2",3.06774927319896,3.21466749321006,2.61637022192678,2.54288100634211,2.6704455494118,3.11513140881343,3.45980515177489,2.81582443671858
"TOMM40",4.22950689100406,4.20179188340836,4.0581505925977,4.00702346228881,3.98771953741878,3.82905850129325,4.71916990306833,4.54024860585721
"APOE",7.76665867752522,7.81294514178792,7.4882167407303,7.17797346632955,6.88121915684807,6.54672154297116,7.03564936114145,7.21372079346298
"APOC1",2.41043595665508,2.52919146782177,1.82648229729851,1.74017675838518,1.88895491309008,2.47535171560103,2.14226781786678,1.37360827058907
"CLPTM1",7.9163959558744,7.69813666293807,7.07555437710044,7.47030806270792,7.15498453344391,7.26668197321365,7.91787725006332,7.91787884350645
"RELB",1.14621279362757,0.670935305928405,0.765568827863948,0.46401668832154,1.19328908770939,-0.174150034923023,1.11123916539032,1.23911454904097
"CLASRP",4.4334434642253,4.67026961417062,5.10685094201219,4.5126174006471,3.99054873650455,4.06134884711052,4.21286722736009,4.64174644537178
"GEMIN7",1.68215483420577,1.90756571074775,2.00080217874674,2.05589126037412,0.774518488624619,2.34922209800116,1.93514189325131,1.81301027438162
"PPP1R37",6.30317724036516,6.19156069336483,6.10476470682373,6.03517697673491,5.74395070798495,5.99529441683776,6.22352820561497,6.51136687758324
"BLOC1S3",1.1310390434003,1.05980979061815,1.48956524858537,1.49333489958292,0.500573410688615,1.52817470385739,1.02824959700479,1.20555977151146
"MARK4",6.36325369393999,6.12184508224304,6.01203531079471,5.97083822239335,6.31799315341529,6.06089852198562,6.33731059345566,6.64762173718594
"ERCC2",3.51910328729243,3.41585873570997,3.48597365667123,3.22728085468425,3.03077016563923,3.58972900710743,3.37837751320766,3.98977666290606
"PPP1R13L",1.7971681278271,1.55751548125948,1.91391877449244,1.22448432183143,1.27909749669769,1.77708518398647,0.96023099764795,0.894177679600525
"POLR1G",2.08784665651107,2.28189236487059,2.45406068939531,2.10370012064367,2.10799764932761,2.65492220882724,2.15536349069219,2.27599963313502
"ERCC1",4.22326012866332,4.23119441426178,4.07826791332255,4.40463178756573,3.65115451560149,4.17879857693614,4.10787794079728,4.12604890292397
"FOSB",0.788289509159784,0.903003217420361,1.58737545137674,1.54619778478453,1.17350705607978,1.12823118898504,1.58122314375045,3.85964506172644
"RTN2",4.13569434869141,4.85600496785846,4.67506688637148,4.22714697324804,3.89412497410363,4.52350941660149,4.83560790298298,5.21937524525304
"VASP",2.84872591803326,3.15455168153136,2.66478835495538,2.48989418678503,2.74605753473268,2.53450876958291,2.69021765994967,2.66041625909736
