SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
DPH3,2,-0.6019462904882951,0.11109686025174724,0.035635880200122635,1,0.8502694166418303,0,0.11109686025174724,0.12666990986471544,0.1360653098210355,0.14485258371273063,0.9999854128923323
DPH6,3,-0.8233403483845204,0.13701301360401197,1.7662733334261476,2,0.4134839142553861,0,0.13701301360401197,0.17330927682892533,0.1937656620604031,0.21225964796081145,0.9999854128923323
DPM1,4,-0.7006884384079474,0.11695639884822241,0.06806958632715972,3,0.9953719604090425,0,0.11695639884822241,0.16121327035928062,0.18492430364573825,0.20592298953197985,0.9999854128923323
DPM2,4,0.8130099904405466,0.0765751419808614,1.5665968427888324,3,0.6669872504014039,0,0.0765751419808614,0.10555154902624242,0.12107593040514993,0.13482445010125632,0.9999854128923323
DPM3,5,0.9559840594382428,0.09320324008233871,3.6964088147068903,4,0.44864845714184565,0,0.09320324008233871,0.13824274561821084,0.16143274725265072,0.18168656267048222,0.9999854128923323
DPP7,5,0.8411043274781177,0.06424997621688452,1.3359883221242812,4,0.8552406756282175,0,0.06424997621688452,0.09529811528311827,0.111284223192736,0.1252462609689681,0.9999854128923323
DPP8,4,-0.7646410949380956,0.0663116528517425,0.2860032296441845,3,0.9626390357977023,0,0.0663116528517425,0.09140430557401011,0.10484792921095305,0.11675371275545383,0.9999854128923323
DPY19L1,3,-0.6757882254441553,0.11687179714342154,0.008396298264531123,2,0.995810650777052,0,0.11687179714342154,0.14783242928414903,0.16528168057914389,0.18105700959112128,0.9999854128923323
DPY19L2,5,-1.187488330376039,0.11619066268824488,0.406378307828153,4,0.9819513691466165,0,0.11619066268824488,0.17233860336864085,0.20124813114113754,0.2264972988018782,0.9999854128923323
DPY19L4,2,-0.7246905513493013,0.1324181424537597,0.06492203285534648,1,0.7988791018056565,0,0.1324181424537597,0.1509799118630537,0.16217844084944305,0.17265213455540346,0.9999854128923323
DPYSL4,3,0.6294326139460497,0.08570822564000836,0.16101819719452273,2,0.9226465087565683,0,0.08570822564000836,0.10841328289362766,0.12120973510703328,0.13277861221469597,0.9999854128923323
DR1,2,-0.6724298716216507,0.08270944238730467,0.0027485652002303767,1,0.9581886517610346,0,0.08270944238730467,0.09430327363365777,0.1012979653795095,0.1078399191488573,0.9999854128923323
DRAP1,3,0.801743548785142,0.09055709880294126,1.161009554479962,2,0.559615813932326,0,0.09055709880294126,0.11454667620568074,0.12806707729627992,0.14029045421786043,0.9999854128923323
DRD4,3,1.6107751863448807,0.24187964764885164,1.9691715380116999,2,0.3735939490820312,0,0.24187964764885164,0.30595624248374503,0.34206947816703154,0.3747183388522082,0.9999854128923323
DSCAML1,5,0.7430321678947798,0.09386250943407388,0.5663181065956826,4,0.9667319634955248,0,0.09386250943407388,0.13922060009199624,0.16257463526572902,0.18297171522832187,0.9999854128923323
DSEL,5,-0.8407655426817086,0.0763837051935998,1.8402828786416965,4,0.765104701602059,0,0.0763837051935998,0.1132953437791072,0.13230045826567757,0.1488992531633067,0.9999854128923323
DTWD1,4,-0.9974159004973483,0.1351230925249788,0.28255180513517325,3,0.9632759026289913,0,0.1351230925249788,0.18625432948975057,0.21364836843230273,0.2379087543868307,0.9999854128923323
DTX1,5,0.978189523589074,0.07468970485721674,1.0185498997859668,4,0.9069702951939581,0,0.07468970485721674,0.11078273523274247,0.12936636361502335,0.14559703858355413,0.9999854128923323
DTX2,3,0.7788464892670549,0.11390013103004601,0.6768087386259203,2,0.7129069519107499,0,0.11390013103004601,0.1440735359386263,0.16107911005876369,0.17645332424408433,0.9999854128923323
DTYMK,2,0.5980885654701513,0.11359520979279869,3.270751272665578e-4,1,0.9855708699730784,0,0.11359520979279869,0.12951846661473002,0.1391251506083818,0.14811003298014255,0.9999854128923323
DUS3L,5,0.709117014761839,0.09731666252251281,0.7216894814950889,4,0.9486274762350062,0,0.09731666252251281,0.14434393707373175,0.1685574039120262,0.18970509918602205,0.9999854128923323
DUSP11,3,-0.628509370979198,0.0927354011289713,0.0634140710568437,2,0.968790361664875,0,0.0927354011289713,0.11730203491875978,0.13114766198870045,0.14366506567054813,0.9999854128923323
DUSP15,5,1.2194690497300082,0.11364703016584232,4.631989627353943,4,0.32718250633308865,13.644020781518277,0.11364703016584232,0.16856578663576702,0.19684243037655175,0.22153884618495312,0.9999854128923323
DUSP23,5,1.5199060826847524,0.12072081697534821,0.2180411036127368,4,0.9944720240289492,0,0.12072081697534821,0.17905790804270597,0.2090945885325265,0.23532819523920837,0.9999854128923323
