SYMBOL,metap,metafc,idx,k_valid,FDR
TPBG,0.10491928106464345,-0.11830433873039117,-0.11583706554208499,4,0.11909734785702984
PPTC7,6.503701789576029e-7,-0.018714428905475904,-0.11578316573423743,5,1.487239533601461e-6
TRIM52,1.3821497332719777e-8,0.014730357763530618,0.11577243528406624,5,3.913136485504651e-8
TIAM1,0.007675239175592716,-0.05472674384390423,-0.11574203286616554,5,0.010156295421793218
ZNRD2,0.06624747818366865,-0.0980498527119488,-0.11558417152554187,3,0.077130295122551
HSPD1,3.5204647406357856e-7,-0.017902186821934757,-0.11552997245491221,5,8.29993658264234e-7
USP24,1.2416484265417173e-7,-0.016724282149696214,-0.11549791522872585,5,3.0991660343893784e-7
ATP8B1,0.005762433532850055,-0.051557369466845214,-0.11545726749887657,5,0.0077550555640677945
CLEC7A,4.2999899306396695e-4,-0.03427586414282713,-0.11539081270743269,5,6.736994974306657e-4
TIMM22,0.20583022203156384,-0.16794242665104844,-0.11529094047809953,5,0.22480482122495668
GPAT4,1.6122754234354752e-4,0.030384857107510942,0.11523641694923441,5,2.6840264368625837e-4
MAPK15,0.3536243227890274,-0.2552436560306127,-0.11523175759734326,4,0.37361026952323273
ZDHHC9,0.1479492268201893,-0.13882884710764262,-0.11521229710382569,5,0.1645695327008419
TOGARAM1,0.1844985894117319,-0.15694261183722874,-0.1151969678241122,3,0.20282008975902655
TTC26,2.8438925049281323e-13,-0.009181191528105134,-0.11518802605334552,4,1.3978281071210279e-12
BUD23,0.14488610592406345,0.13727510787011202,0.11517014474869011,3,0.16135361199095755
EYA3,1.7713741359247637e-5,0.02422496601309799,0.11510952150678551,5,3.3450870743950975e-5
TEX29,0.14578230392113964,0.13759767467137035,0.11507227355576612,3,0.16229146871553152
GPIHBP1,0.01604291863737594,0.06409631559544965,0.11503472281866838,5,0.020234713742961333
CPSF7,2.9922568597900995e-4,0.032637683969706045,0.11501523514810127,5,4.7993127174173714e-4
EPB41L5,0.0015239951327186965,-0.04082540742948007,-0.11500584308319607,5,0.0022158747517667912
MAGI2,0.0053494499581823165,-0.05056978701872501,-0.11487892350697343,5,0.007228426800096746
ALAD,0.04586836166123542,0.08581283769964863,0.11485934811510198,5,0.054537027873014246
CCT7,0.08958303587885696,-0.10942272875742581,-0.11465031469419817,5,0.10261205277203524
HSPH1,0.008029681441564879,-0.05470714635758289,-0.11462797588856308,5,0.010595424412740015
ZNF616,3.3819037459920824e-6,-0.02094921514776274,-0.1146097781639077,5,7.012813528261797e-6
ETV3,0.002606967935810128,-0.044348195412473534,-0.11458971935553589,5,0.003670342870422607
ASB3,0.01639707233841211,-0.06418588177154749,-0.11458679839181855,5,0.020664633773142822
STK36,0.02939724506191298,0.07476917734015562,0.11452345300462682,5,0.03586784082129365
ZNF41,0.04598876281922189,-0.08556179453052036,-0.11442591819934782,5,0.05466286473033017
