SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
C2ORF80,3,-0.7602908525132038,0.11245610501318103,-6.7607788160908635,1.3725192308283851e-11,-0.98070076818069285,-0.5398809368457148,0,0,3.9730819839769044e-11
PRX,4,0.7713616917615478,0.11430249075404121,6.74842417407493,1.4945947234042476e-11,0.5473329265404046,0.995390456982691,0,0,4.288837032377406e-11
TOB2,3,0.7231066320207373,0.10744543903752454,6.729989085606487,1.6967581428831558e-11,0.5125174412040953,0.9336958228373794,0,0,4.8269843719951844e-11
RAB3B,4,-0.7673326600789248,0.11422701593087314,-6.717611011945651,1.8472802543029258e-11,-0.9912134973649191,-0.5434518227929304,0,0,5.210277640341586e-11
DDIT4,3,0.6843423864783988,0.10192564407615502,6.714133549816804,1.891869798653321e-11,0.4845717949880867,0.8841129779687109,0,0,5.2908223182677626e-11
GABRB3,3,-0.7205829202095737,0.10742741893661621,-6.707625737845647,1.97816490375327e-11,-0.9311367922774376,-0.5100290481417098,0,0,5.485667380156127e-11
ISYNA1,3,0.6584159865076962,0.09826947928723444,6.700106597524495,2.082675576542458e-11,0.4658113463252119,0.8510206266901805,0,0,5.7273578354917594e-11
ABRACL,3,-0.6323175565593301,0.09445639526074366,-6.694279988282837,2.167360952163908e-11,-0.8174486893798675,-0.4471864237387927,0,0,5.910984414992476e-11
NCALD,4,-0.7984119316422658,0.11940523432421662,-6.686573969398756,2.2845569893048687e-11,-1.0324418904832962,-0.5643819728012354,0,0,6.179539397300055e-11
OTOGL,3,-0.7836503435068153,0.11733492497671678,-6.678747556725485,2.4099286871296844e-11,-1.0136225705898894,-0.5536781164237412,0,0,6.465662331323544e-11
HTR3B,3,-0.9615090044096977,0.14422722703334406,-6.666626157815578,2.617506975359977e-11,-1.2441891749851337,-0.6788288338342616,0.011069267681359013,16.190702513962442,6.965945982812842e-11
ATOH8,3,0.6986743794140359,0.10487281022343145,6.66211173254069,2.6992068692642074e-11,0.4931274484186063,0.9042213104094654,0,0,7.125906134857508e-11
SLC27A2,3,-0.940894779756195,0.1414584934947614,-6.651384137574171,2.9034937328766068e-11,-1.2181483323132207,-0.6636412271991692,0,0,7.60438834801016e-11
ALOX15B,3,1.3458969905988543,0.20254291589435064,6.644996615437757,3.0322404301750457e-11,0.9489201701222018,1.7428738110755067,0,0,7.879049936675315e-11
OPN3,4,-0.6883535460743788,0.10381511390758327,-6.630571601425536,3.3438941879262895e-11,-0.8918274303841653,-0.48487966176459235,0,0,8.62020359676569e-11
HSPG2,3,0.6176898328356935,0.09317381155145009,6.6294361317891175,3.369715951462951e-11,0.4350725178925292,0.8003071477788577,0,0,8.62020359676569e-11
NAP1L3,3,-0.7370594512844827,0.11137344004777795,-6.617910436889553,3.6431162335027874e-11,-0.9553473826124583,-0.518771519956507,0,0,9.24791043889169e-11
TCEAL5,3,-0.6210590353254534,0.09408772146225486,-6.6008510533928,4.088041211252974e-11,-0.8054675807789091,-0.4366504898719976,0,0,1.0234738399489162e-10
APLN,3,0.8446413549027774,0.12796357506235623,6.60063892784479,4.093895359795665e-11,0.5938373564475714,1.0954453533579833,0.011686648881712296,17.275779062916957,1.0234738399489162e-10
PPM1E,3,-0.7868528040140021,0.11932687036193003,-6.594095710609026,4.278556363938607e-11,-1.020729172311265,-0.5529764357167393,0,0,1.061596691804316e-10
SCG5,3,-0.7592362286986192,0.11521367439690942,-6.589810043580951,4.40389660879859e-11,-0.9850508810430861,-0.5334215763541522,0,0,1.0845417021668168e-10
MCM7,3,0.7319763227859425,0.11245931957452934,6.508809812786082,7.574855153938696e-11,0.5115601066939847,0.9523925388779003,0,0,1.8516312598516813e-10
SLC17A6,3,-1.165612124358512,0.17948675881474482,-6.494139913471751,8.350911188335247e-11,-1.517399707337239,-0.8138245413797851,0,0,2.0263240383460526e-10
ST8SIA3,3,-0.7685431015718873,0.1184365656864139,-6.489069461932637,8.636814277716794e-11,-1.0006745047698709,-0.5364116983739037,0,0,2.0804005194500305e-10
NPNT,3,0.6484144451312229,0.10027351185189762,6.46645792249623,1.0032674648874062e-10,0.4518819732981534,0.8449469169642925,0,0,2.3991178508177103e-10
CARTPT,3,-1.342888563599756,0.2083532377533134,-6.4452493183221495,1.1541053722300789e-10,-1.7512534056585614,-0.9345237215409508,0,0,2.739962394503065e-10
