study_id,SYMBOL,logFC,SE,P.Value
GSE278723,SGSH,0.6740502789407371,0.09933486662936257,1.155759595252024e-11
GSE278723,SGSM3,0.6230114800169555,0.08337291528012983,7.863250637633374e-14
GSE278723,SGTA,0.7771004240048517,0.054920673253569884,1.880724113715091e-45
GSE278723,SGTB,-0.8697889711407734,0.09522094275204167,6.575264757213124e-20
GSE278723,SH2B2,0.8184659919677638,0.09857527750662634,1.0155422651557453e-16
GSE278723,SH2D3C,0.7117422561751016,0.13016706516258442,4.553639273195192e-8
GSE278723,SH2D5,0.7980331431050229,0.27885663219506085,0.004212367548051443
GSE278723,SH3BGRL2,-0.6954492697517183,0.07038739498511025,5.067598742109518e-23
GSE278723,SH3BGRL3,0.643915802588258,0.13631534400679118,2.3156680576890344e-6
GSE278723,SH3BP1,1.49031403098359,0.5998522815395795,0.012974502717005844
GSE278723,SH3BP2,0.7030389901978098,0.18153114059463157,1.0757949333262458e-4
GSE278723,SH3GL1,0.7937517829330928,0.07311237691588375,1.855301170174277e-27
GSE278723,SH3GL3,-0.6895525353639715,0.10729353840699658,1.3033069422574354e-10
GSE278723,SH3PXD2B,0.632663633645629,0.3006183937648993,0.035331311456711326
GSE278723,SH3RF3,0.7230088208893425,0.109066093933664,3.3776537229126196e-11
GSE278723,SH3TC1,0.6421864406379145,0.1782187705462305,3.1412962621805984e-4
GSE278723,SH3TC2,-0.7253078616918883,0.20467685966545263,3.945943274016316e-4
GSE278723,SH3YL1,-0.647980619431313,0.11087177622122125,5.083529755922856e-9
GSE278723,SHANK1,0.7056828101133452,0.12575444005227218,2.0047181206464376e-8
GSE278723,SHANK3,0.6244820148840059,0.16721418318908182,1.8799623460542144e-4
GSE278723,SHARPIN,1.0743586376773784,0.07097266355984264,9.14363398198474e-52
GSE278723,SHB,0.6784826054124111,0.11646991767576019,5.697963835706419e-9
GSE278723,SHC2,0.708215795015242,0.06946496009265737,2.081106803506831e-24
GSE278723,SHC4,-0.60483929205528,0.2945900622877437,0.0400574705856635
GSE278723,SHD,0.7461215548672155,0.17490108642372337,1.990418110438648e-5
GSE278723,SHFM1,-0.8246461993131418,0.07560262759955443,1.0597243513847049e-27
GSE278723,SHISA2,-0.839388458881322,0.3596104511862304,0.019587326872777797
GSE278723,SHISA4,1.3582259532075698,0.08697381842167821,5.621442608593807e-55
GSE278723,SHISA5,0.8897532608325605,0.06716076222020827,4.6270089572131166e-40
GSE278723,SHISA7,0.670200671549634,0.1570375941175526,1.974348272797679e-5
