SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
PRKX,3,0.9267227890778972,0.1096767271423214,8.449584640461968,2.923409979051195e-17,0.7117603539367207,1.1416852242190738,0,0,3.421472419926584e-16
TRIP10,3,0.9432342143910409,0.11211597373759871,8.413022542163608,3.995781380058255e-17,0.7234909437737089,1.162977485008373,0,0,4.509524700351459e-16
AEBP1,4,0.8602947395046119,0.10331161229191638,8.327183367091113,8.27884601269365e-17,0.6578077002276903,1.0627817787815335,0,0,9.021087379348943e-16
DDIT4,3,0.6868025775487204,0.08304945976597898,8.269801868477265,1.3418181629377506e-16,0.5240286274718934,0.8495765276255475,0,0,1.4133817982944306e-15
SLC6A12,3,0.9690086475154607,0.11735507048343925,8.257066725141662,1.4929597333243567e-16,0.7389969359647602,1.1990203590661612,0,0,1.5218557281628927e-15
ZNF449,3,-0.7007896488513965,0.08493913949491426,-8.25049150507766,1.5774439099018311e-16,-0.8672673031392522,-0.5343119945635408,0,0,1.5577258610280583e-15
TCEA3,4,0.6740826553401851,0.08237218611061159,8.183377025286287,2.759979181089778e-16,0.5126361372355559,0.8355291734448143,0,0,2.6428891552253634e-15
NEUROD6,5,-1.219348122806311,0.15183445666368273,-8.030773446288274,9.686007202531394e-16,-1.5169381894793368,-0.9217580561332852,0,0,9.002289047058591e-15
RGS9BP,3,0.761401796031329,0.09555309952942771,7.968363138202945,1.6078980336814686e-15,0.5741211623424795,0.9486824297201785,0,0,1.451702224695269e-14
KLF15,4,0.7121044720473425,0.0895524766149997,7.951812154886487,1.838028083819011e-15,0.5365848431555778,0.8876241009391073,0,0,1.6133802069077987e-14
NRN1,4,-0.8503450884242201,0.10710273129415471,-7.939527574593505,2.029527688436286e-15,-1.0602625844066342,-0.6404275924418059,0,0,1.733326350123963e-14
ELOVL4,4,-0.7198293304259896,0.09148349248697761,-7.8684067568633225,3.591861127133362e-15,-0.8991336808804063,-0.5405249799715729,0,0,2.9869160951951116e-14
BCL6,3,0.6801210344433749,0.08663753859969733,7.850188791556353,4.154114568311224e-15,0.5103145790787694,0.8499274898079804,0,0,3.3658979579137096e-14
MAS1,4,-1.4811856625824587,0.18881139392868793,-7.84478961657307,4.3367992076724485e-15,-1.8512491945534917,-1.1111221306114256,0,0,3.4260713740612344e-14
CCDC102A,4,0.8439793924956507,0.10782319570476225,7.827438122003042,4.979115620608477e-15,0.6326498122163029,1.0553089727749985,0,0,3.8375622832006796e-14
PYGM,3,0.8933187464749699,0.1144675429412577,7.804122666749316,5.99168922103405e-15,0.6689664849113127,1.117671008038627,0,0,4.5080328424922855e-14
NAP1L5,4,-0.8773199621915397,0.1126005778945539,-7.791433921530279,6.625295941141138e-15,-1.0980130395032623,-0.6566268848798171,0,0,4.868822133489767e-14
PIK3R5,4,0.7938203577405716,0.10248268291634913,7.745897503371595,9.490904819139948e-15,0.592957990185489,0.9946827252956542,0,0,6.816195279200508e-14
ZNF441,3,-0.7405301316279255,0.09604992215563819,-7.7098462446224465,1.2596941024146265e-14,-0.9287845197708521,-0.5522757434849989,0,0,8.845851919178267e-14
FGF12,3,-0.835800792732646,0.1086406528327649,-7.69326003608639,1.4343258455393872e-14,-1.0487325595417845,-0.6228690259235073,0,0,9.853194938922747e-14
FOXO4,3,0.9370531626606717,0.12187259547643269,7.688793030110497,1.4852950752326605e-14,0.6981872648244446,1.175919060496899,0,0,9.986239229223846e-14
RAB3C,4,-0.8390488909236082,0.10953970938124603,-7.659769189302407,1.8626753673561414e-14,-1.0537427761878346,-0.6243550056593817,0,0,1.2262612835094598e-13
ZIC2,3,0.8517081437974866,0.111941351653636,7.6085211694852894,2.7724984952348752e-14,0.6323071261756268,1.0711091614193464,0,0,1.7879786214167768e-13
RTN3,3,-0.6277453016549098,0.08294619675103469,-7.568102290923655,3.7871573813341854e-14,-0.790316859941511,-0.46517374336830863,0,0,2.3934834650032054e-13
ITGAX,3,0.9001548007659018,0.11918549227662889,7.5525534490107855,4.268063950104812e-14,0.6665555284240324,1.133754073107771,0,0,2.644525898496315e-13
FGFRL1,3,0.82469748632963,0.10945476192220727,7.534596684936987,4.8984644960354615e-14,0.6101700950256977,1.0392248776335624,0,0,2.9767591937446266e-13
