"","01.CA3","02.CA3","03.CA3","04.CA3","05.CA3","06.CA3","07.CA3","08.CA3","09.CA3","10.CA3","11.CA3","12.CA3","13.CA3","14.CA3","15.CA3","16.CA3","17.CA3","18.CA3","19.CA3","20.CA3","21.CA3","22.CA3","23.CA3","24.CA3","25.CA3","26.CA3","27.CA3","28.CA3"
"CCDC150",0.96623561460893,0.619214587408942,1.57766863836637,1.48637716832844,-0.801086565009923,1.3205461926053,1.76471438800552,1.06275695995326,1.6699108089895,1.0635131152043,2.27268692168499,2.52880517819743,2.74343088382396,-1.41018879978277,-0.142851609844516,0.93495075283059,0.427046764601917,2.42787806881669,1.26097718854526,2.593201674596,2.62204513395716,0.466260757461889,2.75969941309953,0.484915680552316,-0.130092790971527,0.0130117841543818,1.9907014722781,0.373303083311182
"METTL21A",2.41097798983326,2.47456236673441,1.91406638757602,2.59345529252051,1.93604289823812,2.93903990494434,2.13103695918512,3.8348113448397,2.71136773102297,2.1145579618017,2.86558852477204,2.27219761272101,2.21215769620933,2.83952987769812,1.85216893572695,2.1252905783002,2.06538695311107,2.39942131768447,2.42495086407142,2.55189832664001,2.16361884500043,3.17675947086317,2.66349433113808,2.11458156965886,1.76593510647999,2.34635408130033,1.89936999628215,2.17935154655695
"UNC80",8.6228857665624,8.49200477452894,6.90553296697538,8.37161234645894,8.15635672815747,8.34672899688357,8.84191684876266,7.91996735453371,7.80240899382388,8.63281742529744,8.0583235063235,7.85837726911583,7.11381619611252,8.95958310663302,7.26417227180696,8.3559827054537,8.37674981559459,8.17514201643028,8.54328436852903,8.27946681380935,7.9489861751609,8.4332471942937,8.1284130632965,9.29325836612472,8.62360555866363,7.68153764177841,7.35726721605887,8.66992400948125
"PTH2R",2.61117722386002,3.1749635596133,0.558957210781597,3.80924201664903,2.96897230497576,2.3457673805142,2.87323969832084,1.90835998869555,2.4629100786627,2.84169415020347,1.04900368422787,1.41862566043138,-0.262677026778014,2.83952987769812,1.57834193434118,2.28928617337733,3.29719848038845,2.61275525375388,1.73370459055626,1.19379873480924,0.644461112049138,0.811669802591554,1.7442541591531,3.13703504067917,4.05396611519194,0.802510093316406,1.80186356158456,3.36165044334971
"NBEAL1",6.42907987362352,6.31135008340267,6.59138462631334,6.45090130638931,5.79749081516216,6.19696033176108,6.48314999978803,6.25708116515776,6.57197825866254,6.58898668092114,6.72782784142672,6.83386781158636,6.82422841682628,5.63060642958375,5.77862047010511,5.43396434164744,5.53687360924152,5.53347278589753,6.11092885408476,5.38932634220143,6.18375669850549,5.80591942155556,5.60627524091193,5.45158878496776,5.52204738925765,5.6124252032963,5.87396837267983,5.49851729814015
"KANSL1L",5.35905026960536,5.18074634460249,5.63292546027434,5.32149562006563,4.87514992537234,5.40648085454985,5.38740128010153,6.52346181263674,5.67900722797252,5.51195919463059,5.29907060550818,6.0898095883832,5.59338293098111,5.10456264200274,4.96724111112861,4.95301752424991,4.82445337618448,4.91573068746926,5.09491796036166,4.83366378792834,5.64854485041928,4.9454106990236,4.74006606846504,3.71414259216333,4.39088725316417,4.96411600575224,5.22399448422793,4.20167741177679
"SPAG16",4.76491510338922,4.29534131706324,5.20825923952345,4.93976582043778,4.85033810457214,4.49420987406362,4.94251862956893,4.86618989503226,4.57139433215066,4.69984609124701,5.18802979165557,4.67658502450172,5.21325834096447,3.8921698591095,3.81937584787771,3.79749348113167,4.42579721888874,3.96121782518317,3.72993752163341,4.12005052967221,4.99333763399075,4.07816646344527,4.33938292702313,3.90097100066866,3.93853443497865,4.06864678374306,3.69308860804563,3.87413555873471
"SUMF1",3.62579031826164,4.15434391217674,5.0343175137963,4.012600951362,4.56025802146575,3.58884981113422,4.21608532974796,3.70511762011842,4.0463447827821,4.24556318303535,4.32404690945123,4.50795794675257,4.73150380038046,3.7948237042933,4.39827779316536,3.89409562804495,3.8693643688404,3.91673227364472,4.44125142676325,3.92894882348824,4.16584998818896,3.56628174133495,4.0659422653662,3.77424687928079,3.97907212456546,4.38700818031351,4.41582666657773,4.22958094286663
"NYAP2",4.36163199761785,3.80400337169114,1.46514931014185,3.8401079351039,4.05196913059253,4.07729136479786,5.05500055769298,3.90400246626706,3.61450064489259,4.72450924918248,3.09024125969672,3.67761123757527,3.23434709570661,5.22856633885599,2.97737649675275,4.55666788660794,4.10384813895145,4.21905184734594,4.23602576465645,4.12475300764313,2.85027643107751,4.53297640910033,3.92781737541519,5.62481966808265,4.7365698841479,3.50676809644371,3.50452282497269,4.77906378907936
"RHBDD1",4.68391720442378,4.53033952527655,5.09465851224163,4.47925464402804,5.03782194484218,4.80063039861265,4.26792986637043,4.66661709239297,4.81654663871054,4.44176518310052,4.79206060838169,4.74365255696282,5.09907437716338,4.21737238503463,5.17675498747928,4.8560539842948,4.72803675467326,4.59342511156846,4.73099239321954,4.66635547456883,4.95920182638793,4.22954153019527,4.83513726151332,4.13099456363828,4.11120216979995,5.15479071470617,5.12919109413429,4.39641801414814
"ACKR3",2.58761974734931,2.98815608227869,2.88906406790108,3.04588163737905,2.60368376897177,2.04042583628064,2.3606178931512,2.4838740405644,3.71752303185484,2.36516372332853,1.50418021277778,2.50087999991529,2.9801969407666,1.74123602526016,3.90201124391345,3.56116737238046,3.77796775172465,3.71213284559955,3.35079260500426,3.92894882348824,2.53202033483326,2.72542963975722,3.18628690001711,2.35002290830708,3.24556098774754,3.58918310220813,3.26027970269313,3.63636738335074
"HES6",2.46369192187937,2.69422625579819,4.56683399340991,2.38599137904154,5.00447460888922,1.75976988750181,2.6826609214114,2.36620857611975,2.87313044023859,1.0635131152043,3.41487706465666,3.00698764145194,4.08841892136485,2.26195675125247,5.60140033572265,4.19231778366197,1.73365406444714,2.49665705979841,4.55397708292271,4.50619240537189,4.42122754752439,4.49761256214278,4.92778435963333,4.60230905028066,1.44823244583508,4.41439327411097,3.3318894565078,3.71742858767328
"ANKMY1",4.36163199761785,4.50732993455201,5.51952389321674,4.19080429088603,4.49772204380116,3.30022514680228,4.63116253136951,4.46386702198119,4.50710951096609,4.13951474078373,4.40989656385962,4.56974878597343,4.56281433186148,3.12634003819234,4.45412021727251,4.78911415795267,4.47996928756968,5.40338119366747,3.86487512023223,5.00668269410807,4.86093717561657,4.66635245332376,5.59762349474387,5.19546461163572,4.23223981375998,4.78337905441233,5.2748472018374,4.83825611423123
"COPS7B",4.85646710012497,4.96126217652032,5.0169597253206,4.97727371578532,4.9471234159939,4.20287417249315,4.78537525416528,4.7996615502873,4.47386000938901,4.74875786233952,4.80003224941447,5.04135235262155,4.99975970671733,4.96330007983933,4.86279889806357,5.62776298926418,4.79561645308177,5.19772898202896,5.80049148910832,5.37952265527865,5.29420576810084,5.43110395305656,5.89812870368162,5.90910322058901,4.93981912900091,5.25917141504327,5.3967383825531,5.18460739912691
"DIS3L2",5.61351201506718,5.84951128529235,6.33542155799781,5.24283014881749,5.00447460888922,5.14504504126594,5.72075688767421,5.7817602019519,6.20748080984167,5.38878427989198,5.64279449945415,5.85078745998747,5.51333809885846,5.7261146808805,5.14741443608235,5.72647432235026,5.31505540774599,6.32384624794215,5.82434646786129,6.7272341991477,6.50391372765633,5.94149705640123,6.66023303093812,6.39761285601934,5.53046461572495,5.49762113786176,6.09202625065827,5.70541983051298
"FANCD2",1.23239841882922,1.49351895336008,1.75565024657441,2.54431869408665,-3.76587231214396,1.68922524670571,2.15571043406018,1.52484463794828,2.20371783566624,3.03812140951397,1.84966638956712,2.05894211576979,1.78213536424491,1.13275044954647,1.4741560320235,-0.0756729049557424,2.43803921729551,2.57508447935611,0.878955874139205,1.62401805530232,2.08137342880723,1.89423948083019,2.05352432890953,2.5176347147657,0.917221546640534,0.562507388611574,1.14192749781154,1.2469409552445
"TAMM41",4.06165955367364,3.84128337099382,4.34234577423048,4.56797513912235,3.22203117320595,3.3695378616119,4.40801692529284,4.47527905079654,4.28549421418534,4.3067307491317,4.03079792168573,4.54261237823163,3.61281879123276,3.96669571184084,3.55145710419427,3.6443190180622,3.83953757499195,4.30976793607248,3.80858273519359,3.98691841990915,3.90399682848209,3.44775443052103,3.50588289556593,4.58143354411478,3.76035829994661,3.45496021699813,3.77244800661432,4.46844222408301
"VGLL4",5.51079493596455,6.10459368852437,6.07644511725624,5.76386356116638,6.5909820448578,5.72350298331845,5.82634670869753,6.39566032137952,6.10804764307922,6.0201540027479,5.81396062416972,5.99789704098008,6.12920159650792,5.8734541420785,6.25605262687427,5.74071531313343,5.16229447671466,5.59436862897689,6.69084519490134,5.87011457469335,6.42690764897049,6.43299779136729,6.0261515032748,5.42605588468926,5.34606682262178,5.7814521798975,5.73889268708935,5.73297469442245
"RAB5A",5.71756188591294,4.42377731708108,4.72485244115328,5.6260185886498,4.17696708444338,6.54910774624509,4.88465451482506,5.41481024993718,4.75559796537076,5.5237174665456,4.52979161374945,4.67346115036391,4.70171678666216,5.29459842104349,3.91201564153303,4.00050121592001,5.4860387008004,4.84363228202566,3.37683682830639,4.57995961948316,4.33954806080085,3.99607360305345,4.02135399781675,4.06033321035578,5.29387255840015,4.16852711797496,4.7749999631786,4.33094939742686
"FAM134A",5.60473723317327,5.92090176157957,5.2555428935411,5.7340450892765,6.24097447520114,5.8174519329679,5.60234380157384,5.65201155926603,5.7291845583822,5.46638280011634,5.78613757801825,5.72818622488067,5.87004557738158,6.27192652086937,5.70860108186793,5.82555835448013,5.99905884725514,6.13611394219817,6.1920120060036,5.53421959090459,5.46611117440639,6.29733187602529,5.52419479616383,5.12796481440105,6.17798022600008,6.19205713142074,5.8799533881035,5.64453954455927
"CTDSP1",4.59809988259075,4.89188935381016,5.99646715680961,4.62225730891849,7.25216111865403,4.22174061753639,5.14709044662603,4.6616309106541,5.3575965547614,4.8381091280782,5.5654022881375,5.57590359314272,6.07679029281614,4.23139221618009,6.63242986383236,6.2103057147583,4.58256826241567,5.36158203443325,6.71784129206021,6.00247951135094,6.05229914606604,6.67908818885989,6.86605925829848,6.15215826964066,4.43638847619152,6.13283925083472,5.75689171319574,6.10244998178029
"RQCD1",4.59809988259075,4.92699270401999,5.28898301980713,5.25814847456163,4.81230145049833,5.19044615139516,5.16239046165335,5.22167355769247,4.7416968909481,5.12419792835103,5.11960709901295,5.01691293677349,5.22167850850991,4.98276941577344,3.13943166896123,4.56202430578579,5.00827638255667,4.68468856552901,5.01839462144048,4.36229367232863,4.83293393939201,3.97050635347343,4.74790661786586,4.4677262094064,4.86857541910619,4.67433486861304,4.8316815536291,4.7638782979668
"4-Mar",3.56677270791718,3.4409050714785,1.91406638757602,3.24353246249269,4.38130424201635,2.74402541480927,4.39771092027817,3.14341839976199,3.12948616343677,3.9433582344454,3.11601407367649,2.73464936373203,2.56963256242943,4.49426068252886,3.60177122520903,3.76998475710831,3.71775751307671,3.22067483794726,3.97979228144581,2.85330388752736,2.7204318566822,4.11752511764502,2.92096462565494,4.01745711184048,3.9290155812147,2.85275183466054,2.90869621541937,4.85268236115259
"STK11IP",4.20788618321826,4.47211247558828,4.76699435344532,3.8703272975068,4.57547745829974,4.04940017376044,4.23935765005347,4.94217455144909,4.86223270952905,4.31216495666792,3.6269127781642,4.23882813579296,3.83762899187906,4.78783902969869,4.55333328847839,5.15083156373303,4.48238397569723,5.25245225194928,4.57662661203199,5.19955228998461,4.6488739382574,4.48562932044467,5.18908655099427,5.34415198544201,4.53589620199354,4.7152809669443,4.80676425012032,4.82001804916749
"GMPPA",3.40097263698631,4.36098809802907,3.81459451658557,3.40362849837726,3.65347581797293,3.27636060803031,3.02825538642217,3.71477819861031,4.2466490723288,3.46626796051141,3.59060700553284,3.88628146810475,3.33090915276948,4.23139221618009,3.31557557503784,3.76998475710831,3.76215578764982,4.33628192491705,3.95407375294678,3.84024024036582,3.34036330168701,3.73773977796483,4.3903651320454,4.23624503294527,3.89356573040207,3.93005124419892,4.20792123805797,3.84556963652704
"GRIP2",2.67962601614882,2.21533925731887,1.06285971252674,1.85209472896823,1.4986273446585,2.95416108446892,2.54000876256192,2.65420343795702,1.88753386716904,2.99822290580752,1.90984033605521,2.22176562712159,1.47917696283385,2.82727387742506,2.63484817050352,2.74984638964952,2.67603326089603,3.23684881711931,2.83504257786173,3.59119892415673,2.31525339889983,2.72542963975722,2.26499542235054,3.85300313091866,3.51099017921404,1.85408678604876,2.2894064604499,2.95674126701648
"EAF1",5.72567844388556,4.59724509214965,4.76995790521405,5.25433411435062,5.25188034737732,5.83185000603508,5.27083266123901,5.3480966107486,4.80322326610984,5.08346628646358,5.20012900532281,4.87182986904652,4.98993462464175,5.83418295856272,4.54692718407906,4.51308516434879,5.04304313538658,4.81698398213208,4.83328803097435,4.79288187195476,4.32621783528036,4.66103447779356,4.60845069299753,4.9602168637639,5.50613148938709,4.83495847977226,4.46044470908364,4.72127473910231
"CNTN4",2.41097798983326,2.09702953625582,1.43559273112214,2.5191082261695,0.867839680452663,1.85951261891994,2.10593415676203,2.43795292444037,1.41352713359795,3.06412029716803,2.48536410975941,1.61377244419487,1.9126785041168,1.28390046541909,1.72174233492687,0.643090074195491,3.42822042394191,0.100241848519679,1.01784302291505,1.12035377666586,1.51933708119744,1.96499685762051,1.26520448402798,1.65270684537018,2.713766851957,0.909030128930567,1.77642128682303,2.44990970395532
"DYNC1LI1",4.80121216488049,4.19810856985304,3.68242736431181,4.40550430028506,2.92211802505368,5.40922670276398,4.25656879309196,4.63134641379805,4.10181105346576,4.49051210413346,4.33506167752561,4.34080506264245,4.1602645561545,4.93216446434787,3.44523755034941,3.44999890339911,4.40048464470233,3.86563980280143,3.40241921378767,3.73345475334038,3.89198352920545,3.67580618841768,3.57802836604817,3.76686936213068,4.33672277202611,3.54030114416474,3.91916104224782,3.73310826363323
"RBMS3",4.65587482267068,4.03069976897401,2.88906406790108,4.15032822045161,4.27344784010831,2.70879721824529,3.01483148945663,2.73237618803104,4.0463447827821,3.011645382758,4.62261403652613,2.96672254795143,3.43595838916602,2.54244791935584,4.85244606901494,3.46150923820987,3.74214396984063,3.61647551041334,3.51223747625671,3.14013969344154,3.14162330629404,3.6000208452613,2.43003206554388,2.86032399143064,4.00043731103585,3.8319154232643,3.71334145061163,3.61113345246644
"OSBPL10",2.84771058176185,1.58427236152272,1.55035078191044,2.38599137904154,1.93604289823812,2.04042583628064,2.87323969832084,2.59266224668839,3.12948616343677,3.59667783078014,2.36155395937405,1.5333472536112,2.99991237429213,3.28710576988672,2.21744611690763,2.18205248735853,2.98615579371093,2.63733350406097,1.46898519230092,1.75110935989241,1.31856687051693,2.50570742414227,0.613366677989338,2.44553303080471,2.64566229370008,1.55923729049992,2.2894064604499,2.72546876767661
"POMGNT2",5.29866915656768,5.55634285428431,4.23491375151087,4.54941752897417,5.78445199718655,5.17439498805104,5.47333553627484,4.72035697867925,4.196573966696,4.86793455404596,5.06772440396564,4.78765586739427,4.88781828645296,5.82033614170302,6.15015010108076,6.21371296077142,5.3643277227789,5.23444081680513,6.47272669783914,6.28364777650322,5.58839988213181,6.63772394661055,5.7242369586246,5.80849642696723,6.29869298878264,6.32306084592926,5.77947950692302,6.05800978062715
"ACKR2",1.23239841882922,0.436399506945104,0.254915239343531,1.1345816383192,1.83848556585384,0.756660448123525,-0.14456682873098,1.23376464999683,1.34162042906186,0.956535621763322,1.90984033605521,1.32617081040422,0.85656196409018,-0.435255582074678,-0.318865131531205,1.0613634186002,0.0640932426357949,0.525868230097636,1.92235806312387,-0.40592467446493,-1.1651335449937,1.0901485107575,2.17481110214337,0.0711569699717683,1.44823244583508,0.274451772521556,1.61355726512168,0.52512334372897
"FAM198A",3.34587120117382,2.52125241223165,3.96181750982271,3.21241437651032,4.15687178174005,2.79530550760233,2.20382643995168,2.59266224668839,3.17157011322337,3.10226070477741,3.69689325349924,3.17544601899664,3.81554825045434,3.18514806237797,3.23816474011871,3.78838206297508,2.7176203842788,4.16090409848034,4.53675348712349,3.22141693290713,2.48480976662822,3.79712369442653,3.89993963124519,3.77424687928079,2.47301028495794,3.39206818745862,2.95479038015012,2.69376786479603
"CSRNP1",4.23846215493312,4.29534131706324,4.37385439900806,4.28355069172996,5.61803771957328,5.07414658481682,3.82811068019987,3.39246233794775,4.14469809236361,5.21402415924489,4.72665030560037,4.45436368937738,5.06672322231308,4.466870438021,6.84969007538282,5.01682168552661,4.08172370667913,4.17775825770008,4.87500191057821,5.75502178771978,6.33893632767393,5.23389343232293,4.70827068741939,4.82821848220179,3.97290921673502,4.60867629256182,5.07021429219904,4.51906460848156
"SLC25A38",3.40097263698631,3.57972807302157,3.48736527843758,3.49697251142959,3.81607125988932,3.77066417777952,3.47313621055892,3.51915755899468,3.82690403889072,3.50474613794062,3.37273859847835,3.34994813166448,2.96020834483237,4.41047873374312,3.73171809143524,3.7229381589451,3.74616860195349,3.292071115138,3.43996182492981,3.43336611771698,3.38390405688387,3.48434614137586,3.25392056038976,3.45425529996222,4.14448462809957,3.85874454696439,3.75301364725924,3.24619242414264
"ITGA9",6.15831806403607,5.5450894184096,3.76198102365703,5.09711340634234,4.9471234159939,6.08120630132077,6.07458573349496,5.19776125450534,4.00038333204609,5.37327084383295,5.39165999495787,5.02183405270205,4.57600917806234,6.66354018225156,4.34018653768152,5.38039717202803,5.27243680427514,5.54000527075627,5.82671041407816,5.70565688159887,4.71514674824781,5.49227188269534,5.21477270854276,6.12500565315018,6.12407808535075,5.11361512194276,4.4881359790002,5.49392289115132
"SLC22A14",1.17031836439078,0.436399506945104,-1.28828225511189,0.363007959491171,1.36487215185,1.06597947494875,1.0271696129834,1.56812147156655,1.01169981761479,2.1145579618017,0.380249034534094,0.367860322518362,-0.262677026778014,2.31558536023625,0.155465418720292,2.5486999520869,0.505119899648504,1.31660354684509,1.41972672685759,2.09575342100464,0.093029511559944,1.52426175174915,1.02823994427059,1.44651876432833,1.55109652210909,0.802510093316406,1.14192749781154,1.0100799224065
"GOLGA4",5.99107481099112,5.71538962759913,5.82326685806452,5.73951267169437,6.0471656745768,5.89980960918064,6.23079236911392,5.70628810094356,6.43399692748441,6.64173451379246,5.84896232575521,6.22397226387947,6.07214151045077,5.49384575029392,5.18089820521438,5.4133683438027,5.00659973956774,6.41373435427551,5.93146594949462,6.44838933433954,6.73246891209062,6.09135205087778,6.13179853011706,6.40713521098752,4.84346076905383,5.19482366188262,5.59713587199488,5.91067188642605
"CTDSPL",2.17845143439655,5.12892571004246,5.18624345436053,5.22345064595339,4.07356876632988,4.31254045609501,5.11599486280614,5.01826280386222,5.28756438013576,5.13956275203383,4.60452118438664,2.72260967665451,5.29532704672948,4.04286973378584,3.48599179969337,3.36674781718685,2.60689504536199,2.72020251061744,4.09409834200381,3.20374690200688,5.38914190803681,5.65359151492131,4.91739299245775,4.76667205365812,4.29039159863543,3.16369435938468,3.02128267050563,3.2570788637796
"IQSEC1",8.08963108810367,8.40986154684918,7.34125479361125,7.8666390795384,8.75462915594859,7.71035499670085,8.03360654646264,7.83670168789495,7.61114647164907,8.1954388776852,7.8958027007601,7.64052432346995,7.48561093895031,8.78819255297638,8.87544461266754,8.82726140404273,7.95607494410516,8.04168253562185,8.8444524218803,8.52356187742814,8.44048976074343,8.69629545458153,8.43349933736641,9.05055853086035,8.40757518670886,8.33077678841789,8.02790474384854,8.63279108603706
"CAND2",4.07018398589365,4.25446985039834,4.0177403607295,4.26850112176199,3.98515937678893,4.19653012944335,4.24511754193284,4.08622404766515,4.47386000938901,3.856763744737,3.76363566464331,4.15171632659924,3.81554825045434,4.49426068252886,4.97680470708711,4.74740679836298,4.84898746154249,4.62449216943875,4.36523289478635,4.63043277624409,3.83036907128327,4.5674941048378,4.73612975664936,5.16210944362526,5.03162583789316,4.98557595033969,4.93590199310676,4.94645934917014
"RPL32",5.52015819658982,5.57306011293263,6.08598905034091,6.15405382642921,6.66399117777791,5.57734925689912,5.65088141454833,5.98503992238956,5.87957783077999,5.41679943286149,6.14649518372419,5.9903851325256,6.82974712562513,5.52073331257839,6.85358852770735,6.27533755018523,6.67735211445332,6.14685313283388,5.89363229604234,6.30969376737663,6.24525042916306,5.95459693891668,6.75859042418793,5.24409452763464,5.96084522089472,6.67970502591602,6.14019635279281,5.94810138682346
"PTPRG",7.33429054705616,7.62314229046827,6.66646064197027,7.59906625725875,7.58292068634912,7.79099433679114,7.04519674910188,7.53247660198563,6.11884292375731,6.55615774633061,7.15354498150924,7.01321912183275,7.1747135298805,7.87619242112188,7.9097707029287,7.07743765625614,6.56678300928148,6.82957218531354,7.17189380938759,6.31072588953517,7.42837211137399,6.81338497537314,6.35867625698315,7.58543712620908,6.77534882252668,6.46841374729523,6.44980287591254,7.0241377330778
"IL17RD",4.87117645518989,4.56418012055795,5.90237167640788,5.28457029892357,7.00199449543958,4.87004145802528,5.07454193851577,4.98671334476536,5.21898407784724,4.1816869611513,5.16352263079733,5.53518173061225,5.88337490530409,4.54378848936257,6.23628142718413,5.23036002168235,4.50393620445722,4.25523177261788,6.1263632049798,4.73869485088924,6.11048105060053,5.26226684991715,5.42253946601439,5.17331373766907,4.33191528392391,5.62028624929266,4.76209580442853,5.18460739912691
"SHQ1",3.34587120117382,3.39149466356478,4.10011580451006,3.33305145608412,2.92211802505368,3.5693417417068,3.45336928971929,4.04086179636675,3.45325966500382,3.46626796051141,3.28457925188145,3.86453152779247,4.22870139292272,3.30489353990821,3.48599179969337,2.89273390242332,3.35631894206192,3.66509684813571,2.58989915470768,3.44092763140565,3.84913127033046,3.345380741792,3.05340328212317,2.94120364011415,2.93912628790458,2.72734236285024,3.27851811655783,2.66135470557834
"SLC25A26",3.25906015087835,2.88482154267503,3.57808111345615,2.70943876131976,3.22203117320595,1.95280317457099,3.04155552819073,3.22680311919459,3.29092239654588,3.25679066881413,3.06399964351903,3.22749412949766,3.2006680564782,2.87568528963566,3.90201124391345,2.89273390242332,3.26389975551835,3.17942834634662,2.54466359738392,3.57754307419237,3.67078125274426,3.26353224860361,2.74410417091006,3.44503991136128,3.77105323940145,3.74110602958904,3.9705473267247,3.00919779313678
"UBA3",4.78058293912671,4.69212262623872,4.13271383852314,4.86169139430442,3.56474634160227,5.06023795868043,4.31797577178718,4.55810777341721,4.2268271076307,4.65778010509943,4.75972612968873,4.5184419592281,4.43105025962993,4.23139221618009,3.96102272145992,3.63418340384781,4.65499618359171,4.03706710200685,3.25574686178668,3.58438715656894,3.89198352920545,3.56628174133495,3.71232197792163,3.21500541634946,4.54631000302769,4.46765166423197,4.24549279751826,4.07205423111657
"ARL6IP5",6.21322901211711,5.8264573382141,5.36150432960935,6.24142905973697,4.31030320528058,6.95543296526307,5.15934341185172,6.10559935496367,5.26830039347019,5.42935594802824,5.37574652066753,5.25285789663461,5.24251640163424,5.97554904593139,4.37676674981449,4.39199221549973,5.75328514839262,5.64221085459844,4.4100623503379,4.33007987456319,4.33067494321887,4.42417300911195,3.80542659052142,3.60253016637022,6.00982781150842,4.67433486861304,4.97556962989039,5.09340177724705
"TMF1",5.69569180039858,5.29263807925019,5.6825232712144,5.57188044008122,5.02679159060354,6.04282102102725,5.74738043438739,5.37880393238918,6.23502988249888,5.91336449580116,5.615951129682,5.69468073928023,5.72950633130961,5.14462518999967,4.75020148910805,4.50754357219659,5.05119889259353,5.28975361721887,5.34297484467549,5.38932634220143,6.16515996750083,5.42484206690519,5.44682744380441,5.18719783810697,4.85355915332482,4.62048237115318,5.04646378278275,4.78283531777174
"LRIG1",6.68221023795573,7.4797943840584,8.03302565928226,7.9420840675457,8.11659266020059,7.29009624905277,7.24021555708769,6.99415324853637,7.23928101364301,7.17879696884701,7.28289747628181,7.27724892781458,7.38142790269204,6.36918336412123,8.76869425667785,7.73449072248777,7.76996034043875,7.29159518515765,8.26644210539336,7.92544137424224,8.56936360473992,7.8455108848588,7.92300195385457,7.9433920866803,7.49365819196658,8.38513473912569,7.9092854507716,8.22392444167471
"RP11-977G19.10",-0.583663669432512,-1.18723453499216,2.33811486259709,-3.76587231214397,-1.62720615328107,0.756660448123525,0.178013646699911,0.644466511213723,1.6099586856367,0.255550755532843,1.78687297093132,1.08417271463712,-3.76587231214397,-0.0265534268144414,1.72174233492687,1.80220247099666,1.74977975733881,1.64218610283967,0.804153639697621,2.03709515858347,0.952755550781572,2.40750500243407,1.77527467261294,2.53511084023779,1.84904094850654,0.746147811929069,1.18123387712572,1.75683844510638
"LIMD1",4.31218177795093,4.28184574105765,4.88376875828266,4.34939602255071,4.59053801519623,5.18725017352898,4.22193869895502,4.68147306582274,4.33262448581173,4.87896201748996,4.91460482669408,4.89078343750956,4.99975970671733,3.64925006841803,5.11313503355837,4.42175922886918,3.62900460161949,3.76885010243265,5.07914164023807,3.87414835325848,4.00226207639647,5.11446691913335,4.62557438469958,4.13672971662873,3.9065575936405,4.35909319074176,4.70255469302042,4.15004933275278
"ZNF660",3.66007573464829,3.80400337169114,4.18693768179668,2.68697603968839,4.03004118949013,3.59850580909494,4.09373573263545,3.97807105707122,4.12341393008417,3.64053630872309,4.43058384930024,4.42122467476587,3.97346114688815,3.08575923977225,2.00953820047299,3.11308485125518,3.37723046652566,3.11962742144267,1.51661718827008,3.25612069103151,3.05807706056986,3.37166322143895,3.48726836626795,3.3296037936666,3.12845842242012,3.20609841892415,3.65170949319974,3.31031191042995
"NFKBIZ",3.25906015087835,2.95452695917616,3.0730790304383,3.22805731773339,2.82358145484629,4.0703689550927,3.46328660414949,3.25356036591647,3.82690403889072,4.2625040869215,3.730650381957,3.69620061170337,3.47873885931454,2.91095671839329,4.04524698540027,2.87562795135509,2.70939831021223,4.0462738980576,2.42495086407142,3.57754307419237,3.86150520316878,3.30503685672726,3.79032045473096,4.02983800147187,3.00704861168015,2.72734236285024,3.15562601519269,2.81659473358304
"COL8A1",2.17845143439655,2.37638902660533,3.62466384756293,2.59345529252051,2.02741902591238,2.01180554346314,1.22666527914721,2.34147842719247,2.49640998265667,3.13941871348999,3.14133454204385,2.42860656005338,0.85656196409018,0.291560064643873,3.08740994642689,1.83796789560366,0.683604945393802,2.93369415197312,1.26097718854526,1.86790561784793,1.24491463327467,-0.458944818639915,1.54266529141582,0.0711569699717683,1.29857147935112,1.65418554199993,2.98841956135535,1.8169308366434
"NXPE3",7.00476578407628,7.29565229064985,7.18016370963125,6.71373364383159,6.24573909158119,7.69974036467855,7.11212436843327,7.08541210064507,6.46816700956685,6.63416120488384,7.33594992857815,7.59006005735536,7.46802413969226,6.785748629008,6.1288618167634,6.28993755644825,6.3055641137942,6.39853758930295,6.44375873397543,6.23445882600571,6.84890553611879,6.08937382334662,6.08922952621779,5.84923555214797,6.52353070780553,6.65313006281683,6.8211299835588,5.95647434587456
"MYH15",3.37368496702334,2.21533925731887,4.36995324925852,2.99192769146109,4.91158545283233,2.17558370060065,4.29038708330966,2.63397999594471,2.68255181970802,2.01143552050489,3.53437557276529,3.48436819931357,3.89139608161493,1.86630070264947,3.2539827670562,3.25212710843506,3.65063678757097,3.26077480014317,4.32566678654174,4.71081850661799,3.87377390722454,3.71738924108116,4.07843269228932,4.16506840152522,2.6687228839625,3.73387808605503,3.28755158280829,4.13832112904302
"PHLDB2",3.38739331718402,3.39149466356478,3.13874713637344,2.93587731844793,4.254660969044,3.30022514680228,3.64853371803579,3.7243745179637,4.03499096252524,4.65350525105231,3.71387054941557,3.86999983067515,4.5018969687165,1.95908950390039,4.85244606901494,3.29135459508451,2.86554580294862,3.11087842827875,3.04451851019591,3.31491325192026,4.99052363072808,3.37166322143895,2.62994550355292,3.10228451472183,1.55109652210909,2.47330598765002,3.3318894565078,3.44017164027723
