"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TOR1AIP2",-0.679502476196083,6.40407057713473,-8.00406120111072,5.44881196847506e-09,1.65764968552053e-06,10.6469295385256
"FAM96B",1.35479497233231,3.39353810589036,7.96129633270907,6.09570465862219e-09,1.81413471253343e-06,10.5142300172018
"PUS7L",-1.09211313122545,5.01466061337886,-7.95248100202025,6.23849090640184e-09,1.81712639380088e-06,10.5153657646086
"S100A1",1.39558182714856,5.23829909084964,7.93864965788176,6.46942065690614e-09,1.84513268318844e-06,10.4806062435833
"INTS8",-0.947482440011994,4.82211891902736,-7.91892005200906,6.81397965950823e-09,1.90374248038097e-06,10.4298913250532
"CHCHD10",1.53864238056498,3.16492875627241,7.88611873262253,7.42870872736456e-09,1.99873599725382e-06,10.3099885064606
"COX6B1",1.28206157497597,4.1837901750964,7.88523729666979,7.44598508838165e-09,1.99873599725382e-06,10.3424117365584
"USP45",-0.771513818470951,4.61046421464991,-7.87209228085488,7.70853762931881e-09,2.02942077202643e-06,10.3104324926006
"LDB1",1.02817524034053,5.20321178236457,7.85456399643791,8.07336644049809e-09,2.08536578434753e-06,10.2651858862352
"ICE2",-1.05420620682037,4.6565055806454,-7.82357732411794,8.76187704260891e-09,2.20404923217558e-06,10.1859646273003
"ZNF654",-1.00471078078036,4.0680565430881,-7.81958468622432,8.85483621399976e-09,2.20404923217558e-06,10.1761098544151
"FSD1L",-1.01684698841099,4.20172287291824,-7.81233235724772,9.02626474281809e-09,2.20659936302106e-06,10.1577694093726
"ECH1",0.965008155438599,4.72556152115523,7.78753300302587,9.63840586987915e-09,2.31490835716922e-06,10.0938942338664
"FAU",1.14961021859889,4.92362151800699,7.77276941027684,1.00227215929047e-08,2.32891999860237e-06,10.0557003714544
"GK5",-0.99464988402366,4.73068594191769,-7.77223274510222,1.00369817324719e-08,2.32891999860237e-06,10.0536793355828
"SHISA4",1.47370609439117,5.03352485792765,7.74537132692877,1.07777554632478e-08,2.4591245381977e-06,9.98531536096683
"SHISA5",1.09555963543205,5.80861109310301,7.69655077855243,1.2269647778146e-08,2.72144540134394e-06,9.85765278678259
"SPCS3",-1.07648185659826,5.62276629616365,-7.69306142833274,1.23840040425845e-08,2.72144540134394e-06,9.84685683059457
