"","01.CA4","02.CA4","03.CA4","04.CA4","05.CA4","06.CA4","07.CA4","08.CA4","09.CA4","10.CA4","11.CA4","12.CA4","13.CA4","14.CA4","15.CA4","16.CA4","17.CA4","18.CA4","19.CA4","20.CA4","21.CA4","22.CA4","23.CA4","24.CA4","25.CA4","26.CA4","27.CA4","28.CA4"
"RND1",2.64212451359282,2.54610083240478,2.55409830307648,1.87236835927242,2.36451512601926,3.31447002550244,2.25620868510517,2.68122114831503,3.35192831304298,2.99896152163463,2.18474316984708,2.46456835921073,1.96928077031695,2.8885774817615,3.00754191859462,2.47316742429313,2.5004238878883,2.64128360244102,2.70151717760555,2.94513638879723,2.74679964990065,2.71834133204014,3.07746869358762,2.61783537533134,3.24994256224997,3.08623583255139,2.88127719222884,2.10403714419566
"RAD9A",3.52714747188181,3.92311339316842,2.93088404816452,3.84992082932895,3.84117704363877,3.8129161153065,4.0976129262015,3.67271969826974,3.29649540353656,3.9111136743605,3.36237948573641,3.1463651559037,3.83471122021973,3.42740471049337,3.67868508454028,4.52733555372578,3.82663228646084,4.9787655434703,3.72431820491461,3.67420071744465,3.800617113083,3.92866312602085,3.67530645569377,4.65283881544941,3.32458102829358,4.20572856723652,4.04156725474937,4.24381675622988
"EFEMP2",3.3924219692889,4.680985034611,4.75708215770649,3.54559902550333,5.49250320194102,2.44673080730638,4.51415736316236,3.01868461233649,4.87406100611294,3.05032031165101,4.14862259231129,3.99998151613264,4.83089570584486,3.27303705976967,5.53849266508551,5.24142988263587,3.93665751973156,4.77631853664028,4.87758005451117,4.70000911094059,5.26792228649118,5.5295818898882,5.96735338558669,4.8156619974939,3.80251201532838,5.1977362869379,4.79502037038917,5.33403639806581
"AGAP5",3.15146261913791,3.85158667572498,3.1439212687009,3.5968025542534,3.09301007726704,2.76984306548712,4.11606779400178,3.11565186004506,2.95840665854611,2.52934522166592,3.48266416151734,3.42756680366185,2.75579656924241,3.10015090139696,2.24997650826389,3.43752667653983,3.20563132552534,3.46032999579492,3.63688753754728,3.94365660861826,-3.7298692121941,2.87230143440093,3.09459332737295,4.50921652021611,2.31241272754646,3.08623583255139,3.01398478754397,2.8262381327154
"FAM21C",5.13624438597325,4.89939766213391,4.31434737826373,5.24158989218231,4.6417898835039,4.42514436689822,5.24176765974741,4.85555556931228,4.82266553359165,5.13466746958848,5.09926144580867,5.19455531733493,4.6119572298937,4.92643663298985,4.71560120866013,4.38601517025222,4.73099556131139,5.0463275494605,5.0989483447736,5.38270530716186,4.52429555884305,4.52162581781388,4.58883342017751,6.025937097498,4.68987422746854,4.62931505556802,4.90165577853729,4.98883923923068
"TMEM134",3.10297493441253,3.5879634862048,3.05309722233604,3.5325090649074,3.76629529844092,2.25323930296655,3.54638431042527,2.19623878149351,4.27191652733125,3.03340305235227,3.0612376857418,3.32353181028387,3.49345544161939,2.58538958161977,4.25151331667178,4.15207057982553,3.36613178185869,3.8044983591531,3.59532442639474,3.30828909116684,3.73867705221623,4.18529197010951,4.16317759472258,3.7765221590171,2.91060869699838,4.06327969454948,3.78886262210023,4.20170762694844
"ZMAT3",7.02915483329907,7.2395768570105,7.16794729393762,6.41259901553997,7.2485585448228,7.67717496614481,6.20053009638045,6.95945835812288,6.6366040229105,7.1481462975555,5.81981134117478,7.16248287587653,7.24017252086731,6.08570358680584,6.82858665693054,6.48965646279959,6.66922436763577,6.12740492361963,6.83696427422868,5.37857898611808,7.45984707482202,6.97150990115366,7.08796415684715,5.59608249060423,7.05762725754658,6.17203172991446,5.64648932821846,5.79870393636384
"ZFAND4",2.40274001172598,3.21717426081412,3.88476347911328,3.30509930306007,3.88902256062823,2.12978034969487,3.9058749020702,2.47737605483066,3.7460249631601,2.57682184006231,3.85373338344663,3.43666284063636,2.75579656924241,2.54740500606012,3.53275319849407,3.11810547590414,2.45013102690624,2.86502725634701,3.60373339332141,2.93393224290028,2.90555809780036,3.43043197812707,2.79273078488275,3.45384984324232,3.03280531606961,3.21160936338256,2.69254030131095,2.90707773801568
"ZNF738",2.13981208804064,1.25183201147301,2.30135410589643,2.23757166283718,-0.32140923870815,2.02971754006201,2.01530498577204,1.46030972928714,0.999776370382595,1.52403714270014,2.83886979852617,1.79826820987741,0.658205909812605,1.77756418481661,1.97653083194466,1.33374925328033,1.99686845039724,1.15495807946662,0.935358621246948,1.36607787715049,-1.10229360737235,0.196534611617285,0.470614367585127,0.281437071854823,1.78732726695519,1.40357833084657,1.47815008799043,0.830652703041992
"SLFN11",4.06534068396882,4.1359051384707,4.10422016063757,4.73626246332883,4.00212322135047,4.05273342319621,3.75703140867448,4.98952277219713,4.10985893722446,3.7547620854336,4.38307745433943,4.39476959141824,4.49931054355147,3.54772693519756,4.54337318388202,3.93860672227178,3.63733094742336,4.11158553337363,4.17728498693668,2.50482302150464,3.60619858089137,3.33946271314866,4.07963971586364,3.49421615195795,3.81619123160068,3.58818073909616,3.47393647657901,4.00149357477242
"CORO1B",3.59006830351653,4.01015452648768,4.15969009032715,4.15333830963248,4.59927620999802,3.58511327221418,4.49077639735675,3.46758000137979,5.23510502978096,3.73397068495337,4.64180205485717,4.16231331804214,4.25627033263347,4.12636950256543,5.80749803877047,4.95339018315908,4.21787554089251,4.77631853664028,4.66902943597422,5.23076288336679,4.59008181117588,5.00865491403339,5.27725915764648,5.04808656920211,4.67643753161547,5.87153352019217,5.00385366764406,5.68103368216078
"FUT10",4.09042876530151,4.86867024765442,4.73533902149909,4.50787728510157,4.74939126702299,4.04421040950803,4.34714349462792,3.85228847173675,4.41759465470556,3.96563676095743,4.66741183252171,4.7193951774311,4.82240681270154,4.30203286088261,4.30644077785703,4.5754758665951,4.15960093935111,4.08711558489525,4.54352286728174,3.75281793427097,4.32795004382752,4.81543780140177,4.78091357342274,3.26456781737829,3.91611986240115,4.62556460797136,4.38686169197137,4.27461114746053
"LRRC20",3.28785322771825,3.83048177546273,2.98101834896808,4.0283628409148,5.64658630118948,4.23603139216432,4.33669011725389,3.9993090276299,4.44334433803064,4.64332809554179,3.83125070419347,4.25264155202395,5.43142829802566,4.52363759897792,5.11486201168806,5.50024896729926,5.08089865900219,5.12054437915181,5.37674497582245,4.01981598820156,5.79221407683596,5.22422202225693,5.97430896471101,4.94020711408228,4.52640550931949,4.9170001865921,3.90528889780206,4.1528176137096
"MUS81",3.78707530367192,4.00073859335244,4.02279482618968,3.77409438838244,3.76629529844092,4.22852793023539,4.0976129262015,3.6885675407684,3.57020387383549,3.54398645063209,3.98173377979492,4.10069998571274,3.85149642040317,3.67648772774774,4.31241671555304,4.21420821139629,3.73298239204933,4.22358842374459,4.11393981073357,4.13192039610746,3.86967187456048,4.49025200873694,3.95391160306445,4.32380126784545,3.90847757401711,4.35814707785341,4.41332032053981,4.34883860945697
"PURG",4.16907693923925,4.64517231990354,3.24995752767336,3.5968025542534,3.31941297980572,5.37922095870694,4.14631079871036,4.08562398425688,3.85236118481991,3.59099141282224,3.87587106647328,4.29326815432783,3.47190664588739,3.42740471049337,2.62127883392357,3.53812942514104,3.25919318072024,4.5262636285648,3.47214285767388,3.59816634597502,3.67395792146895,3.75474896841382,3.5443304753184,4.44545240014003,4.16945226824391,3.19145586093152,3.81555921267867,3.410709290733
"ZNF596",2.48071450080295,2.46625451884111,2.22018897937581,2.13737813368468,1.68557283304642,0.320089073069438,2.97508244542945,2.15120026799689,1.59740917783812,2.07995829306373,1.77765591285755,2.23357536866946,1.62333686490069,1.96212050434884,1.39032878790325,2.03051120961126,2.6682121650065,2.94345621057436,2.46354516763966,1.63872239473678,1.53894055419832,1.60408675960515,1.58419902337746,3.09993703572943,1.94505822005444,2.50221707911628,1.832020537729,2.74059848712093
"CFL1",6.22242415308925,5.62472491364585,5.769405551281,5.95386914490726,5.15365737655782,6.08775578933714,6.43419686485146,5.69012221337893,5.09050173519656,6.13311905896399,5.51350571209019,5.82862281010772,5.75953768152132,6.1910838198543,6.86360230381227,6.60431564174086,7.11526187651022,7.09015187812493,6.05965392343495,6.73851633690162,6.03701994934529,6.491908749042,6.23203397566904,8.05985054412994,7.36061137363496,6.7697200719703,7.07635760268023,7.08512686117298
"TMCC1",6.44298618718825,6.1883635159798,5.56271271024587,5.79577486045539,6.24238291127137,6.52605061071033,6.06144409697304,5.75176298772035,5.99626471958232,6.29623906748786,5.72340062359855,6.25993353246019,5.43142829802566,6.35535773935127,6.03233114866582,6.48651254943455,6.40122878945371,6.34940367126133,5.99719434998452,6.11862802401113,5.95767921197978,6.02166943194621,6.13811798914944,5.77055889425382,6.04630675841923,5.98857216246115,6.40729567735689,5.71697965069404
"NAA16",4.83229415841516,4.51893749241599,4.70582884175094,4.89809982956013,4.49491644203228,5.0062263403488,4.81832627119057,5.64209931590407,4.18300841405713,4.70872304558134,4.58470363470659,4.83053483660477,4.0242900205472,5.04021489469139,3.9708512403378,3.92937465906079,4.20276687439303,3.88050995470569,4.13149342864737,3.88668536151398,4.3349441890473,3.36274841413938,2.70624835588996,4.22731674383593,4.0541233588102,3.73464440987361,4.11325697111776,3.43817148264415
"EFCAB12",2.29894393380555,2.32249541647974,1.78495896360755,2.97821571507283,1.00610721420319,3.51282549292478,3.2996343508994,4.26544257736893,2.26963951372438,3.26842859108899,4.59808219184168,3.20076878453705,3.01614533683273,4.05371306964046,2.19927721299155,3.56222095824965,2.52006018452521,3.66597154950813,3.91207052592853,4.10220012354486,2.86747609900651,3.65453115686422,1.96553093416468,3.00068438507837,2.20836655847782,2.64243567212136,2.44146196331887,3.87992153354172
"FAM192A",5.22953700784969,5.44546752619183,6.11919296786995,4.81405024485936,6.29216530510776,4.85849342324684,5.74704521082078,5.43692191494733,5.34391877771147,4.92135492831954,5.80257947284263,5.34706570695937,5.43699960167682,5.36626275753643,5.69991831999362,5.77220787494763,5.22844190242452,5.44906627819803,5.79358037862481,5.60030270537027,6.06252598935753,5.8936285812957,5.29218059288994,5.01147114152724,5.36189552599674,5.49357895661446,5.4978214724867,5.24872013315805
"RAB43",2.91915528252669,3.21717426081412,-3.72986921219409,-0.730447071366694,4.16644866104104,2.86969435183177,3.09156938556541,3.1617961400669,1.59740917783812,3.23921746167972,1.42411849983319,2.70938201126815,3.67414999589927,3.1891821710323,3.9708512403378,4.35187027615169,2.7945172834022,1.3319971871543,0.881047671485648,1.29779617912741,2.90555809780036,3.25486915196192,1.88907432804564,3.09993703572943,0.693621163279352,2.04384643876292,1.6659080808892,3.54307336902571
"FADS6",1.55516898661768,2.43862591155819,1.78495896360755,1.32260159175269,0.059254315530967,0.529984742016374,1.32182717344394,0.0859368425795926,0.139697270636276,1.94173112269907,-1.74214813978318,-0.164873045934325,1.27081566199448,1.81001006126761,1.0899097363677,1.84657601317546,2.27629049613641,1.87987553394491,1.34950638134457,-0.709384635367876,2.66034892539311,1.91884347434366,2.20511914716858,1.20390293958126,1.79839645277257,0.693756473954014,0.810093427201657,1.882049880226
"CBWD1",3.59883709618399,3.78732254492943,3.18727539098453,3.51929924724891,3.05156465696548,3.27130293757279,3.28882969065921,3.85228847173675,2.44981657166849,3.9833626382963,3.6461511169696,3.6858675579312,3.45003110018442,3.8267594804007,3.16113877283301,3.01714193103277,3.50070098784936,3.45268843141807,2.74777779865195,2.72880460265483,2.36475241274423,2.54596633040071,3.06013834803443,2.64199066827855,3.66110946972236,2.98449436645896,3.35157709924702,3.07975699938712
"RAB37",1.98787997832858,2.29194102137715,3.34873101554948,2.5548810462443,0.059254315530967,1.99475921910408,1.84873820497682,1.90214353966686,2.54802481323333,2.40333259316048,0.95480931175346,1.64973467737063,1.54294932068098,2.24917585831713,2.9927324149389,3.01714193103277,2.83427574584875,3.08857687059234,2.98512334992518,1.46279857937007,2.49534966939728,3.67327804046691,3.17729402560691,2.43637695074909,2.04137957990574,1.59984120095071,2.38910110327167,2.75522946592235
"DCP2",5.89054142540056,5.89757481306496,5.13466553040978,4.33016876419523,6.34886655762071,6.56082437166802,5.67211219061784,4.94403580659713,5.94009719275536,6.04513262241807,4.26502671409544,5.78477425316199,6.0486793173712,5.9022499304529,5.47063991680347,5.10458665644432,5.67632099699144,5.0913141859785,5.80820735307802,4.41179898905687,6.02625789113651,5.37211437457352,5.48957378009987,4.23130259320638,5.6855322065055,4.71651943326199,4.97453959014824,3.24436834460112
"SNX32",4.01381649889322,4.5515467224701,2.58684432170272,4.16186416455724,2.55451846670299,4.20578051055467,3.59104620120537,5.18653097552434,4.59654855278952,4.09355821521285,1.9819670797455,4.21612987480108,3.55623543745895,4.47387882143355,2.11972254250354,4.5576109642579,4.39846761466604,5.36810524146619,3.79210995073008,4.52812551179443,3.58288597609389,3.33946271314866,2.79273078488275,5.56956604338989,3.87226831586169,3.80928099407493,4.20698228085362,3.35416507594154
"RPL38",4.31988630547181,4.2113161509567,4.47166038867138,4.54093552412926,5.36296262761134,3.99198707561979,4.5821092233881,4.45341091976395,4.74196719936154,3.61393178837786,4.30364632001075,4.21083766317894,4.34191434863369,4.53823662273932,5.83266497318364,4.92115196535149,4.85793978999669,4.46680802016805,4.93868196936978,5.45894308532114,4.30676183280885,5.08414659218484,4.24980574045792,5.01147114152724,5.3804294734042,5.70737083261949,5.33897226207761,4.70215430435571
"CYP7B1",3.3924219692889,2.7168339306841,3.93649752392093,3.10741937461041,3.24782167771745,2.49756111581705,4.1342895668464,3.13890848150919,3.17879919120772,2.52934522166592,5.07395099169036,3.51604508130739,3.47190664588739,2.93344727822053,3.78565468476653,2.31201671439382,3.69892927851525,2.47017523344652,3.49039735193061,2.39471827330811,3.52290109905259,2.96651049082289,2.41052788566691,2.12974837665341,3.81891157915691,4.47946322349167,3.84177075384044,3.50894662408741
"RARG",2.42263227557825,4.05633386195183,3.45897148761946,3.07166949453567,4.34859165181475,2.36696102271314,3.22224520289885,3.79488023337508,3.42267366198625,2.79326241168648,3.43375835126028,3.43666284063636,3.93261235675323,2.84226725380157,3.91696070705574,4.53952206405032,3.1436886660618,3.39005354072359,3.68523252768021,3.05263738154735,3.98975631768683,4.0555488146581,4.0710135951437,3.633254159793,2.88487638765201,4.00673453359232,3.39647753850819,4.28976530957496
"CES4A",5.66696612602747,6.04914176599896,5.68117557421156,5.90645824929565,3.74044537451788,5.69451212727542,6.81637364446984,5.82528544989708,5.09592362353388,5.85362656735849,5.87580829431353,5.80598794388768,4.66039016221111,6.02653148986654,3.90909506129563,5.38002808550343,5.92028042683328,6.90656349691328,5.40107156678027,6.54865889213653,4.20354828917065,5.33727305503203,4.16317759472258,7.3385734403951,5.51568498738005,5.25469155446498,5.32742450335842,5.59621518034129
"CES3",2.62505636957291,2.96940640157884,2.55409830307648,3.76292922516571,2.77426430458676,2.5941452992441,2.89184766722223,3.29198376390127,3.47354521563712,3.49539827498068,1.83904152569075,3.56663933710993,3.31131781387787,3.2014639983454,1.47801044949421,3.70971275393524,3.3220671703881,3.83420940805344,2.83607349542723,3.24623385934128,2.96086015817527,2.27851141207775,2.51598150900733,2.94352329138873,2.70245783210146,3.15028407580654,3.49885872053256,2.75522946592235
"SSH3",2.55468986114946,3.80906354649669,4.06988473626517,3.27397689535952,4.00212322135047,2.39404399121112,4.39326842382628,2.68122114831503,4.03280150850195,2.77302237952607,4.00200508961698,3.22196851038322,3.91674993234655,2.8885774817615,4.06588738774414,4.22933327082719,3.50070098784936,3.82239831133118,4.42040063453347,4.4942016883459,3.1630312362054,4.67832039799857,4.25742907202769,4.11099259739982,3.83781172623375,4.59903488194072,4.04156725474937,3.62501719942237
"CES2",4.24923882789165,5.1284926947463,5.38792281624122,4.26042781544166,5.67415738295955,4.61551384155035,4.95786865898856,3.76529609497493,5.27866687537785,4.86509880878244,5.02856025485907,4.55788112908895,5.2279383687504,4.44317838120428,4.97493474706451,5.45271155981078,5.11196268906199,5.06147949624204,4.78817993235533,6.50484611928714,5.33224769416863,5.47986632638343,6.07480838981212,5.2521388620019,4.67943429760083,4.58751393592192,4.66893077780326,5.20675597811285
"PDP2",4.91537036919816,4.62079355564563,3.3676993919425,4.73626246332883,4.74939126702299,4.86334655824816,3.81842349905166,3.89389352684235,4.92368834273163,4.44011603360334,5.11795707800492,4.79561013921313,2.29794303924722,4.71569163213437,4.60309638492022,1.38867262143417,4.55894794045498,2.36010791190136,4.13149342864737,4.00383117198006,4.686194447064,5.08414659218484,5.22378420612717,3.53348369326451,1.10369978128864,4.76846127782926,4.20698228085362,2.71088372482924
"SP3",5.6246569704455,5.51656413320648,4.32409147002664,5.74277115891431,5.37140875503818,5.88075325711931,5.67833495233991,5.60082181457877,5.44509783754403,5.9080047045171,5.73151694233461,5.54719672444141,5.68189366447978,5.62521552843186,5.48658387742261,4.86898992687752,5.34725004823002,5.31219557900122,5.72006976783372,5.07373171606869,5.72990426387896,4.95603921062721,5.29588696193059,5.15686407668107,5.17494649376587,5.43049319142126,5.54245484841617,5.11046841183321
"DMXL1",7.00131577913602,6.81305907627245,6.70643056299688,7.21198519942534,6.73658198132435,7.45406703004748,7.25426444369913,6.6949650897882,6.76297365737031,7.1062908894928,7.36030596851443,7.04472556186032,6.88212562478816,6.86898256599614,6.33350251906759,6.12743206058211,7.01243564621556,6.36881980176513,6.77688375491685,6.07211646628831,6.5115166736866,6.09302371427308,6.19480095600849,6.41304000112534,6.86805691800686,6.40864758630038,6.53527730657794,6.14961068418563
"METAP1D",3.3924219692889,2.26072549702729,3.47655289633805,3.03501117628805,2.96492125391282,2.72788362690109,3.2996343508994,2.80269332159886,2.93439620336291,2.57682184006231,3.40359878299945,2.7390964168503,2.39273108708661,2.54740500606012,2.69632114020795,2.47316742429313,3.07896669825839,3.54181959104597,2.82172773074463,2.87656792628102,1.99256025504234,2.30279355964558,-0.356731306455448,1.41487090248701,2.35051395134891,3.03060073317075,2.6186669583634,2.94585999173452
"ZNF621",5.17193979797868,5.84065832715969,6.97734117105649,5.30454561501045,6.74635611245197,5.13622218385485,6.54163501327066,5.03981020131013,6.31029215389873,5.32742137841611,6.4398639431042,5.95111178627387,5.84583573422963,5.10375548035604,5.78833047574584,5.67059976217925,4.76430871298288,4.97610274255641,5.61375936133431,5.2846794266822,5.70852159325754,5.55001283747668,5.50566655444827,5.17145889756813,4.74383566682512,5.23513502197252,5.16304468245309,5.0961730423127
"EGFL7",3.83239298625149,5.191923833003,5.62710086340274,4.26042781544166,6.54827916414888,4.33018302212631,4.35234191645962,4.9374189924791,5.72950706195699,4.91674980137217,3.86852951814426,4.22665641174701,6.20705429475305,4.69846349720379,7.1786117578758,6.11323360089318,4.27677597154143,4.73596481214896,4.29099864178353,4.65295305165494,4.74513796856242,5.78577768989896,5.92490061931103,5.36890498431301,4.77078057985758,5.78675717725274,5.35725854627084,6.10461536425888
"NADSYN1",5.36163397754993,5.49995142308464,6.0650205765304,5.75972048754563,5.37140875503818,4.95713076462348,5.97646149925709,5.44160546049073,5.7119595470128,5.34809168004292,5.79097614269382,5.58245660301689,5.41458412271024,5.73701204030594,5.52568951280382,5.85254979318544,5.57200708294895,6.7633357515081,5.91003734316748,6.93675856922857,5.04295249446518,5.93693737553616,5.41995257068014,6.37841268751629,5.79458391848083,5.96056273813098,5.55042371193661,5.93345909638846
"DHCR7",4.08419752708369,4.88411575979127,4.55677019649345,4.35268616244126,5.17311254910487,4.31609209757772,4.80322040228566,3.44909197194149,5.13331680338635,4.73511965136444,5.30089063163743,3.83778862627528,3.42781874255379,4.50888933220463,5.41618367412377,4.76903015235674,4.87328889877054,4.82448345846929,5.58856125561614,5.17950433062837,5.45288518749118,6.12401671795852,5.24311073375106,4.74493475101202,5.57159653596836,5.46238087113543,5.41513722908748,5.04350408983344
"NBEA",9.41374949088767,9.33652386845546,8.02250679897068,9.53024297808198,8.31540314194053,9.54119755708128,8.88028099601215,9.33833189239568,9.36937939612996,9.69782736088531,7.48855982310378,9.50165594760027,8.955116640135,9.53278494756028,6.97045081110388,8.2657518864694,9.3629524217612,9.11746011803552,8.50195194357336,9.11787706807844,9.15103154129075,7.70395635580961,8.28136193127736,8.37383067856304,8.6688688217836,7.66756512086239,8.5225468520281,7.54328665142588
"RNASEH2C",5.01700428406152,5.38884499491003,4.47166038867138,5.25758824405244,5.16341775743278,4.97068701204557,4.46701025822386,5.52782036240703,5.46618485044707,5.18532356579163,4.48741000582304,5.40150388588734,5.14866812140014,5.4145388712661,4.72010375716065,5.74615495206962,4.67297431126148,5.29520491497291,5.14288573648654,5.1288159993147,5.09743631109106,5.42561463379066,5.20419525847286,4.63489664157999,4.26431446074082,5.36001497628064,5.11280537424917,4.8076917274808
"ANKRD13D",4.70406571771844,5.42801052964344,4.72065938377382,4.66607709978553,5.31122035730965,4.75261406185587,4.84438682706482,4.98952277219713,5.47453410525233,4.9887239746279,4.37791596028455,4.85448862521043,4.84772509855901,4.9665681413744,5.11486201168806,6.1593703598155,5.08749427045515,5.60024414484618,5.45551338714945,5.67117581230157,5.12594318595666,5.59002668984375,5.54668654580289,6.53010532249466,4.8540359537309,5.522100785304,5.45813099856033,5.57369201149469
"MRGPRF",0.626424899183921,1.82149376133735,1.84032838985547,1.19549150644179,1.68557283304642,1.49183156605364,1.04195438763935,0.0859368425795926,1.3293199945198,0.412294875479334,0.161724977356814,0.378872923408654,0.935130168021654,-0.880327683933462,1.78353170742785,2.06464279695224,-1.37503017977466,1.03726974554999,1.6385274548807,-1.02203018581975,1.01962917775146,1.7525086189279,2.07311682327488,0.455085751853031,2.0226229179675,1.29443227560735,2.45850162660865,3.02043039569402
"MYD88",2.23288156254745,3.23334469115175,2.71086616584883,2.63054488345716,3.38761901115934,2.76984306548712,2.18806496711774,1.53233314735223,3.23884718354929,2.34967513194935,2.69686855948079,2.56752995546254,3.40525903898849,1.96212050434884,4.12140447372121,3.05158751812283,2.45013102690624,2.71978408422066,2.87827424499912,2.72880460265483,2.4701588931862,2.58609102362731,4.05360506334464,2.54284373654131,3.70588620556398,2.43523765391618,2.50844537042537,3.51755428917249
"OXSR1",4.94661930387668,5.03472575300371,5.49099740537984,5.15027970810384,4.86156276800547,5.26283168937101,4.97818740886255,4.98311178311986,4.82266553359165,5.14651619949,4.81983309365354,5.06269976129564,4.66988464746835,5.15201424999078,4.44344462766839,4.42595012156527,4.88658670308216,4.73596481214896,4.70464682253022,4.62535831840876,4.86111098314463,4.50602419606845,4.87806780558249,4.88054762764402,4.66135961115829,4.52446506113781,4.68349740418413,4.3774922766598
"SLC22A13",1.69258540848064,1.94445866687919,-3.72986921219409,1.43941370921111,-0.32140923870815,2.42062789935296,1.04195438763935,2.15120026799689,0.801666910815942,2.20609193684303,-1.74214813978318,1.64973467737063,0.496868060969573,2.27264760202762,-2.66658253154835,2.03051120961126,2.03831061627782,2.58647180869813,0.503643927694245,0.64601991720527,-0.597325383542669,0.296656163129349,-0.0254397122088247,2.4905922390683,1.27196802731928,0.142020869641787,1.30055080956467,0.523929038404361
"PHF8",4.72022933360955,4.72739304541334,4.75708215770649,4.66007123233327,4.33137796286384,4.52652960660173,5.35227476418218,5.52782036240703,4.95981970397059,4.90284555986623,5.1148579154379,4.68545738578261,4.43394580227297,4.81495140189765,4.54337318388202,4.88817686009184,4.63745696063458,5.25622812093783,4.79920507951276,5.77528511844925,4.55457076214521,4.6167009864714,4.84303071887454,5.69896764404822,4.79998776093886,4.8828463035509,4.81500409832538,4.8006560017341
"LCLAT1",3.74819186283464,2.94996776401534,3.005446961087,4.11872192580336,2.49392244123199,4.19811762957619,3.47191853414621,2.80269332159886,3.07280735733017,4.38783412580381,3.4633003220096,3.33330570668599,3.94830226893873,3.74521417120512,3.88523750012692,3.16605557286193,4.36084939467313,3.52004771117462,2.97219203569746,3.9040141964969,3.70668036799559,2.70017461116615,2.89401731241334,2.90411760231756,3.38457153793716,3.31768591979136,3.22784270491888,2.78405367222035
"KAT5",4.34094587787193,4.35864278204792,4.37184852974899,4.45335608905327,4.7099751934335,4.23603139216432,4.79560773804105,4.16706503526015,4.20324467104123,4.01817410115161,4.76948043901207,4.28321825455159,4.6119572298937,4.36344135671025,5.14865683975701,4.88340399629063,4.77047018937663,5.10112353417892,4.98447872601084,5.51076373674978,4.9548948239657,5.09808863833278,5.17228896318149,5.19205580467308,4.72944938170726,5.27877021919789,4.81169264065447,5.04945205191064
"SH3RF3",5.25472404111292,5.42801052964344,5.26684429525692,5.00621206235531,5.12397367105099,5.12009220148246,4.688700132134,5.35984041966077,5.07959644387198,5.25994039861523,4.20216953631744,5.43366170338517,5.39181486541695,5.52616273932097,5.7337109762459,5.79525990686862,5.20891413899725,5.83584258526103,5.73927866443728,7.10915540178967,5.71925254317885,5.88360168158939,6.06615324637256,5.49858267868662,4.93901313762516,5.31415106961282,5.36631549889777,5.89763842829409
"GXYLT2",2.27725753159298,2.94996776401534,3.87153481306236,1.49445438589946,4.16644866104104,2.09719116777682,3.65974836322401,2.23991372917209,3.36994253123097,2.50500787048901,3.9680595835923,3.57490186226563,3.26194907244354,2.77811305710553,2.80203753269194,2.92724837346107,1.7025076021654,1.85690081195596,3.5611896874255,2.50482302150464,3.58288597609389,3.24236903206798,3.95391160306445,1.54866232881157,2.73738669101469,3.2413213806671,2.735114220359,2.6017802135648
"HPSE2",4.31457302578082,0.720443027187489,3.5613828735696,1.05609065419609,-0.839987390686885,1.67963576295172,0.989536311862771,1.21977253914019,2.30752012400249,3.17895862179653,2.85381836950255,3.05481285387815,3.57656934339094,2.58538958161977,0.78069620260557,4.50264929627514,1.92503767664922,3.69216781791787,2.73252181822691,3.93244091986229,2.39183477175207,4.24290112684781,3.04259728828441,3.39110027879364,1.93506271649508,4.43301232653517,3.67684362636597,2.43004547255106
"DCAKD",4.41728960250064,4.92948425006928,5.96891726540386,4.91332819965048,5.53070999079298,4.28749052180578,5.10062522916679,4.56921982901451,6.12647834306752,4.31270539892032,5.15161557340221,4.63102537976865,5.39754095776092,4.67663492470059,5.46260136910933,5.57615455995851,4.98171047003121,5.4413646593055,6.04274534755772,5.62315385853536,5.86408219333499,6.06135025193912,6.20863043035494,4.8419674633937,5.096403289588,5.89664707774381,5.57015539887837,5.63232926385665
"ARPP21",6.04128940857264,6.32855672032621,4.88107823497837,5.97579448243615,5.95268381708808,7.17546996842169,5.27773137200123,6.71444717795835,5.55547207417443,6.17999052976022,4.11799246029083,5.9495239772773,5.33923086213036,6.12330712530923,4.74240809917909,5.31770951239901,5.63527092432369,6.42066006314765,5.01001004754024,6.7679964586864,5.37698363749902,4.9172459078411,4.63638321121766,5.97929875320408,4.6291735635992,4.71298923716066,5.53243146870204,4.72834459569972
"TADA2B",4.67947558657201,4.75565781027733,5.23103836987358,4.67205806872678,5.2575530962126,5.33797580664417,4.38314512588387,4.56063412576632,5.55153122418889,5.11871625146567,3.62887430795482,5.6248557883151,5.84583573422963,4.89275058260252,4.95597248756089,5.34573949722325,4.35812446879485,5.21164853576892,5.45086002912959,5.22387940057165,5.97120939258265,3.62594600693882,5.48633357141652,4.20722062403453,3.86964682987805,5.41319378187598,4.29498834972507,5.28193949775941
"CCDC96",1.36266077244522,1.68706339728001,1.24333836970728,1.26044599164655,1.17000428781534,2.02971754006201,1.55612781090438,1.84672321202788,0.44174898918622,1.31594907327299,1.42411849983319,1.85364878968546,-0.135696288175947,1.22451069251602,0.710023017477785,2.03051120961126,1.78597774518018,2.31023803921943,1.90664515198483,3.06295971392687,1.63273964828044,1.30075066045809,1.13228473797836,2.66574817601924,1.67169723675139,1.53734054917692,1.57508137649799,2.0575742703377
