"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MAP3K6",-0.021967210310777,4.12814677822899,-0.10308057578587,0.918564903255985,0.948579834824138,-6.41633975475327
"RMI1",0.0308303543124242,2.04215933587542,0.102939170816023,0.918676208208443,0.948579834824138,-6.05280990599464
"CD9",0.0271592434226333,4.53035518538408,0.102911698693011,0.918697832701473,0.948579834824138,-6.44585850188684
"DRAXIN",0.0318849842360623,2.0213306632763,0.102715419801436,0.918852334118228,0.948613867153547,-6.05801727050932
"PRDM10",-0.0164587115694078,4.09946377453092,-0.102693251704408,0.918869783992981,0.948613867153547,-6.41269414255041
"SYBU",-0.0259583882173154,5.24745300016431,-0.102388596503895,0.919109601017826,0.948789688716126,-6.48125584199058
"RAD54L2",0.0194362621502973,5.65968754625473,0.102207291121345,0.919252323788199,0.948865261623482,-6.4898321416467
"SYNJ1",-0.027375891517031,6.03861675688388,-0.10205463036532,0.919372499756042,0.948893663773762,-6.49024931108096
"KCNS2",0.0361853089370802,3.21511373991515,0.101916616217338,0.919481147440871,0.948893663773762,-6.30417690821184
"CCDC62",-0.0262825347287947,2.53420528620193,-0.101907419181885,0.919488387599674,0.948893663773762,-6.17656053916775
"CLIC5",-0.0357699877222554,2.2939301631461,-0.101780197776493,0.919588540500878,0.948913630410736,-6.1319396048751
"NCOA1",0.0120684876897589,7.46926850973828,0.101706230690615,0.919646770454479,0.948913630410736,-6.44501148546165
"SNRNP40",-0.0179803530601464,3.25770546130056,-0.101565909581016,0.919757238285874,0.94895588077114,-6.31217781020939
"IQGAP1",-0.0208455282892286,6.1766530675955,-0.101424162012649,0.919868830746944,0.948999284989478,-6.48881954107246
"ARHGAP35",0.021956053477874,8.09884643253639,0.100648579812232,0.920479446322855,0.949547174893793,-6.415973581834
"NPL",-0.0228585343007991,4.28643919441376,-0.100572901550806,0.920539030430004,0.949547174893793,-6.42854738118813
"TLR1",-0.0315499037062322,2.64780178341916,-0.100248462367097,0.920794477896755,0.94973890156345,-6.20012489349794
"C12orf73",0.0236988218836891,1.28309520120389,0.100092671823663,0.920917142762281,0.949793653094457,-5.86666689838485
"ADM",-0.0468119975024609,2.61934053530359,-0.0997987782945645,0.921148551205627,0.94996054124787,-6.20103969741543
"NDUFB4",0.0251021316778736,2.15945253513853,0.0994403120459947,0.921430812958799,0.950179844140486,-6.09281598839318
"LAPTM4A",0.0236111735167269,4.44839659242591,0.0986349442346771,0.922065009586792,0.950762001877906,-6.44019061588097
"FIGF",-0.0410168806198245,0.732492467920533,-0.0982748966599931,0.922348550249321,0.950969709902475,-5.73272570817158
"CES3",-0.0215043504368601,2.97913730125828,-0.0981893166949895,0.922415946756216,0.950969709902475,-6.26854268906666
"MAPKBP1",-0.0135226152798295,6.2970346077907,-0.0980119612987092,0.922555620725247,0.950969709902475,-6.4870668848951
"GATM",0.0147950084985599,6.52570751978747,0.0979371170414507,0.922614564112801,0.950969709902475,-6.48143152303304
"FTO",-0.0125413800500655,5.713378590314,-0.0979368316385232,0.92261478888194,0.950969709902475,-6.49100615069356
"IRF2BP2",0.0168160239090516,6.45219045330815,0.0976198410139502,0.922864438917246,0.951081143544981,-6.48344462826939
"ZNF444",0.0191956263215459,4.7177465549574,0.0975524771282655,0.922917493238169,0.951081143544981,-6.45808285394268
"PRDM5",0.0196514921657224,3.12502543791376,0.0975341482201652,0.922931928747019,0.951081143544981,-6.29082026083261
"ROBO2",-0.0286030783163967,4.66547137531979,-0.0969907968833421,0.923359874281146,0.951449025496429,-6.45566372539228
"GSTM3",0.0143009900723378,5.38904792609338,0.096900602043466,0.923430914328581,0.951449025496429,-6.48538517040715
"CMAS",0.0147417448297004,3.75280843683593,0.0968153877456465,0.92349803214668,0.951449025496429,-6.37839359162427
"PDE3A",-0.015820412220522,4.15281621481449,-0.0962139559247074,0.923971757506131,0.951865244525184,-6.41844888939153
"RP11-849F2.7",0.0243436223573401,2.67036516674702,0.096044104735175,0.924105548068633,0.95187372901851,-6.20530574859232
"COL27A1",0.0173658718080235,4.52079249442922,0.0960264406794754,0.92411946204786,0.95187372901851,-6.44597798282715
"KLF10",0.0315870550098456,3.26415930189633,0.0953617569578865,0.924643051174798,0.95225054635108,-6.31296947012799
