"","AD-21","AD-20","AD-23","AD-22","AD-26","AD-24","AD-27","AD-25","AD-29","AD-31","AD-28","AD-30","HCO-18","HCO-11","HCO-19","HCO-13","HCO-15","HCO-16","HCO-12","HCO-14","HCO-10","HCO-17","HCY-2","HCY-4","HCY-6","HCY-8","HCY-9","HCY-3","HCY-5","HCY-7"
"SUSD5",4.11884737536707,4.32181407400016,4.17268025466456,3.52583353738955,4.21939624431624,3.82298935406959,4.08641620316636,4.67139722715784,4.63102521296647,4.149641086079,4.25098593721287,3.98611084209293,4.46165444016215,4.34919819168849,4.43578163205725,4.27051939545783,4.4143518017166,4.45328102619262,4.37794405195465,4.27226389328664,4.96980839752049,4.10186269126294,4.15469620097914,4.78506933716923,4.59021171450881,3.89389269383919,4.38491237631465,4.7288431345455,3.80464950762544,4.7599512166537
"UBP1",6.35892824230526,6.50647386058234,5.96816034129933,5.73993478934652,6.33024621181988,6.15825994558458,6.05419268638081,5.80694196526366,6.09121522083501,6.40682660515381,6.0848809266947,6.31132015803263,6.04807172423605,6.45921437296652,5.94127604932158,5.93502661957948,6.06989798204359,6.32110724321853,6.51081730544582,6.04027089214641,6.57555952489958,6.13447269857223,6.48580076759793,6.52539790083947,6.67331061866288,5.81391237917197,6.09200906762895,5.58062324933774,5.74185085950903,6.09532313426413
"PDCD6IP",6.26286123991897,6.34332505987642,6.19056376041208,6.69997488913236,6.14479884062646,5.92959941729108,5.91708692911862,6.12583979997135,6.04885602470713,6.05552246819125,6.03851703162309,6.29209430360544,6.43829644939736,5.49817915451713,6.18346407237288,6.18519151006467,5.93583940775187,6.34967355526049,6.73003207509463,6.26297085124356,6.63243469334327,6.64815650086214,6.58070906664714,6.69628049958731,6.5307361527105,6.98084616318545,5.84146685246038,6.61205873744624,6.7721566061682,5.99703492826619
"DCLK3",3.33839474932372,3.17026116991971,2.63806009573878,0.650576277392854,1.13151190446757,1.0709572886178,2.24117834615822,1.39312587118614,1.94535475361432,2.66200765839178,2.81852672589806,3.16645184177484,0.333860198047865,3.58004906448702,2.27493600632307,1.78701478641914,3.60317078585158,2.56489375010793,1.96746092547469,1.53091970265533,2.94024192505972,2.62142313433072,2.9153796689054,1.86247832210505,3.90118936568586,-0.437410778356733,4.36720405509918,-0.310805969917728,-0.0736119533286212,1.26546296017878
"MLH1",4.58530049179296,4.51519678723672,4.19833355106418,4.95034512994819,4.32458243197506,4.45823494857148,4.537499850165,5.06106342069216,4.51134057533067,4.35163106901369,4.54434814064183,4.31554027110133,4.67708127444559,4.39632683005911,4.62102318186559,4.51903402970057,4.61665003594043,4.49390832537757,4.60467625915987,4.66101133464772,4.40152501674447,4.73254194313107,4.60876626110573,4.37866128912849,4.34172830931694,5.41358708598747,4.57688794669959,5.45957704952308,5.29334190462257,4.75594965554378
"EPM2AIP1",6.31250781098151,6.39887503213056,5.81697692622923,6.57543790707923,6.06945292259218,5.87658293497018,5.47121792231982,5.66678948466737,5.72314015583488,5.96985867688574,5.9027532233421,6.32020528898432,6.15521154048547,5.75879869447316,5.91358689248415,5.97790911512677,5.58250995251508,6.38490401179223,6.73503257604969,5.86210661966214,6.90227998231548,6.5963349527633,6.78125461535086,6.68946894752181,6.91207636142112,6.62162562731346,5.50606943498509,6.15535621589076,6.68259636449389,5.78954914322097
"LRRFIP2",5.65144713367665,5.88759101716643,5.56423852742237,6.19092347275794,5.48448262859507,5.63238280134024,5.68487627595101,6.24375714250431,5.86151561112575,5.59264941550913,5.81608107569044,5.54918665392138,5.92357337593382,5.59113384786569,5.81110863682899,5.72017358942398,5.88637165468929,5.44613154709914,5.70787445994439,6.03834314072801,5.59304437736341,5.66169358257298,5.48616522711227,5.53423527999466,5.58330770768809,6.48725824741838,5.78923001777676,6.00913434597495,5.76696820290933,6.03385602832382
"C3orf35",2.03926761865434,2.02209107688097,1.37018439650727,2.25322429797902,2.47419342547385,2.44457127142296,1.83400708646483,1.96381959253481,1.7384299889133,1.62213729173341,2.06767679116007,1.72310537059284,2.10144708960712,2.64246463810889,1.80403902946416,2.03121929984467,1.19775156436988,2.01439465175471,1.32779263039843,2.2959978730459,1.73715423181008,1.34937463512605,1.03845698233876,0.558897397988637,1.98727327005361,1.60959081048448,2.02524733271989,1.42215227370782,1.01746607591051,0.725575780877317
"PLCD1",5.52798784535503,4.44831554573097,4.98291997089886,5.23798686571209,5.31045023139498,5.0472687262619,5.92463724378168,4.97013407391607,4.8782396561321,5.19325162854705,4.70634481822551,5.12556276446493,5.36131703380379,5.28099060987514,5.13053600774756,5.46347225599629,5.28454951281159,4.42554630108204,4.52838522624784,5.31147909033824,4.59967230540725,5.56122810401701,4.03900122176506,4.75555865100821,4.54852813669683,4.77295136149387,5.98963582234171,5.07464724484745,4.52164095011073,4.60840683004181
"VILL",4.0811504374301,3.5980976049901,3.90310692212101,3.03180560683694,3.88680633696213,3.7494047638543,3.8531126615199,3.58165621391271,3.89872661945589,4.50249671321761,3.67570617670132,3.80987637010373,3.41266431022786,4.48135373500035,4.04620008600053,3.62784176546328,4.19111001378043,3.75431554888993,2.9253549851772,3.75736003022604,3.42149820178876,3.21594768660172,3.41598759142762,3.38884279885728,3.74592566967769,2.48869212007646,3.79969391442762,3.17464154972957,3.05913430422026,4.05208300081777
"ACAA1",5.1304643106422,5.4378164049608,5.41632883618305,6.01186434007134,5.46926928680517,5.42056148163456,5.42227676181098,5.97420969495045,5.69714086478268,5.45138562904146,5.82065476986846,5.58964229258109,5.73219512729178,5.8816503399996,5.54013922121197,5.77150717226406,5.79995859350717,5.72171978941198,5.49327816768414,5.5384786837574,5.55580138767435,5.76450339926054,5.93637242342397,5.35644425693919,5.33624749286061,6.43035257754757,6.35716434081839,6.63036448921046,6.39217912220447,5.9936404830496
"MYD88",3.33839474932372,3.24491724127311,3.61958303458927,3.03180560683694,2.60986543043655,3.23300316541645,3.49575963990344,3.18328778540427,2.45441567178858,2.93787233952137,2.97442649083576,3.34622036657305,3.02425055583757,3.93952902617246,3.44094169066263,4.33563856586433,3.14831824312897,3.09741251593234,2.91128693079696,3.44450305902377,2.4606336878769,4.32972545098053,2.81765202103892,3.24759705774328,2.28674320867538,4.02413385947887,3.64172544118066,3.22369252390958,3.31409899724524,3.38324966595081
"SLC22A14",2.62564182122129,1.7418204704167,2.34838141929464,0.193378486590075,1.96822337487878,1.81078302905746,2.3940399394108,0.829305372591652,1.81075316610467,2.71791116986105,1.83429912015872,2.27600106396731,1.288781614246,3.84454752498817,2.16361117543237,1.93843683567666,2.76612611177048,1.61675707517894,1.41013249761586,2.39573591467639,1.85726892629447,1.71478652356586,0.589769654486553,1.48489078080632,1.60890618421293,-1.02733226918027,2.44094148612312,-0.510253426850963,0.117055308191939,1.55059610295504
"SLC22A13",2.60453870476173,2.13108065933858,2.04330414239042,0.890666933195144,1.6818604665535,2.5566702733215,2.24117834615822,0.605908760831488,2.03865663024,3.10092769235385,2.12796494268609,2.73672384313467,1.56594157216497,3.88182253127222,1.91131737225022,2.11839360288599,2.26777088556597,1.91151348113855,1.44960466966267,1.53091970265533,1.64001358713087,1.5270021903889,0.091920344675281,1.37274058852644,2.04170320894666,-1.02733226918027,2.24801502158148,0.407790008652438,0.436209896971396,2.0976953690536
"ACVR2B-AS1",2.00746459633692,2.13108065933858,1.2279725123692,1.58062048092669,1.45353554983079,2.57808150786108,1.13179479180701,1.39312587118614,1.62265651290708,1.90502087972841,1.79764978338853,1.45458737585998,1.76734539919824,1.17527303696411,2.16361117543237,2.22043904797192,1.78247861726481,1.74197323432516,1.28479060939633,1.84508389345797,1.94121630919774,1.00996394669725,1.38020457295532,0.809218722358309,2.11968130093957,0.484778826439841,2.48539528649316,1.17854346561605,0.812156619618165,1.96532602524323
"ACVR2B",5.92904174530761,5.87197248945063,5.88569365258686,5.99428180616808,5.72121961119729,6.4369409198075,5.79607582030311,6.43013836821369,5.89932291975114,5.75287002986615,5.92840686758015,5.9035245526636,5.58665350109003,5.68480140263423,5.91573579738033,5.77486533085765,5.63891517757311,5.8918315609755,5.952461674417,5.84676757013374,5.7428675970571,5.68809101196626,5.53139380268592,5.44461356610815,5.80602205383853,6.06775827616973,5.58734548516475,6.13626832074367,6.00724960483438,5.77972861742467
"EXOG",4.37707971265491,4.63107103673318,4.59584995401637,4.2245904706184,4.43311067429094,4.93972791936807,4.34084765921879,4.7600161648474,4.47841395073561,4.45394021020497,4.61976741169076,4.32060936385054,4.3193260897623,4.38598604202378,4.29099006277858,4.32192977097829,4.47510269968258,4.1541948442418,4.15729986130264,4.43935574530693,4.40152501674447,4.08493352338675,3.95467069697839,4.38830786836347,4.30881586103055,5.07473976566074,4.49228312056868,4.68864524167421,4.64289449230772,4.45888391101885
"GORASP1",5.67187988706103,5.56467867252441,5.9361183462884,5.89441196737305,5.80237418176597,5.93790413677956,5.73153800873465,5.73050929063377,5.61368285473603,5.72130638043254,5.68676948845277,5.74099298598276,5.67280384657081,6.01176938274816,5.79251883615641,5.80474210429134,5.9085669826613,5.96590684369813,5.73807633964435,5.90081693353564,5.76223105923012,5.6406084998301,5.9569200959063,5.74974934382884,5.83713185795887,6.05347296558711,6.07574631020104,6.24718181340968,6.03557796834311,5.51434044526975
"WDR48",5.84381396388008,5.8621243428714,6.11007005644147,5.87707357637309,5.73612602197973,5.60917049450368,5.80155371816675,5.60264957162269,5.58045158768,5.68436725131065,5.85003549473059,5.8571816829453,5.74019846040473,5.50774881090906,5.81110863682899,5.68312139137366,5.68892960742944,5.95139293769387,6.20974513586039,5.74169532485037,6.13626529526202,6.00246551354823,6.22918817202212,6.26107581664836,6.20374965324416,5.99113104910634,5.41132517680632,5.84379102794106,6.08919679554063,5.42895376151402
"TTC21A",3.78546067487274,3.69003581228516,3.93397470363367,3.52583353738955,3.3689274761001,3.12076356044791,3.2292979779672,3.61204848519912,3.6940667298865,3.40329640962314,3.34838303150221,3.60076818825004,3.52810381321041,3.3652436346505,4.54532005940926,3.98757259822039,4.24443629748186,3.41202050863709,2.88273246800195,3.7852153037552,3.74328664205405,2.86565139540559,2.37391591537289,2.46476587878211,3.62635635901582,2.37840581261484,4.34324968666716,2.85995064408153,3.18160669529938,3.43422160262698
"SLC25A38",4.35829152536495,4.26912802305221,3.9641958518549,3.83687757048497,4.05928150596035,4.05447229380731,4.16501678493082,3.85164827388444,3.97152207110174,4.38078562351544,3.975518353543,4.35560289979422,4.04991911976,4.16188993672029,3.91485319424745,3.88564426635696,4.03172055350675,4.82283848464746,3.98666836098179,3.73848649728191,4.23411183781743,4.1241302615626,4.49394152064322,4.47686992430907,4.55789579086142,4.26633761583576,4.33719842823379,4.05555999940011,3.92430311080013,3.63057638460298
"SNORA6",1.46785026722275,1.43674894398466,1.54031653584958,1.9424950947072,0.230633452813092,1.34520930005337,0.537538449446519,1.13858548133736,0.697208593096715,1.36635327179687,2.32110093847129,1.12439461828091,0.493888756538434,-0.727502370583675,0.417369047601348,1.58758108731262,1.29081682522075,0.745431416282847,0.700961552231687,0.569124597291583,1.25887016406607,2.16489281470727,1.318026485052,1.11832071092569,0.45766836238442,1.92416808725752,0.605824484548724,1.24340926126991,0.636394592058916,1.21970762454243
"MOBP",5.95428399373284,7.47775694203096,7.67580474658858,10.3351632845604,9.10147699837898,9.94342842410756,7.84251885610114,11.7010091202565,11.0693259511057,6.58899360963092,9.74146092366369,8.33708803803855,11.0928288818703,5.15572128471628,8.16975944148447,8.6355354331922,8.90923152651702,8.25457294802372,10.1491492016746,10.193943694879,7.61492927069437,9.25664717442425,8.93137002220437,7.52588343219501,6.15056469172198,11.2618204939967,6.73857844719544,11.5820477282053,10.7985340188004,10.6455759742283
"EIF1B",5.05857292943841,4.96503582353873,4.41073998800125,4.54751483225032,4.64652097492239,4.31892984069727,4.47030240109231,4.33728688859011,4.55410540781385,4.73701741933511,4.51642777260583,5.01420851977795,4.69777735987132,4.36507941526606,4.52856791917022,4.69950340302453,4.01135416415896,4.96448685755666,5.296259271441,4.21879551998944,5.40873924213664,5.14289640405967,5.39874793682815,5.74036423504131,5.42594744518886,5.1336421325831,4.1634121486897,4.30385112735034,5.10357122463229,4.39341768153012
"ENTPD3-AS1",0.679024395458036,1.84141760575973,1.61840625491217,2.20956331779347,0.847615072075858,0.87728935413804,1.44347576001785,2.41827765988403,1.53996776097522,0.579732677810955,1.1533354610256,1.52654557140339,1.9160584161809,1.31264032080072,1.60535172506385,1.88970758429842,1.6126124813815,1.40584909891313,1.04815631559703,1.94724640448881,1.49939722571757,0.961320536749669,1.07651253187954,0.0765096902576424,0.872358061250207,2.0154339200062,1.52666547331403,2.61232682102205,2.46341304629969,1.30981165462816
"ENTPD3",3.86747202563318,4.08495263231425,3.24190294110192,3.24144311778488,3.25526238949914,2.34816544497794,3.17967827236704,3.07108221271517,2.77677651888439,3.15593066251893,3.21577063611727,4.12006793217538,3.1616957370121,3.17414867272583,3.51084037878535,2.86195654237864,3.29032011729476,3.98082642694091,3.51473482957436,3.67041415141289,4.5648093943903,3.51454597012498,4.02933205082109,4.23636422143568,4.3471414526388,2.61078826196867,4.06432236517287,3.05325497688187,3.10488165780621,2.80363822209388
"ZNF619",3.13266205533062,2.91987291341401,3.56146396623888,4.03123335212402,2.98271374145175,2.83087274891699,3.00075133541029,3.79095365619408,3.05506456148807,2.60385029278389,3.54913476226872,3.03692927218853,3.52810381321041,2.99522805043709,3.27676914523927,3.1371113218524,3.30154608901346,2.66316839942418,3.1456420091531,3.2315561509606,3.1310638704887,3.05140532053522,3.20027378831771,2.46476587878211,2.69603741813534,4.7988734971339,2.22197887951625,4.31897821785961,3.86571642604601,3.45411659320581
"ZNF620",2.51689687706669,2.67186900067054,2.65668569977523,2.75641204568488,2.69951297241034,3.25974984765204,1.95692065139256,3.24922831563436,2.74020626399101,2.52247027895492,2.85465607428806,2.50699732353815,2.76657835373628,2.33364382680371,2.82498973739286,2.61454598716753,2.19739837821956,2.26448105276698,2.76250337678533,2.63903128025306,2.4606336878769,2.72703914019441,2.58664382718448,2.83295273320492,1.81045835210232,3.71485759119115,1.832226889614,3.68715939412044,3.3991797777769,3.19509405523073
"ZNF621",5.14149511859651,5.62415778217331,5.90334850853076,6.44502149909609,5.92080714967685,6.10946563076535,5.83666187437849,6.5514088179145,6.02814904124837,5.39248396033504,6.24996751787195,5.33544407936279,6.12954413481267,4.7628627799805,5.67818385229159,6.03923569844718,5.50935859871367,4.96769558973729,5.35200438459313,5.9447041063056,5.17444961158456,5.58951075467306,4.84205631207424,4.8974222981044,4.71687685149337,6.5761318645874,5.04249803739995,6.44974069918051,6.07777120335347,5.72141236412762
"CTNNB1",7.89924204574863,7.99517020689952,7.9423580755005,8.17707925216603,7.8074379556025,8.24713742873569,7.97204477635521,8.10161728960676,7.7540126920307,7.75187119949215,8.12444656192027,8.00960769266853,8.02526719396829,7.88160728897005,7.86904175792719,7.86125854255032,7.8872827815362,8.11828777835026,8.53103862043117,8.06668635635827,8.16520517211165,8.33766139293841,8.42942473192114,8.2304537178262,8.38669118280274,8.57368896293903,7.97862863735026,8.52861984234163,8.457426275976,7.94916456080252
"CCK",6.12145728238795,6.84824977497584,6.19694061446923,5.01834961372748,6.49954878556343,5.77363048519679,5.50518653852332,3.15604387573425,6.02625176693152,6.32519209385931,5.46807465712017,6.36628155022528,6.26745628270333,7.30445145801775,6.39540678962139,6.34622483925277,6.81078762133388,6.50461097695395,6.64438716777472,6.05178361813537,7.33938694531484,6.31952873728644,7.21624260885274,7.40991047092628,7.31357855003378,3.2844241987587,6.25012408453622,3.22369252390958,4.79716162511647,6.50240767113455
"VIPR1",4.92875586708278,4.57911439434754,4.81481983800037,3.21959879096939,4.84029797086708,4.62695244653763,4.61421155654026,2.7812925839444,4.46726926834697,4.91497166807783,4.16007389269226,4.78402871222746,4.35624604981496,5.21825872308679,4.78516350155989,4.85672109331128,5.2000916657413,5.11966167183997,4.66879672267349,4.83544932713742,5.05392200301649,4.4754098394112,4.83652250926323,4.98585616790439,5.16598811639875,1.68566252500615,5.28183857828051,2.53670313502882,3.24427198091901,4.73983148872534
"SS18L2",2.1306749024696,2.91987291341401,1.98554091962383,2.47226047332605,2.53390730851763,2.29743389953987,2.3940399394108,2.16854038493683,1.91286327965165,2.68088388004857,2.49140764944546,2.55939711278731,2.28771273514761,2.10056243269391,1.64733861516576,2.07546478551439,1.6126124813815,2.58174480985616,2.98029425361148,1.97975378807055,2.96719092230156,2.66763699764965,3.30816587447595,3.18255647549229,2.82577993409159,3.20909587087066,2.05504829173706,2.28267266402237,2.95056912013254,2.21893376636838
