"","01.CA2","02.CA2","03.CA2","04.CA2","05.CA2","06.CA2","07.CA2","08.CA2","09.CA2","10.CA2","11.CA2","12.CA2","13.CA2","14.CA2","15.CA2","16.CA2","17.CA2","18.CA2","19.CA2","20.CA2","21.CA2","22.CA2","23.CA2","24.CA2","25.CA2","26.CA2","27.CA2","28.CA2"
"CASKIN1",7.48907444981394,7.86212474400984,6.72651459418876,7.21439981434967,8.49210099157482,6.97890316767368,7.74885410491595,7.55806597988783,7.30378415853091,7.42344673160976,6.85234623616262,7.40242373026025,7.86192189577699,7.95616627570221,8.77443438775787,9.11533332336107,7.33763461964873,7.28240590571092,8.35618968734003,8.31293756979927,8.35425407995663,8.59947638096846,8.61746158194511,8.30533014959693,7.13934925520081,8.94280260883744,8.40650202222287,7.61460824857625
"ABCA3",7.22921985730145,7.57505185465746,6.97224942052987,7.15191251011445,7.93175479900611,8.02313991533361,7.76053192285787,7.42379950356803,7.44814297924437,7.21942223156062,7.06787021579002,7.22788513355834,7.55900910228613,7.6936591540525,8.22986309733824,8.11104772297835,7.73350346370308,7.94313901628448,8.55314047101771,7.8985998475526,8.4001555729609,7.88646346847865,8.26386769694073,8.12757868252001,7.96624799074771,8.19434030466725,8.22652914241475,7.83201824725922
"KCTD5",3.34223766445975,3.67150721721865,4.22762346076562,3.45026506553692,4.29959918395879,3.5624068263581,3.57283698503653,3.24598796423239,3.84276297606603,3.21104490480121,3.97262719475132,3.35925435813275,3.77568404998099,3.11958697913023,4.15644881789989,4.3328560460601,3.81526121347409,3.86478048437803,4.83141985881232,3.82253578651405,4.04706173540299,4.1914067587605,4.69518658013869,4.55720183580196,3.96771587318541,4.3854873904821,4.0454773586508,4.19220072655954
"SRRM2",9.64039403961563,10.2070680078736,10.2086958588858,9.11786603475076,9.82949070016567,9.42782876716133,9.83743958959971,9.02360072219774,10.1720494077721,9.8774734137853,9.45829633895766,9.59729106714433,8.9673410937623,9.27267368258484,9.57455000552427,10.1290926585826,9.29551222681659,11.0016397139307,9.98419880540958,10.9776176878244,10.8543000771217,10.8746387889616,11.38192261862,11.3280760233762,8.72466904700924,9.71029323736005,9.76601386205125,9.8911921553804
"ZNF597",3.04149638004641,2.77604368627015,2.42987998551258,3.62044697693471,2.34839073931542,3.99942096462926,3.52208481373084,3.80478461552962,2.68963912069823,3.23637850807151,2.96921318325822,3.22699033720831,2.6345662888096,2.92868879335556,1.84411763241534,2.1534042386359,3.28236989145987,2.62884845211728,2.58059591097324,2.99756310014863,1.88679687427608,1.89257569173488,2.26274576555299,2.41152474232967,3.03677991467908,2.08376935663892,2.43434178491751,2.36390531964428
"SDHAF2",3.90163778816588,3.4942677266535,3.76520143610862,3.78225386136261,3.5773007188873,1.78842652190377,3.59755887864509,2.95156606871292,3.6380386251395,1.84826595095165,2.02262388401199,4.22130021443721,4.05670273665518,3.92168849733209,3.69034744914195,3.59754322746462,3.76272618241398,3.74185846502642,4.50195564808544,3.12100648932665,3.62273993430619,3.44833043191237,2.35446952945651,3.46183480042222,3.58367539970474,3.57759203517226,3.76476888479764,3.37859551164876
"DDB1",6.91990998273473,6.24670191301368,6.75519025007237,6.78386039472983,6.36107152466414,7.26204329751518,6.97189511708824,6.7852826214127,7.02891151602293,7.05918161986235,6.8606244062134,6.65190126138898,6.48642176536686,7.08131773572205,7.29464734564536,6.78847344651884,7.6452379235789,6.92667384598768,7.21007182440231,6.65905427431523,6.52443372610169,6.69333954911586,6.62921905980877,6.89273764741799,7.71153070313654,7.15180725705481,7.23602417530716,7.5677160330775
"VPS37C",3.76166764760923,4.08862631309196,4.35797868070209,3.74347147795925,4.80247739116518,4.23427492757019,3.98251345377311,4.6329416236381,4.92809665034712,4.26805482666699,3.75305829215157,4.2518769780621,4.26442885751787,4.54403830203763,4.80441132994376,4.76879439659681,4.22488242095551,4.23167299853774,5.44384655705125,4.33485223089811,4.60105248233738,4.46342133041409,4.83709484864856,4.09687098921201,4.15550649284805,4.96875287007384,4.54640883872845,4.58918257101249
"VWCE",2.76250857208385,2.64627700918555,2.22646215849925,2.34808423083748,2.21297394516517,2.31934221211375,2.35404424901012,1.88200866776144,3.21113564390138,2.99056522522681,3.14216301591668,1.98887488000581,1.19076292452698,1.4515694563915,2.51103914599183,2.86022693824131,2.76569390423547,4.30850273769481,2.71229295338543,3.42096364420506,1.59092836626598,3.49758328845621,3.38811131437536,3.27267483303774,2.75628212592978,2.50861104202805,3.16341598597144,3.58644245566926
"RAB3IL1",2.81741217539487,2.74467979508696,3.92517251156826,3.18676810646276,3.05074024838143,3.22576532822552,2.92230411065281,2.22373612332691,3.93874635942288,3.33348569654587,3.4939675519078,3.09829103888755,2.87073847854471,2.74997757084996,4.46287617489999,3.38742558080256,3.329104017977,3.90700415138539,3.66133512630354,3.80255690878764,2.91043848239558,4.56395747338372,5.01629342015669,4.64439893947021,3.93835230514598,3.71567231637082,3.57035331631864,4.00642742671515
"BEST1",4.93268032041509,5.11031878389835,6.1640027762275,5.72760244988069,2.96903281452529,4.53130116947585,5.35034801151932,3.93438390763369,5.49256048276136,5.53910709457592,5.67386070220648,4.83497767980336,5.24307980211759,3.28815182277282,4.99941568118688,4.32162632228363,5.01507091930315,4.68729037814781,4.25073297911205,5.39582644228948,4.97361338034738,5.14587661493317,5.03374125652721,5.13371964500127,5.25253789785651,4.57695142825498,4.6987405201707,5.47912396319358
"FTH1",7.98163709314361,7.94293676918637,8.28208401192378,8.03493488877956,9.36992204062023,7.86324457905183,7.88812994194239,7.52500967234059,8.92662011301963,7.81941974102787,8.01281206184939,7.64346616714429,8.232990829109,7.94656344891193,9.09793508866003,8.57843161649389,8.49676864584118,8.22296550315756,8.70844209284057,8.83524583500405,9.21999068272371,8.85634196099761,9.14909423769998,8.80248514937108,8.38612652058507,8.90170151225396,8.38200820601416,8.7802218242713
"BSCL2",5.9448756504071,6.13623030993423,5.38218665688295,6.39869503212913,6.31220653480806,6.53742624284559,6.46442090546299,6.42992397355794,6.19358882388687,5.94271186245488,5.67698907298796,5.77640233574055,5.93811407307057,6.66564178835197,6.5391650871353,6.55189728149597,6.48665039283314,6.04091671523256,7.43805450286736,6.58496287803719,6.60649049776473,6.46723817935929,6.62346867881182,6.19465331436181,6.73932358715073,6.54756133814573,6.59411995697439,6.30246875170303
