"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MAPK8",-0.697702601273663,4.77236691977346,-5.53909474205751,4.74792711085451e-06,6.6996567636563e-05,4.01565062578834
"MBTD1",-0.646739660425052,4.50081926856747,-5.53788468274337,4.76432105942724e-06,6.71473016999398e-05,4.02296898910102
"RNF123",0.717377910990818,5.61397425950365,5.53696080351433,4.77687605392134e-06,6.72556907551084e-05,3.99683549160506
"PIGQ",0.784950891656276,5.25482327125773,5.53446197723934,4.81100026400495e-06,6.76672326044074e-05,3.99625282782029
"MAP4K5",-0.791651654096489,6.46407980293024,-5.53305791197892,4.83028153562466e-06,6.7816079248201e-05,3.98091596571729
"WDR41",-0.604584332760799,4.64006932165781,-5.53297715467647,4.831392887276e-06,6.7816079248201e-05,4.00354513238756
"C1orf35",1.07475623028796,2.9303857794312,5.53259304768238,4.83668233666276e-06,6.78214705747458e-05,4.11750756485945
"CTSD",0.949067885166584,7.52420407245492,5.53117841410554,4.85621308743929e-06,6.80263446270878e-05,3.99962043775829
"MSH2",-0.639602081632486,4.76753670193065,-5.52870818218925,4.89050759639248e-06,6.84374069106502e-05,3.98687439757927
"C5orf22",-0.962678935583541,3.69542837469155,-5.52805917826728,4.89955803035306e-06,6.84947313727617e-05,4.039347690889
"RAC3",1.08356862677381,1.97248580273119,5.52690414438819,4.9157066973455e-06,6.86510715126251e-05,4.12931872649299
"UBE2L6",0.883979902555749,4.41541077694722,5.52556882089506,4.93444258346788e-06,6.87915128145775e-05,4.00232845308585
"KATNAL1",-0.688028870272018,5.78173528396596,-5.5254783957032,4.93571392391587e-06,6.87915128145775e-05,3.95695842114555
"GALK2",-0.582553923852032,4.97170880306243,-5.52469446064479,4.94674950747821e-06,6.88065982800742e-05,3.9689038374829
"ARMC6",0.726807797938648,3.89468475626681,5.52345582881143,4.96423641304189e-06,6.89750162303887e-05,4.02277041895532
"SYNGR3",0.899776651182804,4.78012389383004,5.5231308111524,4.9688352499253e-06,6.89750162303887e-05,3.98025080345499
"TMEM205",0.758447954655326,3.88267979034263,5.52170543686822,4.98905411113865e-06,6.9186220803012e-05,4.01825710918634
"HMGN5",-1.07528690501168,2.55926472502642,-5.51963964564718,5.01850384927028e-06,6.95248839879868e-05,4.09007621336116
"SETD3",-0.694626885172865,6.05634575923949,-5.51834147037775,5.03709969415992e-06,6.97126530244796e-05,3.93684078179728
"CEBPZOS",-1.26228591919608,4.48327264112296,-5.51580777600367,5.07359322485479e-06,7.01408856325843e-05,3.9646346747958
"ZBTB11",-0.68538738139276,5.38294086548458,-5.51549006777249,5.07818794432351e-06,7.01408856325843e-05,3.93348104332154
