"","01","02","04","05","06","07","08","09","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28"
"RAB11B",5.93000409751568,6.07108918300869,5.7404887747251,6.19636986968145,5.63737413590873,6.19470729163767,5.73388027018608,6.00776755049485,5.66090169703568,5.95185453999738,5.64285975529838,6.05346305726481,7.04681780915041,7.03382359679269,6.51490853194678,6.71953602584201,6.66688371904222,7.14152032962028,6.60536380994679,6.88556987596712,7.00137715190564,7.08489789394061,6.39468799225792,7.02585938658932,7.00447947154795,7.21161504628701
"PEX16",3.34006816844804,3.67447884061423,3.52805778701424,3.97686749367922,3.07811122285963,3.73513159703195,3.06430438417185,3.63100563606982,3.42191224134358,3.39915290049552,3.31630229786812,3.4604153524811,4.31455689656077,4.51150517883643,4.05631926267925,4.40438886721546,4.17998624499271,4.33805249256043,4.04647015072547,4.59347562276422,4.43785040431221,4.87270253270016,4.01012784932895,4.41499318849298,4.18286475005628,4.26091339107663
"COPE",4.54327037017564,4.76729898413895,4.75107891964314,5.5097327092545,4.68861138882898,4.89735602335941,4.46062001155828,5.22228150719482,4.63617997786876,4.6294704946209,4.47724817012235,5.15836931403144,6.25006970744415,5.58502969158534,5.39583126286992,5.28136054404379,5.84825136327652,5.65814936497815,5.54081531448114,5.83984649626772,5.58557459478262,5.58224611288197,5.60752523150762,5.80009037014349,5.70724055418674,5.91865460679995
"MZT2A",3.24751319517234,3.81738036101861,3.37498976715467,4.44507615926108,2.90752027964784,3.56373440457489,3.42681435606201,3.94066619297974,3.05946694539288,3.33192681880407,3.38059678016512,3.88260528075488,5.26122156014514,5.41078106796434,4.36855510888379,4.70889819869375,5.05924481154419,4.75799641154036,4.61641268484936,5.11609812834924,5.01600114535484,4.91259102278355,4.42549652034684,4.97586827362518,4.8047063877475,4.84162324206296
"FBXO2",5.89568365836137,6.74672353017126,6.15934084176434,6.76190983662568,6.3472394168999,6.30331041777515,5.75039833856163,6.5975159411767,6.78430551848394,6.35070816857481,6.24609732628401,6.31333824574104,7.69337695197347,7.64465813934864,7.02643838794547,7.23281749213668,7.33425820106384,7.51699177985578,7.30199457437716,7.3099472622104,7.2800672804262,7.70630194500421,7.03377737710099,7.46971308864809,7.92095773096657,8.12631242143987
"PLTP",4.81532456502169,5.33223144928321,5.40715515396586,5.69567094297543,3.99664034967653,4.90890367019045,4.17838374455455,5.40003369323235,4.63930870662314,5.44316076238418,4.68823202066203,5.06525101079038,6.69668064013177,6.10863466598551,5.69593962227083,5.61298514890594,6.31554075723613,5.72589537490891,6.38381339460015,5.5735526475118,5.91230975340131,5.91114312542857,5.62203320514949,6.24255285797592,6.20376215605327,6.82619186016134
"PNPLA2",4.30810090453159,4.86369812431488,4.44082041964188,5.00204175466778,4.32668692191001,4.61706714200434,4.24203941601725,5.24093071264664,4.43323814243058,4.4380839974068,4.09266480524573,4.54316568896837,6.02537806913961,6.21699877056938,5.19920725040993,5.60630122335557,5.73154301709164,6.32259435491468,5.35928444437108,5.73786671464378,6.01738273951888,6.20951946140177,5.56691021102269,6.09169760817768,6.129343498035,6.39610502360233
"IFI27L2",2.68621992818866,2.47791530134496,2.78272418893502,3.25165659689346,2.23473954043139,2.42418659183244,2.30362691194315,2.68468674755359,2.14932916849454,2.62061560290801,2.50602897974285,2.71226812654436,3.95176623774203,3.82279355479614,3.67076209375725,3.38619808061714,3.8884708235308,3.62717386873775,4.0166271568976,3.80667198766653,3.79048429582765,3.67544501870121,3.31072437647304,3.84872752775642,3.6577775647583,3.76253509249464
"NDUFB2",3.27450573538982,3.04397598303469,3.13414387280898,3.55448397223284,2.9544320598905,2.98239305469479,3.216782590596,3.0918620060949,2.73795988719975,3.02939588199017,2.94024180512152,3.14032179558299,4.48924351117596,4.18602670098364,3.88897193534051,3.8290753548867,4.09382171957778,4.01696310635681,4.04416405845344,4.23353651914087,4.15894087007889,3.94323220393184,3.75524964471895,4.35130813187659,3.91757583505834,3.97305148821242
"COMT",4.40181236512194,4.83870994839086,4.29968393985617,5.07372043358239,4.08789743861358,4.50168770890514,4.38945248249522,4.9754943617331,4.14943774246076,4.7935403572891,4.28646760231899,5.00978931155219,6.28240402048052,5.50889227628602,5.41554601964364,4.95681530093445,5.75884703302678,5.53306196619792,5.68895589004698,5.50974221527284,5.37204020220465,5.52501421232299,5.58355327210964,5.96800679237309,5.68335459766582,6.00929157598287
"VPS51",4.75737445864842,5.1542456052606,4.89237997274125,5.63271970808723,4.74838951174206,5.14736969843528,4.89905547466602,5.12311879904764,4.9986200755643,4.87428004286348,4.89273327933788,5.27281801268973,6.62684415129982,6.30866203082666,5.87577638090249,5.76545432576835,6.07238453777765,5.96622305159352,5.83674993514364,6.24540323428566,5.95083756149705,6.09560757996187,5.84022897274326,6.18747052706803,6.31910735930309,6.4552236550843
"ROMO1",1.49920172458405,1.13461476807066,0.656820471782906,2.45522217705788,0.73919372993175,1.31694450831548,1.1548782219637,1.09620456779334,0.747692148241268,1.33642587311133,0.636327708435144,1.07255173989397,3.57101951346678,3.26003291123786,2.84587505027921,2.95665227156679,2.90849634910794,2.96173249777619,2.38050336447402,2.94246085569252,2.7459104053815,3.18940250929146,2.79919560985273,3.40204893246591,2.82820043935507,3.27852155623292
"VPS28",3.96595396247358,4.36833272009902,4.3105997253938,4.56244625285578,4.00510141097755,4.48050547197831,3.96556754369654,4.54399835533538,4.14800860620086,4.03822524804258,4.10330703681613,4.17023697813784,5.26807636522318,5.04493402801534,4.96536969583501,5.29442681121382,5.01882828873288,5.27167274549699,4.7878519102809,5.05680130550654,5.21094367051738,5.34199808473077,4.75731535913434,5.16418554443008,5.01310759835224,5.24793403660877
"THAP4",4.23843410410536,4.58753283966706,4.15812964720546,4.57261000551381,4.21330195210073,4.36908153052772,4.4203681610258,4.62448392989325,4.26538916506363,3.90601017597543,4.2049425034243,4.20235587087199,5.1742917102519,5.58184400993334,4.64244506303673,5.02665861134923,5.31854580648442,5.76102629248759,5.30948448126356,5.35321149410449,5.36640233793862,5.28930611302295,4.71099124010945,5.31447739493216,5.2291545641244,5.23922735615833
"AC007325.2",3.06540867682778,3.61731958578155,2.94930932051538,4.19326376945443,2.26125794829595,3.92891126163599,1.01244837796504,2.91947442786884,2.70397640999805,3.75559181802965,3.21347814692081,3.67909020211482,5.70755473005557,5.49663436764042,4.83433934985185,4.84381900341468,5.0403124269465,5.22561574957588,4.33581375781505,4.8821484294484,5.25747934650907,5.06453070428396,4.56363799664977,5.40840303724806,4.8930338944644,5.27937579882088
"POLR2L",2.80767727080831,2.58654717712443,2.33463611671297,3.60504965434407,2.30223021322954,2.46723921220989,2.68894888615269,3.20304042600115,2.06616995743272,2.05439946665409,2.32108999259145,2.50355845878026,4.2938428192639,4.39784509719479,3.78513057502485,3.60073621361946,4.0711048155799,4.26423644974806,3.33933246552363,4.04319150402969,4.14586403753999,3.98228817960162,3.87413741059691,4.36121299180666,3.8013054243339,4.2629720269704
"GSTP1",4.84962584835681,5.41414474496719,5.66873382276975,5.43866640461642,5.12681585334092,5.27696116556475,4.78922155432003,6.17904297264243,4.89639958471194,5.27526319968064,4.97168131957332,5.25291262913308,6.85756692399914,6.23782592539219,6.35531965208933,5.93777989037786,6.29647997399301,6.32415231823098,5.87416411761713,6.28025151204785,6.04216209607084,6.28620948823929,6.48237121007604,6.78921732596862,6.30349552403548,6.91499185385976
"ECH1",4.02796868361846,4.30351573199205,4.32250665160481,4.32797312341889,3.94063302574325,4.25949783360239,4.02557803817496,4.74283420057696,4.04340668374577,4.25308202358241,3.87009482367371,4.42382519865349,5.65037941734453,5.1659387696735,5.08442955055984,4.78832934317718,5.13433235519813,5.11652788574905,4.90592705546194,5.23784372056866,5.04186404402119,5.39428430363983,5.1159652918741,5.27705899182198,5.41070278024133,5.34907702523071
"LLGL1",6.14842991376448,7.04005932293624,6.42140457532558,7.13592208949491,6.03433513183615,6.31538707475453,6.08212789047686,6.5586054534946,6.30645894618001,7.06405014724369,6.55270276994477,6.91467055812847,7.96016207111486,7.66305948023263,7.13482621513294,7.14157599472725,7.44300590691376,7.05547357096126,7.63167650425489,7.5507150260091,7.58158263803292,7.10636787252527,7.215400490297,7.76766936125856,7.59437331128187,8.01058316972255
"LONP1",5.28890422160001,5.59316850716492,5.27874210051083,5.67100296210326,5.29065696432071,5.51775462723333,5.41730463512774,5.76726743645897,5.36685659828146,5.24305374751736,5.08064483115683,5.46189087192229,6.24660841063977,6.43575472314332,5.97148870573448,6.45968691347747,6.1432928927608,6.58754579606606,6.23982803188383,6.36910551855561,6.67367594235778,6.60329359407566,6.07609386499704,6.38592326714282,6.39484574591244,6.40592298762744
