"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"UBL5",1.26113740956942,3.12318301577299,8.01791671478851,5.25206151211044e-09,1.51500091034753e-06,10.6512855949224
"UBA6",-0.986036445761022,5.91080120671753,-7.97782009604694,5.83419533398791e-09,1.64857691008973e-06,10.5753604736535
"AP2A1",0.732185800862093,7.0336089140611,7.94602613098707,6.34221886495404e-09,1.75628724808307e-06,10.4958920688705
"LONP1",0.897639783345467,5.95990739285277,7.87137838520188,7.71950292684505e-09,2.09576936323719e-06,10.3023957693048
"WDR18",1.06761062831632,3.25176265784934,7.82686778022957,8.68205359218095e-09,2.31176373148726e-06,10.1825292285827
"C19orf53",1.44207515090522,2.99443122256307,7.81763357436806,8.89657968261499e-09,2.32418947708466e-06,10.1365543284937
"LAGE3",1.32621091851245,2.54319200345575,7.78249381117333,9.76346520956532e-09,2.50342480169706e-06,10.0076454426075
"SAC3D1",1.46523827451518,1.87585869537227,7.75375117779193,1.05361580448243e-08,2.65242989615705e-06,9.81310804785638
"TRMT13",-1.10785393760273,3.06797096036855,-7.74644377935339,1.07423404794908e-08,2.6560436835541e-06,9.98185371560987
"CELSR2",0.775394599720575,9.03711551454508,7.72063352850479,1.15040191004111e-08,2.77185409549521e-06,9.9217376124032
"IGSF21",0.897109953149396,5.13226454813305,7.71714445348899,1.16111178346614e-08,2.77185409549521e-06,9.90662239090507
"RAB11B",0.951635085364628,6.42107627128166,7.69168882267919,1.24238130408245e-08,2.80188390103224e-06,9.83767026127969
"UBXN4",-0.781683942240569,6.2624059018942,-7.69139129168423,1.24336465686463e-08,2.80188390103224e-06,9.83613640842958
"C1QTNF4",1.26414770324907,3.92682543573555,7.6913790312359,1.24340519515329e-08,2.80188390103224e-06,9.84740322865579
"AP1B1",0.9158284701033,6.87356833355951,7.68226023150651,1.27393126893598e-08,2.80188390103224e-06,9.8144399765897
"CAPN7",-0.671449118035434,5.16900494963828,-7.67710602136675,1.29152155588599e-08,2.80188390103224e-06,9.80017899355501
"FAM171A2",1.28160300528256,5.28244723372274,7.668604542452,1.321076914148e-08,2.80188390103224e-06,9.78098847079694
"NAA38",1.38488321155892,3.14133692012241,7.66467613109813,1.33496548211057e-08,2.80188390103224e-06,9.76089763460067
"PRRT3",0.933318595168584,4.79739367870905,7.66450341573382,1.33557949926425e-08,2.80188390103224e-06,9.77243223608927
"AC024592.12",1.4945496530754,1.75354538795041,7.64042553694949,1.424051782053e-08,2.81744408062274e-06,9.50729898837547
"PRKRIR",-0.795401806243963,4.80061803210613,-7.63863050017851,1.43088158029639e-08,2.81744408062274e-06,9.70279504759162
"ZNF891",-0.969496417033086,4.86002400106344,-7.63801268957363,1.43323993755233e-08,2.81744408062274e-06,9.70077010899357
"GIN1",-1.10840325506204,3.16390464564621,-7.63199747495699,1.45640932008155e-08,2.81744408062274e-06,9.69149965105615
"EDF1",1.17836331971329,4.43033140631807,7.62882539647229,1.46878053460997e-08,2.81744408062274e-06,9.68359702598532
"SOS1",-0.816495126973798,6.33846903077899,-7.62719124725443,1.47519542118311e-08,2.81744408062274e-06,9.66921123382804
"FKBP8",0.897092299012616,7.8657213375303,7.62459753606858,1.48543563401315e-08,2.81744408062274e-06,9.66860877094122
"NOSIP",1.00264107588209,3.62414774303016,7.61949452588636,1.50579429121067e-08,2.81746321028417e-06,9.66151323928375
"CPNE6",0.97367501643247,5.94426181212107,7.6082771381965,1.55154961195064e-08,2.84760963019265e-06,9.6202763380644
"ZNF654",-1.03469030911133,4.30113242851384,-7.60551330660463,1.56303865300189e-08,2.84760963019265e-06,9.62123068608611
"FAM173A",1.72439966907065,3.1845360518134,7.59541846025648,1.60574216611936e-08,2.88308957039589e-06,9.58120087252497
"TAF6",0.812303602230243,5.55152608327052,7.59114891154788,1.62415850419529e-08,2.88308957039589e-06,9.576279495611
"TMEM151A",1.11884230097083,5.12162705909821,7.58506680203414,1.65076468776371e-08,2.89322631225018e-06,9.56394862369276
"FBXL15",1.04973060805151,4.4059055222636,7.55957636003908,1.76718142732491e-08,3.0585492553426e-06,9.50349037516572
"PPDPF",1.65767638145037,4.94260661049604,7.54773485405674,1.82406876754496e-08,3.11803162412685e-06,9.46999408514403
"SCAND1",1.49710205589254,3.46729899932888,7.5229909647444,1.94902440305645e-08,3.29099901033166e-06,9.40855840375196
"NDUFS8",0.719358443652191,4.77730574501876,7.50552632558728,2.04242776964208e-08,3.40716324077882e-06,9.35772015442559
"NBEAL1",-0.808364874831326,6.15981677326905,-7.48639817771431,2.14995969538153e-08,3.49694966896319e-06,9.30027282690515
"MRPL24",1.05442012437768,3.35168203775356,7.48157010045739,2.17799957802244e-08,3.49694966896319e-06,9.30275404750489
"LCORL",-0.827441185945622,4.28287114599754,-7.48016601446025,2.186223592461e-08,3.49694966896319e-06,9.29448303191872
"ZYX",0.889248043547561,5.31820697409093,7.47750548284224,2.20189351501594e-08,3.49694966896319e-06,9.28041957448036
"MRPL12",0.96388320190335,2.98569370753491,7.47403082197045,2.22253048439088e-08,3.49694966896319e-06,9.27385569759884
"PUS7L",-1.19469662135047,5.3585481433,-7.43494422977041,2.46867678018756e-08,3.83427091217573e-06,9.16648417049094
"USP45",-0.829171831176927,4.73121216684312,-7.43140290804953,2.4923037851785e-08,3.83427091217573e-06,9.16164206029269
"RHBDD2",1.09096925209092,5.36864671460474,7.4258684541285,2.52968958026163e-08,3.84901999212116e-06,9.1453406448793
