"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ADRBK1",0.529192267693085,6.29347078743177,4.77148383871313,4.25307569348783e-05,0.000411053098804934,1.88157853884469
"FKBP3",-0.898552249652984,4.299552738049,-4.77135776663174,4.25459927408708e-05,0.000411053098804934,1.91601590862563
"KHSRP",0.473436212318713,6.19020105154046,4.77117552635789,4.25680260636047e-05,0.000411053098804934,1.87974219017171
"CABIN1",0.493574572795992,7.10293948516861,4.77069430702961,4.26262612807884e-05,0.000411326992176914,1.89022730928185
"ASCC3",-0.57288539454832,5.76765467459717,-4.76991235098435,4.27210594312932e-05,0.00041195307308747,1.87336911507293
"ELMOD2",-0.857669690613888,3.69261176744111,-4.76894819588098,4.28382345797409e-05,0.000412793904942639,1.94375780269652
"DGKZ",0.83705507630999,7.73162000429087,4.76560514056217,4.32470012640815e-05,0.000416441403780701,1.88831353774951
"GOLPH3L",-0.836332755125243,3.76812567684101,-4.76343747476219,4.35141192388073e-05,0.000418720770033806,1.92356038439711
"MRPL50",-0.890602800616137,4.35040676721336,-4.76268953913865,4.36066662648937e-05,0.000419316935802465,1.88977742867536
"PDE7A",-0.67139530426398,4.42481012556469,-4.76244492297619,4.36369766888113e-05,0.000419316935802465,1.88521361084931
"TIA1",-0.695256241421113,5.20651768195787,-4.76133115549218,4.37752487958573e-05,0.000420190930196241,1.85672229818316
"WDR34",0.91348074263177,3.07227232699283,4.76122090054769,4.37889604089764e-05,0.000420190930196241,1.98552874433808
"COQ10B",-0.740923326615167,3.27598851365773,-4.76093479074294,4.38245617441495e-05,0.000420239704190068,1.95277980197083
"LYSMD3",-0.788647341739959,3.57740839369961,-4.76054001473029,4.38737319290296e-05,0.000420418433307403,1.92825865638136
"NT5C2",-0.524455680153811,5.93388647665593,-4.75977823843536,4.39687678537928e-05,0.000421036114983815,1.84545277032403
"ZNF322",-1.41456099770937,3.35792319891663,-4.75864297565336,4.41107782376327e-05,0.000422102443594303,1.94618581156226
"RFK",-1.32655295393126,4.23331221678496,-4.75659586138147,4.4368005817088e-05,0.000423835760166392,1.88219502548885
"RPL7A",0.7555857216617,6.94157524849866,4.75633912340045,4.44003709626323e-05,0.000423835760166392,1.84848316674741
"ARL6IP4",0.616143681454591,4.00195210441239,4.75622764936859,4.44144310139401e-05,0.000423835760166392,1.8946265836499
"TMEM63B",0.701330793518571,5.83249715020961,4.7560996240095,4.44305841199245e-05,0.000423835760166392,1.83905561139339
"DYRK1B",0.700255823253696,4.43700907839372,4.75597897041191,4.4445812467703e-05,0.000423835760166392,1.87185408146412
"PARP3",0.800598640858568,3.68759715987375,4.75564868762109,4.44875258059857e-05,0.000423850483531974,1.91715428127575
"ODF2L",-0.947900209416171,4.99447329482473,-4.75547942635143,4.4508917878521e-05,0.000423850483531974,1.8467279991701
"TMEM221",0.997855334233518,1.50662375569655,4.75457434830391,4.46234797494556e-05,0.000424647765134765,2.07342483663465
"SNRPC",0.690737616946937,2.46593536176019,4.7533272032618,4.47818197513971e-05,0.000425860261033659,2.01301991711914
"C12orf10",0.561983444032427,3.58637479683596,4.75251699858152,4.48849840911007e-05,0.000426546743225988,1.91205046409694
"ADGRL1",0.623226623509491,8.44804523116328,4.75129434651474,4.50411132812231e-05,0.000427735261987891,1.86405588937567
"HLTF",-0.582989374601906,5.22158949039555,-4.75066201855112,4.51220714387533e-05,0.000428208768926005,1.82666247073401
"WDR24",0.641127382537772,4.20570309858533,4.74909245900221,4.53236508185463e-05,0.000429825531522991,1.8637679458554
"NISCH",0.632936206002397,8.47243877202156,4.74701126030527,4.55923213140833e-05,0.0004320758874707,1.85290396263623
"MYO9A",-0.586852649183055,7.22740841897287,-4.74644792181966,4.56653168429113e-05,0.000432470022645729,1.82522710563213
"PRR7",1.23110585855778,3.48221152413803,4.74615646336439,4.57031286470086e-05,0.000432530640185091,1.916735916943
"ZNF706",-0.723341893162512,6.04626244017135,-4.74485348005354,4.58725495903886e-05,0.000433835857046463,1.80500057680231
"ZNF784",1.11988259294396,1.70076755747281,4.74349114192352,4.60503557337373e-05,0.000435218530167167,2.03914859061909
"ALYREF",0.812383348910827,2.66882470393076,4.74216901383368,4.62235687862055e-05,0.000436539750295529,1.96745242138735
"TRIP12",-0.483027940246631,7.56888495700888,-4.74173281210786,4.62808578654458e-05,0.000436539750295529,1.81854438882549
"UBA52",1.07603099064166,6.16824506972628,4.74169931336545,4.62852603799181e-05,0.000436539750295529,1.80174182815335
"HECTD2",-0.956896910160695,5.13141910617615,-4.73919009073698,4.66162166672722e-05,0.000439360235118643,1.79847275142765
"RAB22A",-0.69327937766412,6.48042428056039,-4.73865916169583,4.66865449601798e-05,0.00043972210950867,1.79176867467103
"FBXO11",-0.625468813051056,6.3584873117818,-4.73773357908668,4.68094023779536e-05,0.000440577902080944,1.7877282283841
"PDS5B",-0.872366524987394,6.62054414134422,-4.73668288705795,4.69492556580913e-05,0.000441592384161146,1.78847475797378
"TSFM",-0.698862360094372,3.50980053031163,-4.73438397057313,4.72567049063381e-05,0.000444032678032478,1.86135096348537
"SYNCRIP",-0.707664649738598,6.57891701826331,-4.73426108227856,4.72731957876262e-05,0.000444032678032478,1.78095439878633
"HIBCH",-0.825362014193316,5.0484806526377,-4.73287899602705,4.74590578895721e-05,0.000444997313565524,1.78254963084527
"SNRPA",0.62861249348913,3.23647957566423,4.7327372115565,4.74781659993713e-05,0.000444997313565524,1.88771943121085
