"","01.NX","02.NX","03.NX","04.NX","05.NX","06.NX","07.NX","08.NX","09.NX","10.NX","11.NX","12.NX","13.NX","14.NX","15.NX","16.NX","17.NX","18.NX","19.NX","20.NX","21.NX","22.NX","23.NX","24.NX","25.NX","26.NX","27.NX","28.NX"
"CWC25",3.89461503418282,3.92593853790431,3.879418515628,3.96223479533801,3.05986546782025,4.07497421504348,4.42797456347748,3.65072931037919,4.00796886090034,4.10811626048951,3.98594476013366,3.95430435728403,3.96476770269419,3.86635352175694,3.49894371145771,3.75582621948154,3.79830877087403,4.5450692126654,3.47491524892727,4.74780643984134,4.24350880457789,4.15065577156918,4.27997600842485,5.10245342045691,3.74152984921305,3.76491451450313,3.83295605267834,3.90269358720227
"C17orf96",3.6449782862743,3.26694995544112,2.04579918570966,2.60279487798524,4.19846222960282,4.63041609550598,4.40322638868125,4.52143862987773,2.56844236104752,4.11409003671962,2.82942231745844,4.63646786089346,3.3648727745152,4.89186717238878,3.06239051435543,4.6004055679055,3.10987802668317,3.94973835643537,1.98219477860243,5.90660646548786,3.09269328130542,4.6313112572625,4.25725123398757,4.686889296164,4.00327086003101,4.6026819168738,5.0150592850402,3.40252269228574
"ZNHIT3",3.37785925525358,3.70468335831086,3.46672905061759,3.27444762243671,2.97047014345197,3.80090307317364,3.21687194674667,4.03468040385257,3.32675676607194,2.98967816553293,3.51572856861607,3.29597044464994,3.15785190366182,3.55107151661344,2.76460602419016,3.48440692283766,3.35087139699286,3.0145803129913,2.78709090472322,2.95007338376562,2.96110984294095,3.04437114435413,3.3882473675809,2.9315991669881,3.74877712521823,3.10356684419972,3.15339288818451,2.73974566916419
"CYFIP1",5.87415761478533,6.48519219779833,6.42066598261072,6.75279665766545,6.55290279354559,6.17386529736011,6.17964839133021,5.83750641145055,6.17482096026593,6.57674512696503,6.55123719955585,6.1317292844852,6.51499643250732,6.42893863169,7.13811612665444,6.42429317638083,6.80839388665858,6.67799006373704,6.34779010495038,6.81979205996575,6.22153450227487,6.59140312454365,6.99017210168242,6.98764870318573,6.21926707430075,6.52412566315806,6.79590418983137,6.90918871165809
"HIST1H2BG",2.43833925746609,1.29892784281849,2.23962466363475,3.18937407487682,1.36573586440423,2.23683666810363,1.62009502500481,1.57808405503694,3.04886299579097,2.4241124671888,2.00545635234169,0.381249408613095,-2.55398816510199,1.8971306603531,0.96925855019904,1.31108804026825,3.93580689380091,3.36271281418005,1.9192575996288,2.76229720049749,1.46864974031385,1.85899455048574,2.75515397385639,3.55298804992975,4.17718481709743,1.49959483171036,1.53266367225419,2.2210931853295
"USP27X",3.37785925525358,3.45824711550095,2.26954055678519,2.95175769403818,2.57508118588669,3.70541337399882,3.19396830638677,3.66026065096813,2.80858641562878,3.51717031040407,2.138076913767,3.07070103765383,2.75721777874461,3.28494362893282,3.5299979762667,3.10389689581141,3.52638113498288,2.97252824085022,3.44171093548077,3.42273047360022,3.21327213378386,3.30010948995949,3.24545008363775,3.03160894397382,4.01233237552787,3.37710049947975,3.51467437554876,2.3643882143872
"TAF9",3.28886169313246,3.7782860071089,3.59040063463127,3.4431807497131,2.48111057859998,3.80090307317364,3.32623411588032,3.74332232313614,3.48613254028578,3.69508282405248,3.43551928069307,3.22471862330762,3.32294364690636,3.66773677074778,3.44565332981927,2.79272077652909,3.3559067046219,3.18997592438065,3.41914241699183,3.86860370258047,3.21327213378386,3.51726775623161,3.24545008363775,3.50507930860556,4.18788863674131,3.27573443336696,3.12974048262337,2.78412432709903
"NOL12",4.0049059947505,4.37661176397243,4.19214713011053,4.06928508591429,3.7113577839283,3.39855742189312,4.23391418199634,3.66972943465775,4.13369212667691,3.195253589464,3.76581522646983,4.16689757043278,3.76003723479189,4.04953324513309,3.75695194950691,4.15149503957489,3.83122205329481,4.5450692126654,3.92280357749328,4.07264435413702,4.10230033707006,4.82472645716155,5.17493055790268,4.99258316201035,3.6242761096157,3.83137249658789,4.34019998679659,4.2837308562021
"GATSL2",4.68334862409136,5.48451849996326,5.82460124528344,4.55067282298769,5.9932897206918,4.71783642544729,5.37554923416406,4.99431368133916,5.41787200960535,5.00899408681169,4.86510977438131,5.16400659503275,4.89144630724409,5.4788615865803,6.10057694281652,6.47627260194322,5.4935763161892,5.25562760536147,6.40202472609534,5.70656538553788,6.06207876274212,6.75824994622729,5.94017419960979,5.80137698291303,5.66850524931938,6.12113357116197,6.44575760652239,6.26153435212166
"NATD1",3.4119758995615,4.66233276407822,4.7856057634476,3.77054033933449,5.20055651314235,2.86245420882136,3.94936701890807,3.99756509916197,3.88937668699705,3.04075006912152,3.95030855303042,3.76638335344762,4.19914511568482,3.61058310685269,5.38004055605656,5.43480297007574,3.98538709804452,3.9223867383695,5.53765365430076,5.20808034259708,4.7414757716486,5.26909403782492,5.08745776900456,4.77032026902472,3.91904937720318,5.11063132763259,4.872704397896,4.94228626622744
"SOCS7",6.55710290794827,6.69612196748351,6.6611030762348,6.09809053046475,7.07520738150538,6.68013506158209,6.41448181547592,7.03188662560135,6.32648537255707,6.57998591362935,6.16482883600445,6.66597868438009,6.5861443516495,6.64642759914106,6.61193469831525,7.14732096892048,6.21329799957963,6.68044121076765,6.97308464882558,6.57398353902471,6.97118682157648,6.67284466070539,6.74680474890384,6.37861495022414,6.50257836916072,6.6792273416024,6.7354831684578,6.46037324654086
"HIST1H2BE",1.32036279211102,1.29892784281849,1.29089960419113,1.98206748795958,1.05383780544668,1.49022792064965,2.00928200175238,1.93291125966576,2.06134605499028,1.68721157463661,1.55222881344358,1.58799489661393,0.956725869522656,2.20577898827302,2.03200966542527,1.84531055613582,2.80574710277002,2.2895778800273,3.30067938462477,2.38718950644154,2.20999562304518,2.11725416280977,1.13563841416,2.24092008942334,2.85714340303192,1.46652086664869,1.49613236960681,1.5816766671644
"RP11-314N13.10",1.58246033659842,1.59891800779937,1.10429947705859,1.64128900701278,-0.28022169614147,1.97819781794232,2.39795764936468,0.489487059275946,0.0683880658928538,1.9502190218172,0.62383555698781,1.39378989478103,1.16092202807511,0.540083637646544,2.08872995442795,1.6882388299066,1.8915815406074,2.8029220426603,-1.01873546914178,2.30858873984387,1.01719710903981,1.35662734220107,0.524206959279145,2.42872408682374,1.91713942652767,0.503584091361902,2.04368871021733,1.51301945791194
"ZNF658",4.89112282646342,3.97893321404645,3.45375820888983,3.8373089269579,3.56634931253465,3.65859207498228,4.45712265753941,3.91238626089765,4.71935981486491,4.10811626048951,2.59106575471388,4.11267192936562,4.27440793197974,0.329534823674441,1.55669494637551,3.14980940378129,3.65041648921284,3.97658105691801,3.70688446399879,4.11020488548511,2.37419709147879,2.94795109371605,4.81144865668104,3.90909143883688,3.73789251301504,3.78517531513012,3.18815994488024,2.15503825801248
"TBC1D3D",2.0835818337182,1.54370388492386,-0.387237531186545,1.3591546498011,1.67958941922712,1.22234765895257,3.11081487269884,1.36147164027143,2.19042736567953,2.1953104578554,1.62636226948883,2.65977396863249,1.59595401438578,1.1010631856918,-0.458212461851396,1.64614538778704,0.863798639795406,1.36040996862373,1.33192626238718,2.37180820960007,0.949368595835065,2.79004358291553,2.54607435186591,3.99583847786436,1.01818254498173,1.56355147257952,1.38063706329859,0.0644263474150235
"TBC1D3L",1.69757706067411,2.2083683135406,0.72698453875629,1.94794248033436,0.868314584838191,1.93394566084617,2.87198880330988,1.96402928289714,1.76232868830636,1.89577642219034,1.94879517628092,2.65977396863249,1.44775942641466,1.34484243327253,0.630267486590605,-0.671336949634726,2.23548868928856,2.145618954331,-0.421730996313754,2.85371256161789,1.60714995265299,-1.22607378801977,2.83405469470849,0.527124198498617,1.32013124484358,2.72437365146959,2.51462080121579,1.91006745711665
"WBSCR16",4.01603982854932,4.32841900609333,4.54997704828828,4.09290038234594,4.87687560177784,3.80090307317364,4.11092378322404,3.3188787497041,4.08470955609107,3.71879823730476,4.0812831650888,3.92762979069332,4.17577873797658,4.04953324513309,5.20509204940671,5.0019103876621,4.33306711330976,4.32042686227492,4.7757729959592,4.37994652443505,4.85704027151302,4.6821498188329,4.40412171897218,4.45439664078221,4.0273095595518,5.00805751549727,4.91828608219675,5.24447517697526
"HIST1H4F",1.08688884664358,0.131691666178287,-0.211655094687433,-0.675737562624858,0.868314584838191,0.893120124094648,1.03482640991992,1.10649053622505,0.0683880658928538,1.05342871227886,-0.000378852830158211,-0.644163399765767,-0.21951062644696,0.211490472340956,2.06064854035066,1.51195289234061,2.89838903813758,0.550748519305049,2.3111703867744,1.1243817859778,2.05726340444994,1.71016589590644,-0.0251272623062014,0.223084239512405,2.23871942571743,1.28872134343686,1.88320656599994,0.963376674696963
"NPHP3-ACAD11",4.761506165566,2.24344455957238,3.11784318723856,4.10068702072426,4.69349129001324,4.27003157154497,5.08320251085592,4.15417483721271,4.22693377997714,4.57459694635067,3.53510297915421,4.30456713770614,4.39397974213993,4.40591917093071,2.00279074763262,2.99071936700881,4.36088427430153,4.01851686023072,3.50737251079997,5.02845942255278,4.96832052889561,3.78252363110659,3.12510312930366,4.27421508532354,4.28330645040859,4.50426626116825,2.16500698310798,3.8410112200576
"ZNF280B",4.42808463721609,3.36576689617915,3.25874126816466,3.97075742045523,3.22357900867952,4.78477139799209,4.46192392842668,4.73944348299516,4.43665518053166,4.49442784682517,3.65506606390631,4.29763974134193,3.77047411464393,4.02349556916531,2.06064854035066,3.53141356764686,3.76462704797791,3.86607690270687,3.05934088040655,3.23996353969961,2.59002040673635,3.58295115334651,3.96640469654719,3.41165122208912,3.88984634328625,3.35015396484292,3.34016975629955,2.47681330457067
"MLLT6",7.58299674644241,8.6118523872905,8.81921082133089,7.69045225996111,9.10481132106847,7.44948347412464,8.40798222702404,7.63331727454723,8.20940620866311,7.6925521303218,8.15828783727316,8.38911802633393,8.46639615314764,7.84797059539414,8.30903127115701,9.08016056411028,7.8471240166828,8.17978648474037,8.52615966005256,8.2425595591389,8.68830540277286,9.24496207414447,8.83939745099628,8.61178904945877,7.74469845040466,8.67281519099435,9.06015565320812,8.83398032790291
"PPP4R3B",6.50964335183891,6.29349726455323,6.39883775973562,6.36863258934788,6.54904827649572,6.41730299446843,6.36663863227735,6.51804641325025,6.61224072545778,6.35633495951689,6.28127085347991,6.1317292844852,6.55930914960678,6.48248437831226,5.62981611247895,5.81798402564375,5.71645557539946,5.31572720751955,5.67495411144459,5.5564847305351,6.45192159439656,5.74133970015866,5.66170132213113,5.55477170845159,5.64442180627888,5.67300892563088,5.66214621967812,5.64819626117282
"SYNRG",6.01400148673049,6.54967033175442,6.30806425006402,5.97428759466695,6.06252036170147,6.02096457240435,6.01952351768727,6.20944471466672,6.24337619412184,6.25454800211761,6.06839156412154,6.03507868430273,5.94832960044797,5.87806066502902,6.01169949123263,5.71739441935749,5.77495708188762,5.61808122272056,5.62406036197994,5.48501474058212,6.0005711940506,5.99160868639342,5.95965966287789,5.85559842792652,5.87053756608991,6.0078819913779,5.72268825854131,5.90252267783252
"NUDT18",2.42169062128499,1.70338460706606,2.51406649371401,2.33878958412598,3.0380305637375,2.32514728935507,3.06105419434913,2.13783534410106,2.61518372971039,2.82462686819344,2.81364295182792,2.52391134345584,2.53037937166026,3.47625750388603,2.79900788194698,2.73364705215241,2.69089294185282,3.39491013901103,2.5583771681542,2.4904979181206,2.49805932133074,3.68618557912685,3.21038822803503,3.91957187767161,2.71637389831346,3.18715073400106,3.22210883912597,3.53827052292237
"ZNF2",2.42169062128499,1.9355886064336,2.38336159775025,1.87717107557078,1.73492668973357,2.39209911595127,2.56792232052993,3.51022358581084,2.70435488891503,2.83912570261427,2.68078088758077,2.17659067380761,1.16092202807511,1.69202312740256,1.3401686879386,2.42061614867352,2.14530220364638,2.18297763835795,2.18308075408677,2.66469514379462,0.949368595835065,2.61270391520922,2.20976690340512,2.96233669701074,2.22838749981214,1.84666185674502,1.70261218882376,1.61481765339107
"LENG9",0.395827350268974,1.48629225312115,0.332691824419024,0.940281650813129,-0.803523043541087,0.585091261907413,0.75083376911812,0.206880839236207,0.525262928579233,1.19542418791371,1.34829269430337,0.154652483911531,0.20659254240212,1.16597721338606,2.49765677357529,1.72913885184254,2.01130304296024,1.48529091073403,0.814301716198788,0.171204996271756,0.640810707006812,1.30565969499999,1.27790273246786,2.22410785097611,1.30053849640315,1.65446536895944,1.56829274387495,2.03774615346416
"SGK223",3.34291624421724,4.10824690004798,3.4006762359426,3.98765310120256,4.33902794737341,4.67478831525561,4.83194991286908,4.99807693628831,3.2694632729353,3.67097104575986,3.68138852216938,3.93657622458449,4.06143381963056,4.49704164291451,4.70856156442318,4.59488383431455,4.65447623917915,4.57348088746977,5.00522033946981,5.61807685321317,4.20766781984953,4.95860149230394,5.01818678962894,5.46996564517421,4.0273095595518,4.61405305559383,4.52380353754294,4.90257964987212
"FCGBP",5.41729909399447,5.70185878264554,4.89999689636903,6.81091040229362,5.38915756026703,5.0616465365172,4.75579699292007,3.92825208227907,6.61655485169318,6.35885274146264,4.65537537701745,4.49828320939326,6.55930914960678,4.99818997119604,8.32608777122187,3.87906580712492,8.67888667485057,6.3363509658455,6.70924683881559,5.90794007621098,5.35984862552759,5.961055307494,7.62342850471445,5.18730116239155,6.93424814355977,7.1223801903122,4.51925952843047,4.91593698257164
"CH507-9B2.5",3.4119758995615,2.76183544764376,3.1503645158157,3.73095197212314,2.60509206007853,3.73150160160997,3.48560949539482,2.78629682103177,3.51106387230132,3.67905316359187,3.42517215383178,2.80362918896707,3.05914634720153,3.53886883949366,2.89754935602026,3.61016070426672,3.50840429350868,4.03903633048116,3.46393183862576,4.23020385500543,3.28381730053935,3.30010948995949,3.81124387615099,4.02525092397113,3.6631509477436,3.87613616206158,3.4776787765506,3.69369507572537
"AATF",4.86980136036547,4.64276008372672,4.76475168865677,4.44453524589482,4.9252573829236,4.68817121863177,4.85403341453884,4.34355811829521,5.37437740355271,4.61307051889459,4.88033905630157,4.78255113472887,4.55356941732484,4.37879092310252,5.35135078891449,4.79113695569791,4.5015683170414,4.74565518353357,4.79342880825632,4.57724689333702,6.03982929404267,4.90824185540712,5.10982818373213,4.90299576949841,4.69138035750577,4.71958626441577,4.58596113603829,4.94554634516838
"HIST1H3A",1.128520254242,0.632769135491808,-0.387237531186545,1.30626156647768,1.05383780544668,1.63546601820374,0.549032159755868,-0.0178750675277855,1.2725155084646,1.36532391678452,0.62383555698781,1.0424572551258,0.324611367473317,2.5355373459678,1.81383923940488,1.6882388299066,2.23548868928856,0.660767068957343,-0.421730996313754,1.76578832059128,1.5163091976063,1.14097165393514,0.445982317328033,1.10635195173187,2.68649335595148,2.22839993101095,2.62023855273224,1.20015102358781
"ARHGAP23",6.92882124697896,7.68688820037833,7.99254121574202,6.42398904917144,8.03679355129302,5.9182342205232,7.35120610627597,6.22718899819017,7.603040024725,6.91800855744043,7.44965716199769,7.12317377616431,7.2770476550357,6.66198274185195,8.48706153762459,8.3962638341822,7.05394997743504,7.55682411520745,8.27245718798173,7.93733473044515,8.58348362865326,8.27752345828616,8.17355356440449,7.59499184519643,7.03550089909532,8.02204828450766,8.05093596139534,8.79181109517219
"TUBGCP5",4.90016501036779,4.73190959433262,5.02802521859617,5.0094137121501,4.56196347702029,4.65106529094155,4.98321764642311,3.92825208227907,5.18596535047051,5.05629927976178,4.96848564797965,4.8503959421667,4.56560543131961,4.22734185186517,4.21747199921334,4.28092244798828,4.5789709146382,4.5699598768077,4.34413859563932,4.48017492720404,4.33937069379566,4.93783151802968,4.95956727270231,5.38175760741457,4.39606776400558,4.2559227622817,4.30367333563844,4.36389174676362
"CH507-42P11.8",4.24147398266678,5.40542262231459,4.46202915434607,4.58992786740288,5.36743466603826,5.68448910705912,4.33158398710123,2.9350512382321,4.48778902525516,5.47829675653389,4.77019525183752,4.1895273915859,6.21414563960211,4.30865093153336,7.17950728469423,3.89712500661839,4.83299973889652,4.26052683371681,3.84874086096358,5.58511069495724,6.56954496653722,5.14773203261162,3.59267839236212,4.3652013401503,4.039180355898,3.93172104667847,5.37332375654113,5.12303744594261
