"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","0/21","35/19979",0,0,-0.192068007935969,1,1,1,"",0
"GO:0098574","cytoplasmic side of lysosomal membrane","0/21","15/19979",0,0,-0.125675028257459,1,1,1,"",0
"GO:0098576","lumenal side of membrane","0/21","47/19979",0,0,-0.22263868711906,1,1,1,"",0
"GO:0098636","protein complex involved in cell adhesion","0/21","40/19979",0,0,-0.205355080405153,1,1,1,"",0
"GO:0098643","fibrillar collagen complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0098644","complex of collagen trimers","0/21","35/19979",0,0,-0.192068007935969,1,1,1,"",0
"GO:0098685","Schaffer collateral - CA1 synapse","0/21","100/19979",0,0,-0.325184529277481,1,1,1,"",0
"GO:0098686","hippocampal mossy fiber to CA3 synapse","0/21","46/19979",0,0,-0.220251931212147,1,1,1,"",0
"GO:0098687","chromosomal region","0/21","417/19979",0,0,-0.669404369432206,1,1,1,"",0
"GO:0098688","parallel fiber to Purkinje cell synapse","0/21","24/19979",0,0,-0.159003578077694,1,1,1,"",0
"GO:0098791","Golgi apparatus subcompartment","0/21","410/19979",0,0,-0.663643361351541,1,1,1,"",0
"GO:0098798","mitochondrial protein-containing complex","0/21","176/19979",0,0,-0.432233061295127,1,1,1,"",0
"GO:0098799","outer mitochondrial membrane protein complex","0/21","25/19979",0,0,-0.162286413680123,1,1,1,"",0
"GO:0098800","inner mitochondrial membrane protein complex","0/21","54/19979",0,0,-0.238684851928434,1,1,1,"",0
"GO:0098803","respiratory chain complex","0/21","112/19979",0,0,-0.344246876228575,1,1,1,"",0
"GO:0098831","presynaptic active zone cytoplasmic component","0/21","14/19979",0,0,-0.121410571438253,1,1,1,"",0
"GO:0098837","postsynaptic recycling endosome","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0098839","postsynaptic density membrane","0/21","124/19979",0,0,-0.362328953378277,1,1,1,"",0
"GO:0098845","postsynaptic endosome","0/21","21/19979",0,0,-0.148723049147317,1,1,1,"",0
"GO:0098852","lytic vacuole membrane","0/21","470/19979",0,0,-0.711637077076081,1,1,1,"",0
"GO:0098857","membrane microdomain","0/21","300/19979",0,0,-0.566091008874767,1,1,1,"",0
"GO:0098858","actin-based cell projection","0/21","230/19979",0,0,-0.494787256611399,1,1,1,"",0
"GO:0098862","cluster of actin-based cell projections","0/21","176/19979",0,0,-0.432233061295127,1,1,1,"",0
"GO:0098871","postsynaptic actin cytoskeleton","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:0098890","extrinsic component of postsynaptic membrane","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0098966","perisynaptic extracellular matrix","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0098981","cholinergic synapse","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:0098984","neuron to neuron synapse","0/21","404/19979",0,0,-0.658668568950872,1,1,1,"",0
"GO:0098985","asymmetric, glutamatergic, excitatory synapse","0/21","17/19979",0,0,-0.133797986442692,1,1,1,"",0
"GO:0099023","vesicle tethering complex","0/21","67/19979",0,0,-0.265954352480555,1,1,1,"",0
"GO:0099086","synaptonemal structure","0/21","42/19979",0,0,-0.210436894144311,1,1,1,"",0
"GO:0099091","postsynaptic specialization, intracellular component","0/21","26/19979",0,0,-0.165504465231224,1,1,1,"",0
"GO:0099092","postsynaptic density, intracellular component","0/21","21/19979",0,0,-0.148723049147317,1,1,1,"",0
"GO:0099243","extrinsic component of synaptic membrane","0/21","19/19979",0,0,-0.141456749599229,1,1,1,"",0
"GO:0099523","presynaptic cytosol","0/21","29/19979",0,0,-0.17480533843516,1,1,1,"",0
"GO:0099524","postsynaptic cytosol","0/21","29/19979",0,0,-0.17480533843516,1,1,1,"",0
"GO:0099535","synapse-associated extracellular matrix","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0099568","cytoplasmic region","0/21","29/19979",0,0,-0.17480533843516,1,1,1,"",0
"GO:0099571","postsynaptic cytoskeleton","0/21","15/19979",0,0,-0.125675028257459,1,1,1,"",0
"GO:0099572","postsynaptic specialization","0/21","387/19979",0,0,-0.644381760557271,1,1,1,"",0
"GO:0099634","postsynaptic specialization membrane","0/21","153/19979",0,0,-0.402768323330898,1,1,1,"",0
"GO:0099738","cell cortex region","0/21","29/19979",0,0,-0.17480533843516,1,1,1,"",0
"GO:0101002","ficolin-1-rich granule","0/21","186/19979",0,0,-0.444455006280246,1,1,1,"",0
"GO:0101003","ficolin-1-rich granule membrane","0/21","61/19979",0,0,-0.253728467346764,1,1,1,"",0
"GO:0101031","protein folding chaperone complex","0/21","32/19979",0,0,-0.18363833139051,1,1,1,"",0
"GO:0106083","nuclear membrane protein complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0106094","nuclear membrane microtubule tethering complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0106139","symbiont cell surface","0/21","20/19979",0,0,-0.145135198541943,1,1,1,"",0
"GO:0120103","centriolar subdistal appendage","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:0120111","neuron projection cytoplasm","0/21","87/19979",0,0,-0.303212808896802,1,1,1,"",0
"GO:0120114","Sm-like protein family complex","0/21","112/19979",0,0,-0.344246876228575,1,1,1,"",0
"GO:0120212","sperm head-tail coupling apparatus","0/21","22/19979",0,0,-0.152226707573466,1,1,1,"",0
"GO:0120293","dynein axonemal particle","0/21","20/19979",0,0,-0.145135198541943,1,1,1,"",0
"GO:0140047","specialized extracellular matrix","0/21","22/19979",0,0,-0.152226707573466,1,1,1,"",0
"GO:0140139","solid phase of basement membrane","0/21","23/19979",0,0,-0.155651859367756,1,1,1,"",0
"GO:0140143","collagenous component of basement membrane","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:0140144","non-collagenous component of basement membrane","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:0140149","non-collagenous component of interstitial matrix","0/21","44/19979",0,0,-0.215399832310494,1,1,1,"",0
"GO:0140150","gel phase of interstitial matrix","0/21","30/19979",0,0,-0.177798136495937,1,1,1,"",0
"GO:0140151","solid phase of interstitial matrix","0/21","64/19979",0,0,-0.259912384891931,1,1,1,"",0
"GO:0140152","collagenous component of interstitial matrix","0/21","21/19979",0,0,-0.148723049147317,1,1,1,"",0
"GO:0140168","nuclear ribonucleoprotein granule","0/21","486/19979",0,0,-0.723945604925568,1,1,1,"",0
"GO:0140268","endoplasmic reticulum-plasma membrane contact site","0/21","19/19979",0,0,-0.141456749599229,1,1,1,"",0
"GO:0140275","MIB complex","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:0140349","laminin network","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:0140445","chromosome, telomeric repeat region","0/21","15/19979",0,0,-0.125675028257459,1,1,1,"",0
"GO:0140534","endoplasmic reticulum protein-containing complex","0/21","121/19979",0,0,-0.357892069166098,1,1,1,"",0
"GO:0140672","ATAC complex","0/21","14/19979",0,0,-0.121410571438253,1,1,1,"",0
"GO:0150005","enzyme activator complex","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:0160110","axonemal microtubule doublet inner sheath","0/21","45/19979",0,0,-0.217839269784927,1,1,1,"",0
"GO:0160111","axonemal A tubule inner sheath","0/21","30/19979",0,0,-0.177798136495937,1,1,1,"",0
"GO:0160112","axonemal B tubule inner sheath","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:0160232","INTAC complex","0/21","17/19979",0,0,-0.133797986442692,1,1,1,"",0
"GO:1902493","acetyltransferase complex","0/21","108/19979",0,0,-0.33800969619093,1,1,1,"",0
"GO:1902554","serine/threonine protein kinase complex","0/21","121/19979",0,0,-0.357892069166098,1,1,1,"",0
"GO:1902555","endoribonuclease complex","0/21","34/19979",0,0,-0.189299549673027,1,1,1,"",0
"GO:1902562","H4 histone acetyltransferase complex","0/21","42/19979",0,0,-0.210436894144311,1,1,1,"",0
"GO:1902710","GABA receptor complex","0/21","21/19979",0,0,-0.148723049147317,1,1,1,"",0
"GO:1902711","GABA-A receptor complex","0/21","19/19979",0,0,-0.141456749599229,1,1,1,"",0
"GO:1902773","GTPase activator complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:1902911","protein kinase complex","0/21","135/19979",0,0,-0.378163333567522,1,1,1,"",0
"GO:1903293","phosphatase complex","0/21","55/19979",0,0,-0.240890803834074,1,1,1,"",0
"GO:1904115","axon cytoplasm","0/21","59/19979",0,0,-0.249521792371423,1,1,1,"",0
"GO:1904724","tertiary granule lumen","0/21","55/19979",0,0,-0.240890803834074,1,1,1,"",0
"GO:1904813","ficolin-1-rich granule lumen","0/21","125/19979",0,0,-0.363796184907635,1,1,1,"",0
