SYMBOL,logFC,SE,P.Value,acc,region
BCO2,-0.788765166734808,0.15314888524022335,1.42822121113525e-5,GSE278723_CA2,hippocampus_CA2
BCORL1,0.363808478402854,0.13811903672487683,0.0130917093371316,GSE278723_CA2,hippocampus_CA2
BCR,0.517475761921788,0.17627235892154722,0.00624992263609323,GSE278723_CA2,hippocampus_CA2
BCS1L,0.278540688544245,0.12233992542428442,0.0299187374162477,GSE278723_CA2,hippocampus_CA2
BDP1,-0.474978328732353,0.17436824071639948,0.0105392685883251,GSE278723_CA2,hippocampus_CA2
BEAN1,0.699651434702373,0.28712517310751384,0.0208120417007002,GSE278723_CA2,hippocampus_CA2
BEGAIN,0.924818235918713,0.2628864118143888,0.0013766452647246,GSE278723_CA2,hippocampus_CA2
BEND6,-0.443210551397763,0.17443574848223736,0.0163312502741159,GSE278723_CA2,hippocampus_CA2
BEND7,-0.328835685527519,0.15953809458192753,0.0478334907695539,GSE278723_CA2,hippocampus_CA2
BEST3,-0.518790043241045,0.19580334257458526,0.0126138197343464,GSE278723_CA2,hippocampus_CA2
BET1,-0.795619935562191,0.1818148941716999,1.2912266428747e-4,GSE278723_CA2,hippocampus_CA2
BET1L,0.560326755045768,0.1447825308031604,5.2894889100999e-4,GSE278723_CA2,hippocampus_CA2
BEX4,-0.664866224855821,0.2578891885288951,0.0149553669638481,GSE278723_CA2,hippocampus_CA2
BGN,0.553835132594963,0.2036002273363488,0.0106366053180161,GSE278723_CA2,hippocampus_CA2
BHLHE22,0.710470332001591,0.2960904461697923,0.0226713791523735,GSE278723_CA2,hippocampus_CA2
BICD2,0.404111198287411,0.10979414946109167,8.8778661001763e-4,GSE278723_CA2,hippocampus_CA2
BIN1,0.599051515209208,0.16047492463752447,7.6995226558436e-4,GSE278723_CA2,hippocampus_CA2
BIRC2,-0.697605512835519,0.21847066184546043,0.00324111298765745,GSE278723_CA2,hippocampus_CA2
BIRC3,-0.9918000404337,0.25823559834090143,5.7352589791633e-4,GSE278723_CA2,hippocampus_CA2
BIRC6,-0.461529842354776,0.09650284584925473,4.07852315185238e-5,GSE278723_CA2,hippocampus_CA2
BIVM,-0.629971566936676,0.11580381911391636,6.24378898970259e-6,GSE278723_CA2,hippocampus_CA2
BLMH,-0.387565463870138,0.1451031892606669,0.0119810907290742,GSE278723_CA2,hippocampus_CA2
BLOC1S1,1.14473219202778,0.15289161178801325,2.06118401003189e-8,GSE278723_CA2,hippocampus_CA2
BLOC1S2,-0.60565909670901,0.15843709956927707,6.0250657396951e-4,GSE278723_CA2,hippocampus_CA2
BLOC1S3,1.30391841765214,0.3522328805610141,8.3802013467752e-4,GSE278723_CA2,hippocampus_CA2
BLOC1S4,0.595650508227898,0.20804415941335302,0.00749008474435867,GSE278723_CA2,hippocampus_CA2
BLOC1S5,-0.470318676331394,0.1404556544903589,0.00215933261258657,GSE278723_CA2,hippocampus_CA2
BLOC1S6,-1.36203194238248,0.2858478688337931,4.28890762717988e-5,GSE278723_CA2,hippocampus_CA2
BLVRA,0.516938704432388,0.16902360080209014,0.00458262065372125,GSE278723_CA2,hippocampus_CA2
BLVRB,0.741208326733891,0.2149993670931724,0.00166148064729507,GSE278723_CA2,hippocampus_CA2
BLZF1,-0.867557436107534,0.1437701992224042,1.1513398925672e-6,GSE278723_CA2,hippocampus_CA2
BMI1,-0.459251110544635,0.15091111873047872,0.00476338593536104,GSE278723_CA2,hippocampus_CA2
BMP1,0.464249463897456,0.2055504848205332,0.0311565422778592,GSE278723_CA2,hippocampus_CA2
BMP8A,1.08902903460936,0.2959627681206724,8.9022586227617e-4,GSE278723_CA2,hippocampus_CA2
BMPR1A,-0.4132743353316,0.13611868453457213,0.00484963676441343,GSE278723_CA2,hippocampus_CA2
BMPR2,-0.551955052487917,0.20202229186859239,0.0103325029942406,GSE278723_CA2,hippocampus_CA2
BNIP2,-0.607348986931124,0.15738945003205757,5.4554056995649e-4,GSE278723_CA2,hippocampus_CA2
BNIP3L,-0.492015577287154,0.20115920236159926,0.0203768808670404,GSE278723_CA2,hippocampus_CA2
BOC,0.472214673647162,0.11146966152986543,1.912456583157e-4,GSE278723_CA2,hippocampus_CA2
BOLA1,0.673132501675846,0.25351559603212365,0.0124441017640014,GSE278723_CA2,hippocampus_CA2
BOP1,0.923699979178724,0.12175087062388565,1.57699708306325e-8,GSE278723_CA2,hippocampus_CA2
BORCS6,0.501160202902165,0.1554018296711648,0.00298431381147563,GSE278723_CA2,hippocampus_CA2
BORCS7,-0.463981575836046,0.15399783788357574,0.00514404090683529,GSE278723_CA2,hippocampus_CA2
BORCS8,0.849225108359278,0.17177760989795857,2.57603432792144e-5,GSE278723_CA2,hippocampus_CA2
BORCS8-MEF2B,0.97151210750715,0.3733564068841529,0.0141273698353153,GSE278723_CA2,hippocampus_CA2
BPGM,-0.433822748866734,0.15270414617236966,0.0079127728032507,GSE278723_CA2,hippocampus_CA2
BRAF,-0.626160853562845,0.1438787356352193,1.3814910957811e-4,GSE278723_CA2,hippocampus_CA2
BRAP,-0.26079173962312,0.0925901830684929,0.00840223634065983,GSE278723_CA2,hippocampus_CA2
BRAT1,0.768638604759721,0.13742419750802887,4.03304674795641e-6,GSE278723_CA2,hippocampus_CA2
BRCC3,-0.719898775255397,0.1666489033148842,1.5123274515908e-4,GSE278723_CA2,hippocampus_CA2
BRD4,0.481518287654437,0.11592608048763048,2.409755225654e-4,GSE278723_CA2,hippocampus_CA2
BRF1,0.557230401815897,0.16165270163381582,0.00166328083507824,GSE278723_CA2,hippocampus_CA2
BRI3,0.581603017877013,0.16104968481038542,0.00107095567452884,GSE278723_CA2,hippocampus_CA2
BRINP1,0.509841971647788,0.18723058879153123,0.0105629881780174,GSE278723_CA2,hippocampus_CA2
BRINP2,0.434139584911237,0.16675328817013638,0.0140810441908116,GSE278723_CA2,hippocampus_CA2
BRIX1,-0.668677404672619,0.15436527030338693,1.4623964115614e-4,GSE278723_CA2,hippocampus_CA2
BRMS1,0.55588535408801,0.18487826002130225,0.00522473816293778,GSE278723_CA2,hippocampus_CA2
BRMS1L,-0.721120381886905,0.17692054793569884,2.9927304913011e-4,GSE278723_CA2,hippocampus_CA2
BROX,-0.744527066233257,0.13885246396765405,7.8012443901045e-6,GSE278723_CA2,hippocampus_CA2
BRPF1,0.418948413462536,0.13007162943603204,0.00301571372668769,GSE278723_CA2,hippocampus_CA2
BRSK1,0.50952141413938,0.15733197236561094,0.00288068130317581,GSE278723_CA2,hippocampus_CA2
BRSK2,0.616078894539271,0.15471129506755868,3.8832053351787e-4,GSE278723_CA2,hippocampus_CA2
BRWD1,-0.558987229313356,0.12240231608591766,7.52900828284317e-5,GSE278723_CA2,hippocampus_CA2
BRWD3,-0.53735704239942,0.12052764584222769,1.0233522358226e-4,GSE278723_CA2,hippocampus_CA2
BSCL2,0.477642146267462,0.1283383148574521,7.939066083244e-4,GSE278723_CA2,hippocampus_CA2
BSDC1,0.334921819828082,0.110683224220547,0.00497670875986684,GSE278723_CA2,hippocampus_CA2
BSN,0.643841257566551,0.19180713158438184,0.00211320400206618,GSE278723_CA2,hippocampus_CA2
BTAF1,-0.706351710827163,0.1385256958201513,1.65338671484208e-5,GSE278723_CA2,hippocampus_CA2
BTBD10,-0.625259073165214,0.14056225892658125,1.0529784689436e-4,GSE278723_CA2,hippocampus_CA2
BTBD2,0.943724174892591,0.19087454473405893,2.57262316581862e-5,GSE278723_CA2,hippocampus_CA2
BTBD6,0.511565665885032,0.18816442963799035,0.0106752036532028,GSE278723_CA2,hippocampus_CA2
BTBD7,-0.431669239769592,0.15307118582612847,0.00833147194333366,GSE278723_CA2,hippocampus_CA2
BTBD8,-0.731650609224306,0.1830296098546756,3.721823600221e-4,GSE278723_CA2,hippocampus_CA2
BTF3L4,-0.976328811795502,0.3126277564054719,0.00388433122959631,GSE278723_CA2,hippocampus_CA2
BTG3,-0.908869131004138,0.24613131384064463,8.5934213224562e-4,GSE278723_CA2,hippocampus_CA2
BUB1B-PAK6,1.94991268718404,0.7005446297829171,0.00911662575661672,GSE278723_CA2,hippocampus_CA2
BUB3,-0.590316406496617,0.12208621855381381,3.51012155604259e-5,GSE278723_CA2,hippocampus_CA2
BUD31,-0.274864191971999,0.10907200444389466,0.0171485856970452,GSE278723_CA2,hippocampus_CA2
BVES,-0.846130223695952,0.1928951212186751,1.2536055536533e-4,GSE278723_CA2,hippocampus_CA2
BZRAP1,0.454604727671792,0.16869501477041415,0.0113108343062524,GSE278723_CA2,hippocampus_CA2
C10ORF105,1.11537075643128,0.4101282614218365,0.0106532186716969,GSE278723_CA2,hippocampus_CA2
C10ORF107,-0.771943148591023,0.3282812767009386,0.025292883243606,GSE278723_CA2,hippocampus_CA2
C10ORF128,-0.643466353969962,0.17200068300032945,7.5318765074492e-4,GSE278723_CA2,hippocampus_CA2
C10ORF35,0.703998815324998,0.22281568922369666,0.00353510257975691,GSE278723_CA2,hippocampus_CA2
C10ORF54,0.817029526897812,0.21341076242647578,5.9311928514596e-4,GSE278723_CA2,hippocampus_CA2
C10ORF88,-0.409328978582507,0.1981966884141537,0.0474198959433332,GSE278723_CA2,hippocampus_CA2
C11ORF54,-0.702349518789481,0.14975528206630837,5.30735956247537e-5,GSE278723_CA2,hippocampus_CA2
C11ORF57,-0.718041502276483,0.17615819533954194,2.9913864686621e-4,GSE278723_CA2,hippocampus_CA2
C11ORF58,-0.395752021324554,0.14068099536017337,0.00847515514441526,GSE278723_CA2,hippocampus_CA2
C11ORF68,0.569419938875693,0.1426720640402555,3.7877118033286e-4,GSE278723_CA2,hippocampus_CA2
C11ORF73,-0.645208464671136,0.21303670382381398,0.00494300574916004,GSE278723_CA2,hippocampus_CA2
C11ORF84,0.573314829741356,0.17181259049093006,0.00222666555619432,GSE278723_CA2,hippocampus_CA2
C11ORF95,0.463739222590106,0.19310873197933495,0.0225710801189647,GSE278723_CA2,hippocampus_CA2
C12ORF10,0.536683018106939,0.11867839404272654,8.54396496436608e-5,GSE278723_CA2,hippocampus_CA2
C12ORF29,-0.762769328428298,0.2057415710283331,8.2546868479473e-4,GSE278723_CA2,hippocampus_CA2
C12ORF4,-0.760890960142304,0.21011933048132553,0.00104268787605774,GSE278723_CA2,hippocampus_CA2
C12ORF57,1.20208226943034,0.16481592649153762,3.48137125060543e-8,GSE278723_CA2,hippocampus_CA2
C14ORF119,-0.310675329430488,0.14735238057199662,0.0432511115866473,GSE278723_CA2,hippocampus_CA2
C14ORF166,-0.555322132587653,0.1307800743991354,1.8597474852891e-4,GSE278723_CA2,hippocampus_CA2
C14ORF28,-0.823368160760283,0.21386075021024187,5.5900272256505e-4,GSE278723_CA2,hippocampus_CA2
C14ORF37,-0.338692978252595,0.155771823439595,0.0375058594570886,GSE278723_CA2,hippocampus_CA2
C14ORF80,0.625876623722995,0.22312153646791347,0.00864419187220625,GSE278723_CA2,hippocampus_CA2
C15ORF39,0.534465464372608,0.22091628958145149,0.021664411778938,GSE278723_CA2,hippocampus_CA2
C15ORF41,-0.531624449994158,0.21486234105919508,0.0190813172361651,GSE278723_CA2,hippocampus_CA2
C15ORF59,0.592268498036595,0.21053281483457692,0.00847365079585582,GSE278723_CA2,hippocampus_CA2
C16ORF13,0.882686233610837,0.13734554586163888,3.81210681706573e-7,GSE278723_CA2,hippocampus_CA2
C16ORF52,-0.611120486869359,0.20053811870603605,0.00471258204567861,GSE278723_CA2,hippocampus_CA2
C16ORF58,0.472728935369013,0.18966588809882715,0.0182911141889161,GSE278723_CA2,hippocampus_CA2
C16ORF72,-0.475600677369387,0.11567572311141044,2.7106567312708e-4,GSE278723_CA2,hippocampus_CA2
C16ORF86,0.683216005741323,0.20693423788612,0.00244274229303266,GSE278723_CA2,hippocampus_CA2
C16ORF89,0.670639079240649,0.23612451718401828,0.00792734154574568,GSE278723_CA2,hippocampus_CA2
C16ORF91,0.425176980435563,0.1970821211261696,0.0389127625628117,GSE278723_CA2,hippocampus_CA2
C16ORF96,1.03746931713094,0.38005767419635944,0.0103924911572416,GSE278723_CA2,hippocampus_CA2
C17ORF97,0.526871293601673,0.18530536039642237,0.00786742248219673,GSE278723_CA2,hippocampus_CA2
C18ORF25,-0.564756020577062,0.10948850209048419,1.39668953656284e-5,GSE278723_CA2,hippocampus_CA2
C18ORF32,-0.661454696888388,0.1607146767345738,2.6790376974414e-4,GSE278723_CA2,hippocampus_CA2
C18ORF54,-1.42663129494439,0.23731016338743133,1.2276167762442e-6,GSE278723_CA2,hippocampus_CA2
C19ORF24,0.55791868605486294,0.24136167955015295,0.027677828957552,GSE278723_CA2,hippocampus_CA2
C19ORF44,0.536168091801023,0.2192561818712593,0.0204007085946123,GSE278723_CA2,hippocampus_CA2
C19ORF52,1.09751900594172,0.14506895182633334,1.66980195902994e-8,GSE278723_CA2,hippocampus_CA2
C19ORF53,1.23485972215285,0.17199056568095228,4.74427267976046e-8,GSE278723_CA2,hippocampus_CA2
C19ORF60,0.903527699856775,0.15961189480262045,3.32637857813354e-6,GSE278723_CA2,hippocampus_CA2
C19ORF68,0.916183555472088,0.22611234564481528,3.1998339753104e-4,GSE278723_CA2,hippocampus_CA2
C19ORF70,0.827799587042621,0.14157052310223633,1.95694663295968e-6,GSE278723_CA2,hippocampus_CA2
C1D,-0.629108134481442,0.23094885896117512,0.0105387756764538,GSE278723_CA2,hippocampus_CA2
C1GALT1,-1.31786885584551,0.21687416609940807,1.02144234229706e-6,GSE278723_CA2,hippocampus_CA2
C1GALT1C1,-1.40114458345979,0.26033396467920705,7.36595895459386e-6,GSE278723_CA2,hippocampus_CA2
C1ORF101,-1.17728543471607,0.2060080922191217,2.85247578209896e-6,GSE278723_CA2,hippocampus_CA2
C1ORF109,-0.309924755806301,0.12940380183100234,0.0229051727902249,GSE278723_CA2,hippocampus_CA2
C1ORF112,-0.470878049955755,0.18979625763482186,0.0187859941297021,GSE278723_CA2,hippocampus_CA2
C1ORF122,0.937114607663702,0.17199355186744328,6.09314000425967e-6,GSE278723_CA2,hippocampus_CA2
C1ORF123,-0.425505685877222,0.1413000176133327,0.00516423517449194,GSE278723_CA2,hippocampus_CA2
C1ORF159,0.501871970355632,0.180548955289389,0.00920020709448003,GSE278723_CA2,hippocampus_CA2
C1ORF233,1.4461559544962,0.26542678746218573,6.09535814267249e-6,GSE278723_CA2,hippocampus_CA2
C1ORF27,-0.591880009724372,0.14863585393113427,3.8836213582041e-4,GSE278723_CA2,hippocampus_CA2
C1ORF35,1.10296467550122,0.19812874479306464,4.34678577125388e-6,GSE278723_CA2,hippocampus_CA2
C1ORF52,-0.456376357565638,0.1783473033850705,0.0156495285596773,GSE278723_CA2,hippocampus_CA2
C1QL1,0.734703506041449,0.28389169968965283,0.0146097492791954,GSE278723_CA2,hippocampus_CA2
C1QL2,1.02693149182065,0.32971574720957186,0.00396882816040805,GSE278723_CA2,hippocampus_CA2
C1QTNF3,-0.475858889202878,0.18087834280343612,0.0131922231126164,GSE278723_CA2,hippocampus_CA2
C1QTNF4,1.32010284545896,0.21526478576129962,8.72421250186069e-7,GSE278723_CA2,hippocampus_CA2
C1QTNF5,0.75880204921856,0.2781227122311712,0.0104296523510664,GSE278723_CA2,hippocampus_CA2
C20ORF27,0.820681866312011,0.17574385002619447,5.62127581770222e-5,GSE278723_CA2,hippocampus_CA2
C21ORF2,0.586004977728165,0.1521557156865067,5.5696362776832e-4,GSE278723_CA2,hippocampus_CA2
C21ORF33,0.636168693298856,0.13170645565239916,3.56090111913424e-5,GSE278723_CA2,hippocampus_CA2
C21ORF59,-0.619836867911046,0.19765547712964535,0.0037569048100534,GSE278723_CA2,hippocampus_CA2
C21ORF91,-0.824218120006784,0.23633925454371202,0.00149364973537678,GSE278723_CA2,hippocampus_CA2
C2CD2L,0.741115330016788,0.13034591924772349,3.09795163420397e-6,GSE278723_CA2,hippocampus_CA2
C2CD4C,0.561928498333655,0.24138440737683708,0.0266748421512628,GSE278723_CA2,hippocampus_CA2
C2CD5,-0.510183370607524,0.15480538836167634,0.00248124639116399,GSE278723_CA2,hippocampus_CA2
C2ORF42,-0.450624076764268,0.12246047481455818,8.8989686494646e-4,GSE278723_CA2,hippocampus_CA2
C2ORF44,-0.539176383242719,0.1611054304220588,0.00216954550576976,GSE278723_CA2,hippocampus_CA2
C2ORF49,-0.32484679453699,0.11766291033251075,0.00963499986721897,GSE278723_CA2,hippocampus_CA2
C2ORF69,-0.899823857982798,0.15712946141687653,2.75758230177035e-6,GSE278723_CA2,hippocampus_CA2
C2ORF81,0.741149955793966,0.285827417937851,0.0144364460398641,GSE278723_CA2,hippocampus_CA2
C2ORF82,0.879271570335733,0.3554258861470951,0.019099170244014,GSE278723_CA2,hippocampus_CA2
C2ORF88,-1.05724260895371,0.3489448955233315,0.0049279533918903,GSE278723_CA2,hippocampus_CA2
C3ORF14,-1.09935182120533,0.21165339474488287,1.2602447978962e-5,GSE278723_CA2,hippocampus_CA2
C3ORF17,-0.705992973846025,0.14997083873191303,5.04899880200643e-5,GSE278723_CA2,hippocampus_CA2
C3ORF18,0.61998380154638,0.2053831690138081,0.00506948663228231,GSE278723_CA2,hippocampus_CA2
C3ORF33,-0.521561621661528,0.1785171047887451,0.00647342104640105,GSE278723_CA2,hippocampus_CA2
C3ORF38,-0.53517173934013,0.12332911493465032,1.4314804612257e-4,GSE278723_CA2,hippocampus_CA2
C3ORF58,-0.57504654018927,0.215024333514762,0.0118843235004504,GSE278723_CA2,hippocampus_CA2
C4ORF27,-0.74007430282171,0.18046828489934158,2.7922723116477e-4,GSE278723_CA2,hippocampus_CA2
C4ORF3,-0.980693225455287,0.23403928649112254,2.1752259638408e-4,GSE278723_CA2,hippocampus_CA2
C4ORF32,-0.9529825036423,0.25744218947905223,8.3831763468685e-4,GSE278723_CA2,hippocampus_CA2
C4ORF33,-1.05647362181754,0.19245549170363885,5.42180376267362e-6,GSE278723_CA2,hippocampus_CA2
C4ORF46,-0.727906897464637,0.2620052996252802,0.00923375699380945,GSE278723_CA2,hippocampus_CA2
C4ORF48,2.30049328579529,0.34459659578951873,1.90172366531573e-7,GSE278723_CA2,hippocampus_CA2
C5,-0.660086275365708,0.2023189958421349,0.00270526900446597,GSE278723_CA2,hippocampus_CA2
C5ORF15,-0.462060800597404,0.1567913268413285,0.00607489565496841,GSE278723_CA2,hippocampus_CA2
C5ORF22,-0.901873651221341,0.18607662877434578,3.39652287839951e-5,GSE278723_CA2,hippocampus_CA2
C5ORF28,-0.798184548055895,0.15456402682651135,1.37306254575942e-5,GSE278723_CA2,hippocampus_CA2
C5ORF30,-0.56393530867519,0.21027884941517672,0.0116710802931405,GSE278723_CA2,hippocampus_CA2
C5ORF42,-0.609336127918203,0.13770059048309763,1.1242514937327e-4,GSE278723_CA2,hippocampus_CA2
C5ORF49,0.782520210906354,0.22254282765579605,0.00138281741437688,GSE278723_CA2,hippocampus_CA2
C5ORF51,-0.656606617377599,0.14503375100931193,8.42135679538079e-5,GSE278723_CA2,hippocampus_CA2
C6ORF1,0.412370326722272,0.1857820792574351,0.0339579127055575,GSE278723_CA2,hippocampus_CA2
C6ORF203,-0.590924580636105,0.14101277391342484,2.173512498746e-4,GSE278723_CA2,hippocampus_CA2
C7ORF25,-0.657804420729775,0.23585656287758827,0.008992751763004,GSE278723_CA2,hippocampus_CA2
C7ORF26,0.566688386919806,0.12355142932897661,7.11683001068165e-5,GSE278723_CA2,hippocampus_CA2
C7ORF43,0.60948677955877,0.135478359551455,9.12864646374426e-5,GSE278723_CA2,hippocampus_CA2
C7ORF50,0.681177187286967,0.1825418825371088,7.7283168290769e-4,GSE278723_CA2,hippocampus_CA2
C7ORF60,-0.797942487016041,0.2539804568260192,0.00370120454909911,GSE278723_CA2,hippocampus_CA2
C7ORF73,-0.541273589946256,0.17068558221156158,0.00343061486231872,GSE278723_CA2,hippocampus_CA2
C8ORF59,-0.788935512813621,0.15679964262447713,2.00534279386593e-5,GSE278723_CA2,hippocampus_CA2
C8ORF76,-0.64998415529989,0.1486504002431644,1.303730859357e-4,GSE278723_CA2,hippocampus_CA2
C9ORF114,0.382217219745742,0.14967224918223027,0.0158436176521473,GSE278723_CA2,hippocampus_CA2
C9ORF142,0.62172395569436,0.19942626303203695,0.00393871326627445,GSE278723_CA2,hippocampus_CA2
C9ORF16,0.886361530345372,0.1850033881472744,3.9809482566358e-5,GSE278723_CA2,hippocampus_CA2
C9ORF172,1.15656555728362,0.22208194868002257,1.21180708186075e-5,GSE278723_CA2,hippocampus_CA2
C9ORF24,0.581663153722816,0.28130335870696505,0.0471711461296258,GSE278723_CA2,hippocampus_CA2
C9ORF3,-0.454752949001598,0.13809184487656082,0.00249771115073661,GSE278723_CA2,hippocampus_CA2
C9ORF64,-0.438012154033186,0.18545500587272723,0.024705492843811402,GSE278723_CA2,hippocampus_CA2
C9ORF72,-0.615047352842303,0.20205086345671738,0.00475330125201525,GSE278723_CA2,hippocampus_CA2
C9ORF85,-0.711770575838648,0.17297696050105058,2.6856138765616e-4,GSE278723_CA2,hippocampus_CA2
C9ORF9,0.499363362833344,0.24157940722091942,0.0472379024313498,GSE278723_CA2,hippocampus_CA2
CA11,0.578447356039084,0.17915206342213935,0.00295438240101047,GSE278723_CA2,hippocampus_CA2
CA13,-0.921178644772151,0.1355425743785089,1.36194834881738e-7,GSE278723_CA2,hippocampus_CA2
CA5B,-0.318164607269964,0.12779883270905484,0.0184132819419661,GSE278723_CA2,hippocampus_CA2
CA7,0.858105638595513,0.2881990879273295,0.00562609874741993,GSE278723_CA2,hippocampus_CA2
CAAP1,-0.624000005863333,0.17755188147307766,0.00138950582743206,GSE278723_CA2,hippocampus_CA2
CABIN1,0.472668469090092,0.09583257121356727,2.66207262519357e-5,GSE278723_CA2,hippocampus_CA2
CABLES1,0.857439517925418,0.30807042411465885,0.00912033170907026,GSE278723_CA2,hippocampus_CA2
CABLES2,0.51314483202277,0.12552361357188166,2.8937864613703e-4,GSE278723_CA2,hippocampus_CA2
CABP1,0.703338173347779,0.24210903397924632,0.00674744428061997,GSE278723_CA2,hippocampus_CA2
CABP7,0.627204369617476,0.2923184296698595,0.0399157437002153,GSE278723_CA2,hippocampus_CA2
CABYR,-0.398416288619788,0.1612336117937924,0.0192239319558437,GSE278723_CA2,hippocampus_CA2
CACNA1A,0.647420092176022,0.19945411639525162,0.00282531388496449,GSE278723_CA2,hippocampus_CA2
CACNA1B,0.817445119175708,0.19433205895185326,2.0791398086015e-4,GSE278723_CA2,hippocampus_CA2
CACNA1C,0.395645993987817,0.1771736520212454,0.0329651218423391,GSE278723_CA2,hippocampus_CA2
CACNA1H,0.932076951142458,0.2515453313624696,8.2999570283865e-4,GSE278723_CA2,hippocampus_CA2
CACNA1I,0.703539826730566,0.22434534584309893,0.00375669033292236,GSE278723_CA2,hippocampus_CA2
CACNA2D2,0.625242891065675,0.19964068729941092,0.00379679505167154,GSE278723_CA2,hippocampus_CA2
CACNA2D4,0.612908751965711,0.2951898500314516,0.046318625383251,GSE278723_CA2,hippocampus_CA2
CACNB1,0.617418944817057,0.1941706925172626,0.00335516165117599,GSE278723_CA2,hippocampus_CA2
CACNB3,0.637032132074295,0.18437881361672803,0.00162852229459657,GSE278723_CA2,hippocampus_CA2
CACNB4,-0.487911459516212,0.222618311849821,0.0361068889189366,GSE278723_CA2,hippocampus_CA2
CACNG4,0.521020943957273,0.22084640192865918,0.0248531389339829,GSE278723_CA2,hippocampus_CA2
CACNG7,0.930744810835599,0.15739057639108267,1.62101939261161e-6,GSE278723_CA2,hippocampus_CA2
CACTIN,0.65164365439568,0.16681388252701126,4.7865871722365e-4,GSE278723_CA2,hippocampus_CA2
CACUL1,-0.848958808641482,0.15899773286497057,8.32050952712699e-6,GSE278723_CA2,hippocampus_CA2
CACYBP,-0.881308502680488,0.1984832056225549,1.0772102124335e-4,GSE278723_CA2,hippocampus_CA2
CAD,0.389771325450248,0.15515117718412896,0.0174655740256111,GSE278723_CA2,hippocampus_CA2
CADM1,-0.44488086024282,0.1160071926216948,5.8262751217556e-4,GSE278723_CA2,hippocampus_CA2
CADM2,-0.547812151009024,0.2465295196005483,0.0337751054185371,GSE278723_CA2,hippocampus_CA2
CADM3,0.58074745502487,0.21199642352810655,0.0101513002735641,GSE278723_CA2,hippocampus_CA2
CADM4,0.530722021362894,0.13393482716953575,4.0994123828625e-4,GSE278723_CA2,hippocampus_CA2
CALCRL,-0.644329164235186,0.24701904829570265,0.013916620246915,GSE278723_CA2,hippocampus_CA2
CALD1,-0.545431377633295,0.18852009317391655,0.00694935983240284,GSE278723_CA2,hippocampus_CA2
CALM1,-0.674474396245832,0.2569332709690687,0.0133740053342723,GSE278723_CA2,hippocampus_CA2
CALM2,-0.587266166901479,0.13244563317113472,1.096238388919e-4,GSE278723_CA2,hippocampus_CA2
CALN1,0.700686564933379,0.3029674528199674,0.0276033283675295,GSE278723_CA2,hippocampus_CA2
CALR,-0.399936890867318,0.14228076904827577,0.00852155549586828,GSE278723_CA2,hippocampus_CA2
CALU,-0.544782638477699,0.15522741740136214,0.00140780554987583,GSE278723_CA2,hippocampus_CA2
CALY,1.2137682737291,0.2365520721399332,1.5088877111558e-5,GSE278723_CA2,hippocampus_CA2
CAMK1,0.74397413640585,0.2067164214303721,0.00110714545002478,GSE278723_CA2,hippocampus_CA2
CAMK1G,0.719109421474889,0.3078557481435503,0.0262019260530819,GSE278723_CA2,hippocampus_CA2
CAMK2B,0.68685089295924,0.20353311668320626,0.00201552590109782,GSE278723_CA2,hippocampus_CA2
CAMK2D,-0.565129493928415,0.20154388586225322,0.00866741188158924,GSE278723_CA2,hippocampus_CA2
CAMK2G,0.414949527002809,0.13744046169351276,0.00506366545278656,GSE278723_CA2,hippocampus_CA2
CAMK2N2,1.46091379625912,0.26929937641857626,6.51923152350239e-6,GSE278723_CA2,hippocampus_CA2
CAMK4,-0.720814005931012,0.3479324100215648,0.0467754793888235,GSE278723_CA2,hippocampus_CA2
CAMKK1,0.826771448687979,0.17777169658726508,5.9332393379644e-5,GSE278723_CA2,hippocampus_CA2
CAMKMT,-0.483066764091531,0.1679653052268259,0.0072539959014383,GSE278723_CA2,hippocampus_CA2
CAMSAP2,-0.553262279362524,0.15310679768157803,0.00106448679375489,GSE278723_CA2,hippocampus_CA2
CAMSAP3,0.916873345752065,0.16019623666392313,2.78282196264021e-6,GSE278723_CA2,hippocampus_CA2
CAMTA2,0.67247034365233,0.14479463633051884,6.04282699070619e-5,GSE278723_CA2,hippocampus_CA2
CAND1,-0.562612962217418,0.15344469904282637,9.2233504312026e-4,GSE278723_CA2,hippocampus_CA2
CAND2,0.722473302838102,0.13263667209871174,6.11989529732933e-6,GSE278723_CA2,hippocampus_CA2
CANX,-0.848769920393548,0.20526619784720318,2.5388765937766e-4,GSE278723_CA2,hippocampus_CA2
CAPN1,0.629847729879746,0.10025163444396436,5.71288608533568e-7,GSE278723_CA2,hippocampus_CA2
CAPN10,0.606551881131191,0.1329749101955947,7.64516974525792e-5,GSE278723_CA2,hippocampus_CA2
CAPN15,0.7215639728551,0.20460215952374983,0.00134482264105859,GSE278723_CA2,hippocampus_CA2
CAPN2,0.313729438199026,0.14858614453303018,0.0429691089412671,GSE278723_CA2,hippocampus_CA2
CAPN5,0.439928904022539,0.11821604743439895,7.946523608478e-4,GSE278723_CA2,hippocampus_CA2
CAPN7,-0.815862690125706,0.10873824168140302,1.97539589647108e-8,GSE278723_CA2,hippocampus_CA2
CAPRIN1,-0.335598501445242,0.1298667597867161,0.0147418702370816,GSE278723_CA2,hippocampus_CA2
CAPRIN2,-0.433647037499664,0.15072319308044796,0.00723386832594711,GSE278723_CA2,hippocampus_CA2
CAPS,0.695116645498415,0.3278473077247816,0.0421627548781366,GSE278723_CA2,hippocampus_CA2
