SYMBOL,max_loo_p,min_loo_p
EEF1E1,4.5883003268969966e-4,1.052429876413321e-7
EFCAB13,0.8238319733271939,0.008662331522589014
EFCAB2,0.993879646552939,1.9244078077004876e-7
EFHD1,2.0577364882132304e-6,7.022001441266854e-16
EFNA3,0.9926085789885448,9.704747347767333e-8
EFNB1,0.015602626055929967,4.080343733675264e-18
EFR3B,0.9176373525783563,7.603663498777182e-4
EGFR,0.00493472501177516,5.040721404066846e-5
EHD2,7.110647634192855e-5,1.0207357278981104e-7
EHMT1,6.517189775031019e-12,3.7344698127990336e-17
EID2,0.9998332968028296,2.3402373263716544e-11
EIF1B,0.0114606828707608,8.658042294800727e-10
EIF3K,0.8913711704948163,4.1459657133364166e-10
EIF4E,0.09274001132977035,3.820415737666032e-6
EIF4EBP1,0.001452008190443656,5.134861493869984e-5
EIF5A2,1.318588577027127e-4,9.305012122895284e-13
ELAC2,0.9847375422619328,6.49290795014409e-7
ELAVL2,0.0011730498064481168,4.9238650436833746e-5
ELAVL4,1.661035853134329e-5,6.861693840770723e-7
ELK1,0.0017085753240269957,3.166393582956559e-6
ELK3,0.0025761795001417926,1.8779572244341232e-4
ELK4,0.6971631868792643,4.69318698895348e-5
ELMOD1,1.0035771147556533e-4,1.0198381804752515e-6
ELN,3.0275320143105563e-6,1.4175057090732639e-8
ELOVL4,4.586018912330035e-9,9.511441744618363e-14
EMB,4.3369204804366107e-4,5.760225843294257e-11
EMC1,3.157690297778109e-6,4.0580833252455334e-10
EMCN,0.8414038407686296,0.024874647933646625
EMILIN1,5.072254939583188e-4,8.425238017347498e-6
EMP3,2.0488748582893466e-9,1.0493342538530814e-21
EMX1,0.9590499102888179,6.655209817616503e-5
ENGASE,1.002011157496122e-5,4.11039518629273e-9
ENO2,7.159658427957848e-5,3.7131305595016285e-8
ENPP1,0.927365980419594,2.3643580578543592e-4
ENPP5,2.0237127602386066e-4,1.8408737036443256e-7
ENY2,0.0038594924869342485,1.0133282452653082e-9
EPB41,0.7816086080839835,5.93374055061352e-5
EPHA5,2.034808992907196e-5,1.0886067019459254e-8
EPHA7,1.3786902519339762e-4,9.517264817962303e-6
EPHB6,0.7590690596775993,8.298485738769863e-23
EPHX4,0.9907509620367486,1.471369188112745e-10
EPN2,0.9848828926692741,1.2882665203526677e-7
EPOR,0.0023327219268077927,4.8372667101943245e-15
ERC1,0.869159665962584,9.926179207401652e-10
ERICH3,0.02459238891211371,5.251956856845646e-8
ERLEC1,8.115811702430638e-8,1.6014303107739107e-13
EVA1B,0.105612353892526,1.8633258911092618e-4
EVC,0.5125014345710994,1.2678195113599114e-5
EVI2B,0.014809019525654743,1.3156336784125103e-6
EXOC1,0.043535352316737656,1.8781633588535334e-5
EXOC3,0.8074613318405994,2.2082626952178815e-5
EXT1,0.09400114573597025,3.149035331767674e-8
EYA2,0.038475022894360195,1.0301566004199976e-17
EZR,8.316631358670788e-4,4.3829994597399804e-13
F3,8.885942721585978e-4,7.938511279507133e-7
FAAP20,1.5592983234216155e-4,5.055346531731539e-14
FAHD2B,0.8324251000087752,2.1300603173787307e-5
FAM107A,1.3092885603004247e-6,5.707513331957264e-10
FAM131A,0.9258796696670347,7.115954099476838e-7
FAM133A,2.59371586576472e-4,5.741962789953324e-10
FAM162A,1.5712459121902072e-7,7.157498153085437e-20
FAM163B,0.8628474142884697,5.23147822587385e-10
FAM174A,0.9923972735991187,7.925730838753043e-7
FAM181B,0.012492447272295197,8.905435618989874e-10
FAM47E,1.9519305408910627e-4,1.5980409614130555e-7
FAM76A,0.016097301261929303,2.3627613783311577e-4
FAM81A,7.90461648627084e-5,3.4059071011325904e-9
FAM98A,3.4483590074084523e-4,2.2984109885548555e-12
FANCC,0.887060634333156,3.7947991999666985e-9
FANCE,0.0014023912715192045,8.375264941523756e-9
FANCM,0.0027183955659093972,5.948458954953839e-6
FAR2,0.0015767520831476984,2.676331492744264e-5
FARSA,0.8196105294863205,2.250064169572389e-7
FARSB,1.6646324859390274e-12,9.979599022215337e-17
FASTKD2,0.044516328312353456,2.7931344369387583e-28
FAT4,0.4610686033710914,3.522959465127759e-5
FAXC,6.17283202204233e-7,2.6625831786363725e-10
FBRS,3.6257015061985465e-7,7.115021330745386e-11
FBXL19-AS1,0.0010690670900622863,7.435055090436311e-13
FBXL7,5.976960068679841e-4,4.1986642125372576e-5
FBXO16,2.896790130126832e-4,2.632365100157582e-11
FBXO32,0.8872334096802601,3.4246666041043667e-6
FBXO36,0.946628063557333,0.008538910232201765
FBXW4,8.12186960615763e-7,4.2353032790485067e-10
FBXW7,3.745257936003029e-8,3.4956482371916675e-11
FBXW9,0.6939820825313845,5.508197598772432e-6
FCGBP,0.9396867467782212,0.0011057566269468933
FCHSD2,0.9883422532947693,8.116190693924885e-8
FECH,1.0819300788121728e-4,2.487784796212593e-9
FEN1,1.23631360190576e-7,3.211930250268574e-10
FEZ2,0.002032477240611561,3.460916849908931e-18
FGD3,2.0664724587376157e-5,6.94613548361384e-10
FGF12,4.023338695857148e-8,2.894145568237732e-12
FGF14,6.949662032358111e-4,2.584238215747182e-11
FGF9,8.612341683036195e-4,9.65106398405183e-10
FGFR1,1.502774217812361e-8,2.152190725625906e-13
FGFRL1,1.7313764961875998e-4,4.8984644960354615e-14
FIBP,0.9424835790027942,1.1010034443659703e-4
FIZ1,4.028343673152595e-6,2.476405034943322e-7
FKBP5,0.9063054301394942,4.94319650099269e-9
FKTN,5.02274367108166e-4,9.383253906724783e-9
FLCN,0.004097664530348691,5.457255948225698e-7
FLII,2.83786292434688e-4,3.032127048963454e-5
FLNA,1.3161434675103335e-4,3.3858704541380236e-10
FLRT3,1.0268587088786025e-4,1.5261421195783382e-5
FLT1,0.8553653426017638,0.025331223055749932
FLT3LG,1.7579045276210381e-6,3.290680857568583e-9
FLT4,0.04904028671081053,1.4774288649675006e-5
FMN1,0.9336697395239293,2.6598593574125466e-4
FMNL3,6.36005110056731e-5,3.288397527809259e-8
FMO2,0.9800106240188724,3.672236987159863e-5
FNDC5,0.9664744344080556,2.0326136444743018e-7
FOCAD,0.008592622272520715,4.22474989900872e-8
FOSL2,0.9307870138722044,2.017844934106349e-4
FOXJ1,9.577265338806192e-5,1.5368540165626896e-10
FOXN3,0.4306926558406391,2.1410801095040856e-14
FOXO4,5.432488311950427e-7,5.100083422761518e-12
FOXO6,0.021160679082152516,1.1192594521222655e-4
FPGT-TNNI3K,0.007215230758207512,8.064003831502305e-10
FRG1,0.021480588041653613,7.49603617630798e-6
FRRS1L,3.412086891270934e-4,7.017361238094034e-10
FSTL4,0.9985117827662707,0.3848886142152989
FSTL5,0.0010702462004443531,3.7875408809318125e-9
FUCA1,0.8186166960191641,8.566683389051564e-7
FUS,9.360464472261388e-4,4.872876656035134e-15
FXYD5,6.396997607697272e-4,1.8223870447152858e-7
FXYD7,0.9752632569391215,1.4149496293069918e-6
FYCO1,5.2750722527577734e-5,3.054699051092388e-10
FZD1,0.001302234004384756,2.451568074887279e-4
FZD7,0.00215906877279723,3.920531736485891e-11
FZD9,0.002685592055489364,1.1776648223949741e-7
G3BP2,1.1973087732665268e-7,7.53000637965791e-11
GABARAPL1,1.3824009011948965e-7,6.563625629615999e-13
GABPB2,0.9625271093245913,1.510377007902709e-6
GABRA2,2.7200400106949502e-5,1.6541734769252903e-9
GABRA4,3.9337966381026244e-7,2.396871683745752e-12
GABRB2,2.47022151124355e-4,1.753615090825285e-6
GABRB3,7.284981812700841e-4,5.119843703832847e-6
GABRE,0.708177775711537,6.434318731183331e-4
GABRG3,1.2679844357919704e-4,3.552530636139793e-6
GAD1,9.97021131331356e-6,2.5100461785077905e-8
GAD2,4.3007817154762947e-5,1.7766093894742265e-8
GADD45G,0.005912481878538191,1.0900250253653028e-4
GALM,0.016201763429453144,1.9084219722730938e-5
GALNS,8.097134409069308e-5,4.839731752366526e-7
GALNTL6,0.002771975155878668,1.316798407285826e-7
GAREM2,0.002091858572243918,5.534017073445524e-18
GARNL3,3.611882339352582e-4,7.512716968370283e-10
GAS2,0.042237759569367254,6.862724564252413e-6
GAS7,3.1044741563858257e-4,8.692621515566187e-7
GATA2,0.04376068823464199,5.855044497091023e-5
GATB,3.141692965327968e-5,4.684024137302976e-11
GBGT1,1.0354019783976118e-4,3.846834292064838e-5
GCNT1,9.159199339412024e-5,1.131759426349539e-6
GCNT2,0.7834725877365755,9.87442763712135e-5
GDA,0.0062431602575418795,1.484870221234019e-6
GDAP1,1.646798919473081e-4,5.804803056567151e-17
GDF11,0.016450090268571877,4.1379740514961e-9
GDI1,0.8094932870557001,3.0516291727246684e-7
GDPD1,0.0022528127913874325,1.9160969684931042e-6
GDPD3,0.009030586354421756,4.715443886385569e-6
GEN1,0.07148328890124159,1.1893191060596894e-15
GFAP,2.0689168729755913e-8,3.672145772949638e-12
GFM1,1.8216033617864192e-4,1.8752311643946948e-14
GFRA2,0.9422623320160568,4.653459760004334e-4
GHITM,1.1336752160584084e-5,8.09906290450825e-13
GIT1,0.023060745171907215,6.891786638490823e-6
GJA1,1.0925973060634499e-4,6.368046428714941e-7
GKAP1,0.789418860193995,4.0096590458786e-7
GLIS2,0.05468134385626218,2.6369855140702283e-5
GLMN,6.989249274706748e-4,8.57379384488699e-7
GLO1,0.005517779412549958,1.2159244525712977e-6
GLOD4,2.3269866356131127e-7,2.086305825198641e-13
GLRB,2.8218758533748924e-4,5.474619982755023e-7
GLRX5,0.8162886494791608,6.700362249925221e-5
GLTP,0.9316691600841807,1.5096670551098122e-4
GLUD2,0.9057429731361832,2.7599837376224194e-7
GMPR,0.012230386846132072,1.1118920900142617e-5
GNA12,0.002955633491524663,2.4274832591702496e-7
GNA13,5.401087889464779e-4,1.5415937851643534e-07
GNG12,0.9076815409541069,0.1074687291518636
GNG3,0.8701480092801649,2.2738901266803273e-8
GNG7,0.018812483701873405,9.009416303158866e-7
GNRH1,0.8931018311208354,0.09333992912470573
GOLT1B,0.048627499497431406,6.38723197014149e-5
GOT1,1.947686104178363e-4,1.1962297847904995e-7
GOT2,1.6115743320775172e-4,3.1062412989827665e-7
GPATCH2,0.0017979248235472237,5.376563894683195e-13
GPCPD1,0.0037505988766066214,1.88891876777595e-25
GPER1,7.594070437512263e-4,9.905438434752651e-8
GPI,0.9987253542625582,4.520475460423922e-6
GPNMB,0.016912285629934402,8.592092530265468e-6
GPR108,0.01219999662567354,1.9042369957153784e-5
GPR176,0.9378515570559398,3.3599420761506923e-4
GPR179,0.8421991005762517,0.13668269088897278
GPR22,2.080717450212163e-6,1.885367576278708e-10
GPRASP1,3.341674118531935e-5,3.808347033496479e-9
GPRASP2,0.8962692787619074,0.01248860273535168
GPRC5B,1.3448824382100418e-5,1.5307466753215951e-6
GPS2,7.050492758191532e-13,1.70547510211611e-14
GPSM1,1.971403109378736e-4,4.961575720099911e-7
GPSM2,0.9663591294833007,5.160737479505992e-4
GPSM3,1.4077415050980358e-6,2.7331968842280964e-14
GRAMD1B,0.8344566468434854,4.2813737987440617e-4
GREM1,0.9439285346238472,2.506029437909863e-9
GREM2,4.768159142609537e-4,6.762478601552102e-8
GRIA2,0.0038853422213890113,6.940318875269713e-6
GRIA3,6.340329413102037e-6,5.838134551895654e-9
GRIA4,8.415578391120252e-5,2.7120830747599787e-12
GRIK1,0.02174670415509725,2.1063088585377446e-4
GRIN3A,0.003388749159404388,1.5706393371592461e-6
GRM2,0.9195055797042401,0.00644451305711998
GSAP,6.120957998766022e-5,8.525698435827484e-14
GSDMD,0.0026254117386773123,2.3713837129629e-5
GSG1L,2.0644279551008802e-4,6.808961933440042e-5
GSK3B,2.487274115276871e-5,8.205676944456573e-10
GSKIP,4.836599701599304e-7,6.264604959568772e-9
GSS,0.8252224581031953,4.0290514297916985e-11
GSTA4,1.542569915984735e-14,8.61964891766931e-21
GTF2H1,1.975256133575321e-4,1.0370769960113907e-8
GTF2H3,6.343755192388877e-8,4.066594005768649e-15
GTF2H5,0.003632611340497425,1.0832908035543403e-20
GTPBP4,2.3079012591986308e-4,2.742747256789483e-7
GUF1,0.08853746382397609,7.18918078124486e-7
GULP1,0.9426203729232647,9.147331902227868e-8
GYPC,8.250777298988006e-5,2.662193137456174e-11
HABP4,0.985465635007536,8.853628872494152e-6
HAP1,0.7546792053365489,1.1406674650291867e-5
HAUS5,0.0017758910537853283,7.448350894864444e-7
HBP1,0.9630783550483157,8.43229093155952e-9
HCN1,8.28888105198364e-5,1.6554388485533609e-9
HDDC3,0.8476262911259428,1.218923706297761e-7
HECW1,0.898432428116104,6.041103173353228e-4
HECW2,8.784768033807103e-4,1.891010423143082e-4
HELZ2,5.731360935036323e-4,1.3821853783220391e-4
HERC6,5.678610321311597e-6,3.376679764800493e-8
HES6,0.06880505481235902,2.7604756015386097e-7
HGSNAT,8.607799377365204e-7,9.19729167663278e-9
HHIP,0.73722704186589,7.915658295191231e-10
HIF3A,0.04273546714690187,4.5671984013837784e-06
HINT1,0.9381414889317875,2.600001252555907e-10
HINT2,0.935340554942222,3.2972772662630593e-4
HIPK1,1.1358434951261596e-5,1.845331651033405e-8
HIVEP3,0.003549782568391785,0.002377830497993486
HLA-A,0.8308444989380614,0.22534977992259206
HLA-C,0.9125578841664733,0.16416824219470397
HLCS,0.001384823145269375,3.9769070302896655e-4
HLTF,5.767279070611388e-4,3.266431547756392e-7
HMBOX1,1.4824652405112144e-6,3.804435504250256e-13
HMG20A,5.973820664298254e-4,1.3519227978298773e-6
HMG20B,5.5519680377995813e-5,1.5747359915425738e-7
HMGCR,2.403428947764332e-7,4.984086451681309e-11
HMGCS1,2.250683187691584e-7,1.3988816112027665e-11
HMGN5,0.9920974536828512,0.031471208396840936
HNRNPH3,0.8575135486598365,4.7890845483553814e-8
HOMER1,2.1516316478536963e-4,2.2439161471754937e-7
HOMER3,2.341554740492174e-6,2.2776836758220986e-23
HP1BP3,0.7529046039557112,1.541001747091948e-11
HPCAL1,0.9175750665842308,7.179531847517554e-12
HPRT1,3.456255697803546e-8,2.8340924038428314e-12
HPS6,0.7313102454386318,9.539538169231478e-7
HS3ST2,0.7399052597095579,6.883182376051632e-4
HSD17B8,0.9939814363232498,0.03177629947767775
HSD3B7,0.0026737222045332826,7.024405333389315e-6
HSF1,0.013623779241677672,3.872966024130523e-5
HSP90AA1,0.9068304577455651,0.12360190932418648
HSPB1,2.981812193815676e-7,2.8146881065895687e-20
HSPB2,0.015272602545445333,5.602785552873429e-7
HSPB7,1.0778377225357809e-6,7.532569436510394e-12
HSPBP1,0.7137342761112155,1.9202047852210572e-4
HSPG2,1.7957103290973785e-4,1.4512567356359704e-5
HTR3B,1.140200772163183e-5,1.3791797775530966e-11
HVCN1,5.18986309204554e-4,1.3338542512469625e-7
HYKK,6.195113823966285e-4,4.222847896390424e-7
ICA1,6.254825182253952e-5,1.9635177328902283e-11
ICAM5,0.7856632187963013,5.836367022563353e-5
ID3,5.966723730746905e-7,8.492807056271542e-22
IDH2,0.8654067278884812,0.031393101857532614
IDH3G,0.8379647891779649,2.8322523765394092e-6
IDNK,0.012549809875121543,5.0094921001207714e-6
IFI6,0.6666973085797616,7.976595828419001e-4
IFITM1,0.8516111645119089,0.1013761714946289
IFT140,6.606387361667202e-6,2.801025821622778e-15
IGF1,0.015704144420968173,1.5431826438807476e-5
IGF1R,5.1566917170728505e-5,1.4630267064634968e-6
IGSF8,0.9855945711066169,8.699024440779376e-5
IKBIP,0.66113394723194,7.619378145197793e-4
IKBKB,1.212782788989109e-6,9.15952236983417e-13
IL16,0.004848974138545451,1.1665017797742031e-4
IL1RAP,0.00940899680165765,6.849835351292399e-7
IL1RAPL1,0.8154505065267378,1.2758399951363035e-9
IL33,8.745383303602761e-5,6.34503085154429e-9
IL34,0.8647237405836513,3.693637316571814e-7
IMMT,2.7561417335319216e-7,5.3969051612662895e-12
IMP3,0.6648920965717121,5.4741279363389085e-8
IMPA1,0.003465105177987978,1.8541313431841823e-12
INAFM2,0.9967731869775259,3.30754129932311e-4
INHA,0.9732334402849685,1.9703860504099842e-7
INPP4A,0.991510037616792,2.6185107623903774e-6
INPP5D,7.206790176479093e-7,1.0661597433512719e-10
INPP5F,1.9666476485140272e-5,7.465774665470529e-8
INPPL1,4.905028249183825e-6,3.2892412033508143e-12
IQGAP1,0.9622481563362429,7.868788737603872e-6
IRAK1,0.03499609625961867,2.3543063905428835e-20
IRAK3,0.9050012814247091,4.205703683265055e-7
ISYNA1,5.085587068726029e-7,5.020719591223361e-12
ITFG1,4.2088222923599474e-11,1.2606247390879692e-15
ITGA10,0.8890479720705526,2.12834732105227e-11
ITGA8,0.9795572454747382,2.2068421755226773e-6
ITGAX,1.8908526825995748e-8,5.3635352984609385e-12
ITGB1,0.9668162994823881,3.602534202533757e-8
ITGB5,6.66126371717391e-8,1.796072786250857e-15
ITGB8,0.5765945185503047,4.885177278030952e-7
ITPA,0.9658546110972162,5.777671329536556e-8
ITPK1,0.02645804385080495,2.8864351442339416e-6
ITPKB,3.4513685639456624e-6,5.426692424005784e-10
ITPR3,0.025403778778413138,6.225684924420269e-5
ITPRIP,3.9440794611554644e-5,2.8050338101190882e-8
ITSN2,0.9942583332700992,0.0014939613208072907
JADE2,8.522669067706495e-8,6.36201882891245e-10
JADE3,0.641811047443511,4.279464845650158e-9
JAKMIP1,0.9926709404875351,2.792783776423523e-4
JMJD6,1.5017401021072834e-7,3.695939335636472e-9
JUNB,0.9517319859459746,2.2833075872846586e-4
KANK2,2.0831047866284926e-7,2.03446839481155e-18
KATNB1,0.7164902293676157,1.1867277710700207e-4
KBTBD8,0.04021435542073258,2.820932510072819e-4
KCNAB1,0.00563416336521789,8.751319677973249e-7
KCNF1,0.9468184541067648,2.8496549829980854e-5
KCNH4,0.8233772509590934,0.010833363711852232
KCNH5,7.295219350435439e-5,5.62284655826288e-8
KCNQ2,0.9974515082970683,6.47205866319283e-12
KCNQ3,3.291965145880105e-4,6.764404704152098e-7
KCNS1,0.9702774131743366,0.3261013425710489
KDM6B,1.4554862733892168e-4,4.949875253673351e-8
KHDRBS1,0.0014288474789260247,3.5627025221039575e-6
KHDRBS2,0.9990745811440664,4.019651924469228e-7
KIAA0513,0.9677471994039343,4.372923331036324e-6
KIAA0930,0.001003941024785939,1.5791385636319673e-10
KIAA1614,2.682119527619337e-4,8.731446039189831e-10
KIAA1958,0.9391931930151901,2.9725571191877328e-8
KIF1C,1.058855059830079e-4,9.063515319235147e-9
KIF3A,4.765356914589339e-8,9.03725668577212e-16
KIF5B,0.9235201487208939,1.4288396683939115e-7
KIF5C,0.8172822375180714,8.972414067403247e-13
KIF7,0.04378627118361203,6.3663388483215174e-6
KIFAP3,7.621435218644345e-10,4.501391445377897e-14
KLF15,7.11289934933816e-7,7.289272383261217e-13
KLF2,0.012580042127548761,2.906883355019319e-8
KLHDC9,0.9330617646290014,1.5206941699456096e-6
KLHL17,1.067326898017268e-5,4.1406832324593126e-11
KLHL21,6.489301611004741e-4,1.1520634728599469e-7
KLHL24,0.7639910153520961,6.32007710304369e-6
KLHL35,0.9710525223141243,1.6659781139368508e-6
KLHL36,1.029810499794781e-6,2.061021056370532e-10
KLHL6,6.665924090702123e-4,1.197072904586257e-5
KLRG1,0.9080883122653822,0.0025907909749563964
KNOP1,0.0011104197768368803,6.826275768107469e-5
KPNA2,5.147992239956772e-5,6.23127901497725e-8
KPTN,0.0012905722840078709,1.633605531009391e-6
KRI1,0.0034778860825481327,9.240677642392285e-9
KTN1,0.9423272356803828,3.62812724517016e-8
KY,0.00820426913030734,1.9734804883813812e-4
KYAT3,6.482144042364396e-5,1.2285384349928443e-7
L3HYPDH,0.0032941651913696037,1.228000805547839e-4
LAMA5,1.9576655658831515e-4,4.649810158331776e-6
LAMB1,0.005001085743255299,1.4965458519110788e-10
LAMB2,2.7760968812594297e-6,6.035255940588124e-12
LANCL2,1.510180439158504e-8,3.78957016309629e-9
LATS2,6.074971349248156e-9,1.0335448819507587e-13
LAYN,0.8610776948222383,3.8256535938290106e-4
LCAT,1.243711993963582e-5,1.0989183541959561e-8
LCLAT1,1.4266882248550229e-6,3.9522375130722784e-12
LDHA,4.7596858627949615e-4,3.653050092247954e-11
LDHB,0.8546360239997219,3.29327921828765e-6
LDLRAD3,0.0013837683622220094,4.6653971858500455e-6
LDOC1,0.8009684261785976,0.0017077609051093416
LEF1,0.09318332081849773,1.6301194153640233e-4
LETMD1,2.970301478713598e-10,5.378288272285029e-16
LGALS9,5.839701060630962e-5,1.9277252278926405e-6
LGMN,6.354763054026946e-5,8.664527595337787e-9
LHFPL2,0.9731699614802282,4.740451770375253e-5
LHPP,0.057232434548423645,0.0018304622274185162
LIG1,0.009330754382749117,1.973722470838391e-13
LIG4,0.010940465886939916,2.505783035058618e-5
LILRA2,2.8649816521950455e-6,2.7894597225946195e-9
LIMCH1,0.8667538130366522,2.765960526001188e-5
LIMD1,0.5454013599169676,1.348376367980193e-7
LIN7A,0.008811215503177181,2.7951549514954644e-7
LIN7B,0.7522414040783376,2.8839540898769886e-5
LINC00472,0.037486616936998444,2.416521489566979e-7
LINC01000,0.005092365631275724,2.428374123989387e-4
LINC01094,4.876711200660644e-5,3.36403501687375e-8
LINC01561,0.8185841283672273,4.471303317622712e-9
LLGL2,5.642689795508075e-6,1.29809493169129e-8
LMBRD2,1.6594311730652705e-11,2.1098423677270492e-19
LNP1,4.783328052111865e-5,7.541296055945976e-8
LOC730098,8.123854713238302e-5,2.616304957539735e-6
LONRF2,0.0012113798520621305,3.230246608049289e-6
LOXL3,3.4703434915019584e-6,5.6887591296852725e-11
LPIN3,2.240659070488869e-4,1.7954594265991506e-10
LPP,0.9652994217617623,2.446498593862651e-7
LRCH4,6.15329229613036e-7,1.5606875234608448e-14
LRP10,0.0039364970202083556,4.373637628395885e-12
LRP4,9.149686722154545e-11,7.681401477805776e-23
LRP5,1.370125716907406e-4,3.194902373448861e-8
LRPPRC,1.84630715976601e-5,3.669890528513841e-18
LRRC1,0.9738932186240188,8.930874838449168e-6
LRRC28,4.579421749684743e-6,8.024984508882216e-11
LRRC3,0.004532338046740823,1.0202767947690546e-6
LRRC37A2,0.9786075471902766,0.06284394717952553
LRRC40,2.5834896605852986e-6,2.3453698645883797e-18
LRRC7,0.0017584881985726302,2.3194805749986997e-5
LRRC8B,0.00180992889221429,3.355052913315633e-11
LRRK1,0.8467994889748999,7.816618095570374e-13
LRRN1,0.003131545650150862,7.123168802349115e-4
LRRTM1,0.8746462665998757,1.5238163118471074e-5
LSM4,0.6946956407584968,9.945812501624541e-8
LTBP1,6.422202237134873e-5,1.0895506821450491e-7
LYNX1,0.8571829856560864,3.834293753739896e-5
LYPD5,0.7202549543506944,3.9729124265564825e-6
LYRM9,3.0024723882730483e-9,1.523990335887579e-12
LYVE1,0.9796205119355662,4.194646015537224e-4
LZTS2,0.0012951510760555232,3.821871456284138e-15
M6PR,6.104536392573232e-5,5.185195439747821e-7
MACROD1,9.457044178895113e-4,1.4023743297917154e-4
MAEL,9.831365488386212e-4,2.1548506773158302e-7
MAF,0.00416581417694218,2.509774403963816e-7
MAFF,7.861717787552255e-4,3.1023506746835405e-9
MAGED1,0.9004787017274578,6.795848550559211e-11
MAGED2,0.9749894962721024,4.0229547878865254e-8
MAGEF1,0.954293958629809,4.196977624231304e-10
MAGEH1,1.88091196262686e-4,9.661763153495631e-8
MAGI1,4.905697512666181e-4,2.941264152955796e-5
MAK16,7.145814592595935e-5,2.5259477994113e-24
MAMDC4,0.041779848786005755,5.598373628693246e-7
MAML2,3.1794333658704515e-6,8.888024957134807e-9
MAML3,8.872524905141935e-5,1.5922867949617062e-13
MAN1B1,0.7496763681555021,5.692586201301099e-7
MANSC1,2.671252130796616e-4,6.523833384708527e-8
MAP10,8.176915245510365e-8,2.5677859329822405e-11
MAP1B,1.0049422158647763e-4,3.8056366256653798e-6
MAP1LC3A,0.9370023432503835,8.602295000926754e-8
MAP2,8.575884084664249e-4,5.015080431516925e-5
MAP2K3,0.0021435045447149976,6.867926612761719e-13
MAP2K4,0.001210618196762515,4.8841634203345305e-5
MAP3K11,2.3132035556088857e-4,2.4959003363285278e-12
MAP3K3,9.916546334889416e-8,2.236288134101108e-11
MAP3K6,0.0015037123068057739,4.597764560020035e-4
MAP4K4,0.9930550599563069,1.7846310476780737e-7
MAP9,0.004579969586045848,1.585947576929818e-5
MAPK10,1.0271549212976848e-6,6.613675892135428e-8
MAPK7,1.8041069741916302e-5,1.8170982787352754e-7
MAPKAPK2,3.05955533864542e-6,4.69693228243512e-9
MAPRE3,0.9848357395589868,2.889734504805117e-7
MAS1,5.114109076767015e-7,7.143010852945398e-14
MAT2A,0.9368000744101883,4.927080489267013e-6
MAVS,1.6798837398448215e-4,2.5298985986440653e-8
MAX,2.047357339570098e-8,7.026809231812826e-12
MAZ,0.025255463843466653,3.996327394516169e-11
MBD3,0.004986934627935289,4.9999170288535416e-5
MBTPS2,6.796582855595281e-4,5.355388709187964e-14
MCCC2,1.752696786378277e-5,1.826194090586608e-7
MCF2,6.482092127088777e-7,6.249787478908012e-10
MCHR1,0.890937028056455,1.552479858388806e-8
MCL1,0.9883275141666169,6.491010764592871e-6
MCM4,7.248842089914347e-8,6.021537903001618e-11
MCM7,8.465491819603666e-4,9.662168468583242e-10
MCM8,0.9456625895108666,3.940248173011104e-8
MDGA1,2.1176106293365103e-5,2.307263672868165e-18
MDH1,1.5704809862448473e-6,5.893719861237275e-11
MDH1B,1.0350386437544388e-5,1.0878424082089264e-13
MDH2,0.9114514757154508,8.563300748518737e-11
ME3,0.9818853277649593,8.922576517673619e-8
MEAF6,2.908184762604835e-4,1.7233677129826705e-8
MECR,0.0015792415348706624,8.079577537651345e-12
MED10,6.065397144153579e-4,1.1134470547915284e-6
MED12,4.465736238779041e-6,1.9444108183944396e-13
MED27,0.950342363228093,1.5738715034967871e-4
METRNL,0.9000668133869563,0.03680313596458151
METTL21A,0.8791584003422159,1.6311708419288983e-4
MFAP4,0.00914588810318693,9.497489218547375e-6
MFN1,0.01879617985929528,1.1104939742612159e-25
MFSD6,7.047215453502429e-5,4.800868170436998e-12
MFSD8,0.04851291163251696,5.388539069623603e-6
MGA,0.9437255789585548,1.2238742326592275e-6
MGAT1,0.011589972584321987,1.2477110618143616e-7
MGAT3,0.9984112661860275,3.819077644470706e-5
MGAT5B,0.670451670789107,6.638045227877583e-11
MGMT,0.8571524038661433,2.4693203998527385e-11
MICA,0.8339857722074497,0.0017961142068676284
MICAL3,3.0129891778506555e-6,1.1185736183092263e-8
MICALL1,0.593635654705446,1.3019586928202856e-10
MICALL2,0.005395853919888876,1.1579231133417257e-12
MICU3,0.007981446232863617,4.407194797465885e-6
MID1IP1,7.599893690175959e-4,1.3660160884184146e-7
MIDN,0.7678810168477865,0.5280593101140244
MIEF2,0.6573958351778573,5.255243495941889e-5
MIER2,4.3746965771226084e-5,2.6130416534681822e-6
MIPEP,0.01411193458979892,1.192627392550176e-7
MIR124-2HG,0.9162825164845769,6.858309584759613e-4
MKLN1,0.6899832092828895,6.844738214039435e-6
MKNK2,1.5902643830909488e-6,1.1891187931031193e-12
MKX,0.9993929576409301,1.0864051253732066e-5
MLIP,0.910350175621993,0.008223433523613814
MLKL,0.9551020325437777,0.007644426509158607
MLLT11,0.0011840172771804558,3.999395268342593e-7
MLLT3,0.9977158461928198,1.2794468051931036e-8
MLLT6,8.944478533995046e-6,2.026014426628199e-9
MMP14,5.297303267589478e-4,4.708268116353985e-5
MOB3A,1.2450821213214106e-10,4.456549329943119e-15
MORF4L2,3.411599166421824e-4,1.5840449970362264e-8
MPHOSPH6,0.051351621633522145,4.1548672843667656e-19
MPRIP,4.212984573995643e-11,1.1068539611389674e-16
MPST,1.1191162922915983e-4,8.99454777809632e-7
